zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
19,17144,12113,"689 5 Ave,  New York,  NY 10022","689 Fifth Avenue, New York, NY 10022.0",0,Gold,2023-04-24,Existing Buildings,https://www.usgbc.org/projects/689-fifth-avenue,10162543
19,17157,9129,"550 Madison Ave,  New York,  NY 10022","550 Madison Avenue, New York City, NY 10022.0",12,Platinum,2022-07-13,Core and Shell,https://www.usgbc.org/projects/550-madison-avenue,1000086040
19,17165,8983,"450 Park Ave,  New York,  NY 10022","450 Park Avenue, New York, NY 10022.0",0,Platinum,,Existing Buildings,https://www.usgbc.org/projects/450-park-avenue,1000111649
19,17160,9682,"430 Park Ave,  New York,  NY 10022","430 Park Avenue, New York, NY 10022.0",0,Gold,2014-02-19,Commercial Interiors,https://www.usgbc.org/projects/td-ameritrade-430-park-avenue-nyc,1000031501
19,17178,10833,"600 Madison Ave,  New York,  NY 10022","600 Madison Avenue, New York, NY 10022.0",0,Certified,2014-04-14,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-58th-st-btwn-madison-fifth,10935270
19,17173,11063,"15 East 57Th Street, New York, NY, 10022","15 East 57th Street, New York, NY 10022.0",0,Silver,2020-02-26,Retail - Commercial Interiors,https://www.usgbc.org/projects/chanel-us6114-us-new-york-57th-st,1000090282
19,17176,11111,"595 Madison Ave,  New York,  NY 10022","595 Madison Ave, New York, NY 10022.0",0,Gold,2024-02-07,Existing Buildings,https://www.usgbc.org/projects/595-madison-ave,10162539
19,17168,11932,"727 5Th Ave, New York, NY, 10022","727 5th Avenue, New York, NY 10022.0",0,Gold,2023-12-18,Retail - New Construction,https://www.usgbc.org/projects/727-5th-avenue,1000122099
19,17224,8930,"560 Lexington Ave,  New York,  NY 10022","560 Lexington Avenue, New York, NY 10022.0",11,Silver,2017-10-12,Commercial Interiors,https://www.usgbc.org/projects/kpmg-560-lexington,1000075784
19,17229,11162,"830 3 Ave,  New York,  NY 10022","830 3rd Avenue, New York, NY 10022.0",0,Gold,2008-12-11,Commercial Interiors,https://www.usgbc.org/projects/eaton-7th-floor,10184725
19,17237,10820,"600 Lexington Ave,  New York,  NY 10022","600 Lexington Avenue, New York, NY 10022.0",0,Certified,2015-08-11,Commercial Interiors,https://www.usgbc.org/projects/600-lexington-suite-1000,1000058720
19,17244,10575,"900 3 Ave,  New York,  NY 10022","900 Third Avenue, New York, NY 10022.0",0,Gold,2011-05-10,Existing Buildings,https://www.usgbc.org/projects/900-third-avenue-0,10382158
19,17255,10588,"155 East 56Th Street, New York, NY, 10022","165 East 56th Street, NEW YORK, NY 10022.0",11,Gold,2011-04-23,Existing Buildings,https://www.usgbc.org/projects/american-jewish-committee,10002439
19,17256,11860,"165 E 56Th Street, New York, NY, 10022","165 E 56th St, New York, NY 10022.0",0,Gold,2016-04-20,Existing Buildings,https://www.usgbc.org/projects/ajc,1000030933
19,17306,9411,"909 3 Ave,  New York,  NY 10022","909 Third Avenue, New York, NY 10022.0",16,Silver,2011-04-19,Existing Buildings,https://www.usgbc.org/projects/909-third-avenue,10162554
19,17305,11311,"885 Third Avenue, New York, NY, 10022","885 Third Avenue, New York, NY 10022.0",8,Gold,2016-04-07,Existing Buildings,https://www.usgbc.org/projects/lipstick-53rd-third,1000059960
19,17309,10571,"953 3Rd Avenue, New York, NY, 10022","953 Third Avenue, New York, NY 10022.0",0,Gold,2013-11-05,Retail - Commercial Interiors,https://www.usgbc.org/projects/td-bank-new-york-ny-57th-and-3rd-ave,1000029485
19,17366,11615,"505 Park Ave,  New York,  NY 10022","505 Park Ave, New York, NY 10022.0",0,Silver,2019-12-16,Existing Buildings,https://www.usgbc.org/projects/505-park-ave,1000094302
19,17340,12134,"650 Madison Ave Avenue,  New York,  NY 10022","650 Madison Avenue, New York, NY 10022.0",0,Certified,2013-08-04,Existing Buildings,https://www.usgbc.org/projects/650-madison-avenue,1000024826
20,16861,9857,"129, New York, NY, 10023","116 W. 71st St, New York, NY 10023.0",1,Silver,2012-11-29,Homes,https://www.usgbc.org/projects/116-west-71-st,10380734
20,16865,11416,"20 West End Avenue, New York, NY, 10023","30 West End Avenue, New York, NY 10023.0",6,Gold,2013-07-11,Schools - New Construction,https://www.usgbc.org/projects/abraham-joshua-heschel-school,10408773
21,16889,11410,"139 West 91St St, New York, NY, 10024","139 West 91st Street, New York, NY 10024.0",0,Certified,2019-03-24,Schools - New Construction,https://www.usgbc.org/projects/trinity-school-0,1000042074
22,17535,11333,"160 West 100Th St, New York, NY, 10025","160 West 100th Street, New York, NY 10025.0",0,Gold,2016-02-10,New Construction,https://www.usgbc.org/projects/city-new-york-riverside-health-center,10034107
24,17492,11551,"290 Lenox Avenue, New York, NY, 10027","286 Lenox Avenue, New York, NY 10027.0",19,Certified,2020-02-20,Retail - Commercial Interiors,https://www.usgbc.org/projects/110062-lenox-125th,1000110210
24,17604,9698,"615 W 131 St,  New York,  NY 10027","615 W. 131st Street, New York, NY 10027.0",0,Silver,2011-11-08,Commercial Interiors,https://www.usgbc.org/projects/columbia-studebaker,1000010522
25,17437,10831,"1542 Third Avenue, New York, NY, 10028","1542 Third Avenue, New York, NY 10028.0",0,Silver,2016-09-26,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-87th-and-third,1000063566
25,17461,8886,"590 E 83 St, New York, NY, 10028","590 E 83rd St, New York, NY 10028.0",0,Gold,2023-04-24,Schools - New Construction,https://www.usgbc.org/projects/brearley-school-590-building,1000072939
26,17472,10012,"1220 5Th Ave, New York, NY, 10029","1220 Fifth Avenue, New York, NY 10029.0",0,Silver,2017-12-20,Commercial Interiors,https://www.usgbc.org/projects/museum-city-new-york-phase-3,1000026849
27,17565,10222,"103 West 135Th St, New York, NY, 10030","107-145 West 135th Street, New York, NY 10030.0",14,Certified,2012-11-11,Existing Buildings,https://www.usgbc.org/projects/west-135th-street-apartments,1000002355
29,17621,9522,"104 Haven Ave., New York, NY, 10032","104 Haven Avenue, New York, NY 10032.0",0,Gold,2018-06-03,New Construction,https://www.usgbc.org/projects/cumc-medical-graduate-and-education-bldg,1000016169
32,17501,11286,"1824 Madison Avenue, New York, NY, 10035","1824 Madison Avenue, New York, NY 10035.0",0,Certified,2014-03-10,New Construction,https://www.usgbc.org/projects/ifh-north-general,1000021152
33,16589,9119,"151 W 42nd St, New York, NY 10036","4 Times Square, New York, NY 10036.0",9,Gold,2018-02-28,Commercial Interiors,https://www.usgbc.org/projects/icap,1000080563
33,16590,10368,"1111 Ave Of The Americas,  New York,  NY 10036","1111 Avenue of the Americas, New York, NY 10036.0",15,Platinum,2010-05-06,Core and Shell,https://www.usgbc.org/projects/one-bryant-park,10001534
33,16594,10418,"1133 Ave Of The Americas,  New York,  NY 10036","1133 6th Avenue, NewYork, NY 10036.0",0,Silver,2013-07-07,Commercial Interiors,https://www.usgbc.org/projects/bac-1133-6th-ave-42nd-floor,1000016513
33,16592,11880,"147 W 43Rd St, New York, NY, 10036","4 Times Square, New York, NY 10036.0",19,Gold,2018-04-19,Existing Buildings,https://www.usgbc.org/projects/151-west-42nd-street,1000098026
33,16602,11321,"1155 Ave Of The Americas,  New York,  NY 10036","1155 Avenue of the Americas, New York, NY 10036.0",0,Silver,2016-09-07,Existing Buildings,https://www.usgbc.org/projects/1155-avenue-americas,1000059778
33,16612,11001,"1540 Broadway, New York, NY, 10036","1540 Broadway, 36th Floor, New York, NY 10036.0",0,Gold,2016-07-06,Commercial Interiors,https://www.usgbc.org/projects/prudential-1540-broadway,1000044282
33,16616,9113,"114 W 47 St,  New York,  NY 10036","114 West 47th St, New York, NY 10036.0",0,Gold,2017-03-16,Commercial Interiors,https://www.usgbc.org/projects/merrill-lynch-114-west-47th-st-0,1000067056
33,16668,10542,"220 W. 41St St., New York, NY, 10036","220 West 41st Street, New York, NY 10036.0",0,Silver,2016-10-09,New Construction,https://www.usgbc.org/projects/hampton-inn-220-west-41st-street,1000024585
33,16617,12126,"1185 Ave Of The Americas,  New York,  NY 10036","1185 Avenue of the Americas, New York, NY 10036.0",11,Silver,2017-11-07,Existing Buildings,https://www.usgbc.org/projects/1185-avenue-americas-1,1000100369
33,16686,11406,"234 West 44Th Street, New York, NY, 10036","240 West 44th St., New York, NY 10036.0",13,Gold,2019-02-26,New Construction,https://www.usgbc.org/projects/helen-hayes-theater,1000068958
33,16692,11544,"1515 Broadway,  New York,  NY 10036","1515 Broadway, New York, NY 10036.0",0,Gold,2017-07-20,Existing Buildings,https://www.usgbc.org/projects/1515-broadway-1,1000099801
33,16821,11596,"621 West 46Th St, New York, NY, 10036","621 West 46th St., New York, NY 10036.0",0,Certified,2018-10-15,Commercial Interiors,https://www.usgbc.org/projects/nestle-waters-north-america-nyc,1000100764
33,16925,11505,"20 West 44Th Street, New York, NY, 10036","28 W 44th St, New York, NY 10036.0",16,Gold,2014-07-30,Existing Buildings,https://www.usgbc.org/projects/28-west-44th-street,1000034978
33,16938,8874,"2 W 45 St,  New York,  NY 10036","2 West 45th, New York, NY 10036.0",0,Silver,2016-10-02,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-545-fifth-ave,1000069972
33,16936,11509,"19 W 44 St,  New York,  NY 10036","19 West 44th st, New York, NY 10036.0",0,Silver,2016-10-31,Existing Buildings,https://www.usgbc.org/projects/19-west-44th-street,1000059557
33,16955,9259,"30 W 46 St, New York, NY, 10036","30 West 46th Street, New York, NY 10036.0",0,Certified,2018-08-27,New Construction,https://www.usgbc.org/projects/cambria-hotel-new-york-times-square,1000029638
33,16947,11507,"25 W 45 St,  New York,  NY 10036","25 West 45th Street, New York, NY 10036.0",0,Gold,2017-03-14,Existing Buildings,https://www.usgbc.org/projects/25-west-45th-street,1000075744
33,16959,9082,"59 West 46Th St, New York, NY, 10036","55 West 46th Street, New York, NY 10036.0",11,Gold,2018-05-29,Commercial Interiors,https://www.usgbc.org/projects/nixon-peabody-relocation,1000089614
33,16956,10378,"1166 Avenue Of The Americas, New York, NY, 10036","1166 Avenue Of The Americas, New York, NY 10036.0",0,Gold,2016-02-17,Commercial Interiors,https://www.usgbc.org/projects/mmc-ny-1166-22nd-floor,1000037074
35,15190,11501,"125 Maiden Lane, New York, NY, 10038","125 Maiden Lane, New York, NY 10038.0",6,Certified,2011-07-25,Existing Buildings,https://www.usgbc.org/projects/125-maiden-lane-condominium,10252128
35,15199,10928,"111 John St, New York, NY 10038","135 John Street, New York, NY 10038.0",19,Certified,2015-01-01,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-john-water-streets,10979383
35,15214,10672,"26 Ann Street, New York, NY, 10038","26 Ann Street, New York, NY 10038.0",0,Certified,2019-04-08,New Construction,https://www.usgbc.org/projects/26-ann-street-hotel,1000058305
35,15223,12145,"156 William Street, New York, NY, 10038","156 William Street, New York, NY 10038.0",0,Silver,2018-12-21,Existing Buildings,https://www.usgbc.org/projects/156-william,1000104212
36,17334,10374,"2 West Loop Road, New York, NY, 10044","2 W Loop Road, New York, NY 10044.0",0,Platinum,2018-10-18,New Construction,https://www.usgbc.org/projects/bloomberg-center,1000036644
36,17337,11582,"22 North Loop Road, New York, NY, 10044","22 North Loop Road, New York, NY 10044.0",0,Silver,2022-09-07,New Construction,https://www.usgbc.org/projects/cornell-tech-graduate-hotel-0,1000100981
37,17376,9400,"643 Park Avenue, New York, NY, 10065","643 Park Avenue, New York, NY 10065.0",0,Silver,2020-06-23,New Construction,https://www.usgbc.org/projects/park-avenue-armory,10452211
37,17402,8889,"1283 York Ave, New York, NY, 10065","1283 York Avenue, New York, NY 10065.0",0,Gold,2021-03-15,Commercial Interiors,https://www.usgbc.org/projects/nyp-cohen-hospital-women-newborns,1000073665
38,16877,10681,"301 Freedom Place South, New York, NY, 10069","301 Freedom Place South, New York, NY 10069.0",0,Silver,2019-04-21,Schools - New Construction,https://www.usgbc.org/projects/collegiate-school-new-k-12-facility,1000061168
39,17383,10664,"132 E 78Th St, New York, NY, 10075","132 east 78st, new york, NY 10075.0",0,Gold,2009-06-25,Existing Buildings,https://www.usgbc.org/projects/allen-stevenson-school,10127010
40,17001,10816,"660 Fifth Avenue, New York, NY, 10103","666 Fifth Avenue, New York, NY 10103.0",4,Silver,2016-12-12,Retail - Commercial Interiors,https://www.usgbc.org/projects/cbna-ny-5th-and-52nd,11030990
41,16990,9459,"1290 Ave Of The Americas,  New York,  NY 10104","1290 Avenue of the Americas, New York, NY 10104.0",0,Silver,2011-04-06,Existing Buildings,https://www.usgbc.org/projects/1290-avenue-americas,10182160
42,16744,9362,"888 7 Ave,  New York,  NY 10106","nan, nan, NY 10106.0",7,Gold,2011-02-28,Commercial Interiors,https://www.usgbc.org/projects/888-7th-avenue-43rd-floor-prebuilt,10418508
43,17597,9754,"475 Riverside Drive, New York, NY, 10115","475 Riverside Drive, New York, NY 10115.0",0,Platinum,2010-09-07,Commercial Interiors,https://www.usgbc.org/projects/rockefeller-brothers-fund-0,1000000356
45,15843,10066,"1 Penn Plaza,  New York,  NY 10119","One Penn Plaza, New York, NY 10119.0",8,Certified,2010-07-28,Existing Buildings,https://www.usgbc.org/projects/one-penn-plaza,10162518
46,17428,9524,"22 E 91 St, New York, NY, 10128","22 E 91st Street, New York, NY 10128.0",0,Gold,2016-04-10,Schools - New Construction,https://www.usgbc.org/projects/spence-school,1000012659
46,17430,9250,"20 East 92 Street, New York, NY, 10128","20 East 92nd Street, New York City, NY 10128.0",0,Certified,2017-07-15,Schools - New Construction,https://www.usgbc.org/projects/nightingale-bamford-school-addition,1000029137
46,17440,8916,"108 East 89Th Street, New York, NY, 10128","108 East 89th Street, New York, NY 10128.0",0,Gold,2021-01-21,Schools - New Construction,https://www.usgbc.org/projects/dalton-school-stem-expansion,1000066373
46,17450,9004,"1802 2 Avenue, New York, NY, 10128","1802 2nd Ave., New York, NY 10128.0",0,Silver,2021-09-02,New Construction,https://www.usgbc.org/projects/inspir-carnegie-hill,1000093421
46,17459,9666,"424 East 92Nd Street, New York, NY, 10128","424 E. 92nd Street, New York, NY 10128.0",0,Certified,2014-09-09,New Construction,https://www.usgbc.org/projects/aspca-92nd-expansion-and-renovation,1000013554
47,17232,9444,"345 Park Ave,  New York,  NY 10154","345 Park Avenue, New York, NY 10154.0",0,Gold,2012-02-26,Commercial Interiors,https://www.usgbc.org/projects/nfl-corporate-headquarters,1000012711
48,17263,10069,"150 E 58 St,  New York,  NY 10155","150 East 58th Street, New York, NY 10155.0",15,Gold,2010-06-14,Existing Buildings,https://www.usgbc.org/projects/150-east-58th-street,10162536
49,17208,10609,"245 Park Ave,  New York,  NY 10167","245 Park Avenue, New York, NY 10167.0",0,Certified,2013-08-11,Commercial Interiors,https://www.usgbc.org/projects/heineken-usa-nyc-office,1000026187
50,17063,9999,"340 Madison Ave,  New York,  NY 10173","340 Madison Ave., New York, NY 10173.0",0,Gold,2016-04-02,Commercial Interiors,https://www.usgbc.org/projects/pnc-340-madison-10th-floor,1000036634
51,15157,9462,"120 Broadway, New York, NY, 10271","120 Broadway, New York City, NY 10271.0",0,Gold,2015-07-14,Commercial Interiors,https://www.usgbc.org/projects/beyer-blinder-belle-offices,1000041284
53,15105,10589,"102 North End Avenue, New York, NY, 10282","102 North End Ave, New York, NY 10282.0",0,Gold,2013-02-20,New Construction,https://www.usgbc.org/projects/site-25,1000007248
56,19545,10512,"2239 Forrest Avenue, New York, NY, 10303","2239 Forrest Ave, Staten Island, NY 10303.0",0,Certified,2013-06-09,Existing Buildings,https://www.usgbc.org/projects/kohls-staten-island,1000021430
59,19599,9192,"2754 Hylan Blvd Str, New York, NY, 10306","2754 Hylan Blvd., Staten Island, NY 10306.0",0,Certified,2008-04-01,Existing Buildings,https://www.usgbc.org/projects/stopshop-581,10271862
62,19577,9576,"2795 Richmond Ave., New York, NY, 10314","2795 Richmond Ave., Staten Island, NY 10314.0",0,Certified,2008-04-01,Existing Buildings,https://www.usgbc.org/projects/stopshop-512,10271857
63,17746,11124,"1 East 150Th St, New York, NY, 10451","1 E 150th St, Bronx, NY 10451.0",0,Gold,2023-03-27,Commercial Interiors,https://www.usgbc.org/projects/city-new-york-kpdc,1000062973
67,17681,10783,"369 East 149Th Street, New York, NY, 10455","371 East 149th street, Bronx, NY 10455.0",16,Gold,2016-05-23,Retail - Commercial Interiors,https://www.usgbc.org/projects/td-bank-bronx-ny-371-e-149th-street,1000055617
70,17850,11119,"440 East Fordham Road, New York, NY, 10458","440 East Fordham Road, Bronx, NY 10458.0",0,Certified,2015-06-17,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-fordham-plaza,1000057894
74,17971,11076,"1952 Benedict Avenue, New York, NY, 10462","1952 Benedict Avenue, Bronx, NY 10462.0",0,Silver,2020-06-12,Schools - New Construction,https://www.usgbc.org/projects/bronx-charter-middle-school-excellen,1000041755
75,17911,10014,"171 W 230 St, New York, NY, 10463","171 W 230th St., Bronx, NY 10463.0",0,Silver,2015-04-22,Core and Shell,https://www.usgbc.org/projects/broadway-plaza,1000026708
75,18089,11072,"3825 Corlear Avenue, New York, NY, 10463","3825 Corlear Ave, Bronx, NY 10463.0",0,Gold,2021-09-14,New Construction,https://www.usgbc.org/projects/higgins-engineering-and-science-center,1000071022
77,18046,11927,"1250 East 229 St, New York, NY, 10466","1250 East 229th Street, Bronx, NY 10466.0",0,Gold,2023-04-26,New Construction,https://www.usgbc.org/projects/northeast-bronx-ymca,1000112812
