id_building,energy_site_eui_post_odcv
CAM_1088,90.8
CAM_1322,97.9
CAM_1574,105.6
CAM_1223,20.6
CAM_1712,10.6
CAM_1230,41.3
CAM_1474,115.2
CAM_1378,79.5
CAM_1121,131.5
CAM_1821,55.9
CAM_1117,146.8
CAM_1386,47.9
CAM_1062,46.4
CAM_1507,93.2
CAM_1070,50.5
CAM_1837,69.6
CAM_1611,39.9
CAM_1914,78.5
CAM_1823,71.0
CAM_1529,24.8
CAM_1925,39.6
CAM_1679,181.7
CAM_1608,128.9
CA_23744258,38.8
CA_6384130,13.7
CA_6415092,13.8
CA_21546559,33.3
CA_36017662,28.7
CA_24889254,7.9
CA_17401444,24.4
CA_6883158,15.0
CA_6905807,33.1
CA_1268411,26.9
CA_6883157,18.8
CA_1404996,30.1
CA_19003388,78.6
CA_6877822,17.3
CA_6905833,20.5
CA_6340661,48.6
CA_6134039,41.7
CA_6340671,68.5
CA_6684931,14.4
CA_1390633,42.9
CA_19489657,10.0
CA_2103,28.9
CA_6047765,19.5
CA_1263112,25.6
CA_57386828,32.2
CA_10902481,30.1
CA_18531082,18.9
CA_1169934,34.0
CA_15139232,43.6
CA_15139231,41.4
CA_13251694,44.1
CA_21387585,42.2
CA_6450374,28.0
CA_6165673,46.2
CA_6884472,25.7
CA_6354141,37.4
CA_16350658,27.4
CA_5964738,8.3
CA_24125576,61.2
CA_6596368,21.4
CA_6596369,23.5
CA_6596372,35.6
CA_20634129,42.1
CA_20785108,68.8
CA_2065305,46.8
CA_26621217,18.1
CA_6799054,31.5
CA_27886820,11.1
CA_3519000,21.9
CA_27564923,6.2
CA_20645965,71.8
CA_16692746,48.0
CA_3533,22.3
CA_3279307,36.1
CA_3541633,22.8
CA_2302941,68.4
CA_23981936,254.4
CA_17984077,38.2
CA_27969373,38.7
CA_3052536,15.5
CA_20597277,4.0
CA_6781684,41.3
CA_10383410,12.3
CA_11859597,23.3
CA_6341403,27.7
CA_53709295,10.0
CA_6723358,29.6
CA_11563306,39.2
CA_3993172,27.3
CA_3002210,35.5
CA_1377822,25.0
CA_3883832,37.2
CA_3535852,26.1
CA_3955509,33.6
CA_20782292,6.2
CA_3263438,16.7
CA_29148811,29.6
CA_3593062,76.5
CA_35046684,20.7
CA_3503343,48.6
CA_6324007,42.4
CA_6359083,46.0
CA_6416466,23.4
CA_3541735,41.8
CA_4870898,28.4
CA_4870903,22.2
CA_6416442,38.0
CA_6416459,23.8
CA_6416463,27.7
CA_6416464,24.2
CA_6314640,44.3
CA_6905829,53.1
CA_19581061,38.5
CA_6264815,88.5
CA_6803522,24.7
CA_3592058,80.1
CA_6335320,41.5
CA_57557493,53.3
CA_21811,43.2
CA_21435894,48.4
CA_1939346,35.2
CA_4179410,22.5
CA_1927356,31.9
CA_23943729,42.3
CA_57825492,51.4
CA_3215306,32.3
CA_6268475,38.0
CA_6061706,37.3
CA_57667192,54.1
CA_10902560,47.8
CA_34611142,36.0
CA_3640539,33.2
CA_1607183,26.5
CA_6805325,20.2
CA_8717218,35.2
CA_8729532,47.8
CA_58265692,20.4
CA_58463292,45.0
CA_41089192,38.8
CA_55666992,34.2
CA_3605165,19.7
CA_1406299,19.9
CA_5966811,39.8
CA_4971556,43.5
CA_5021733,28.0
CA_1053926,54.7
CA_2221940,30.0
CA_1389416,17.1
CA_9969572,25.5
CA_15223371,43.2
CA_6319955,31.5
CA_2481048,16.5
CA_29376,52.7
CA_6061696,37.0
CA_1927322,20.4
CA_22708170,62.8
CA_11672153,89.7
CA_11672154,38.1
CA_35965015,13.2
CA_59406792,14.1
CA_10579,24.7
CA_3831446,30.7
CA_2639287,35.8
CA_2593488,32.6
CA_10755125,38.9
CA_3279735,36.0
CA_6341382,22.7
CA_4672211,53.6
CA_11857072,80.6
CA_16048424,12.1
CA_63133192,82.2
CA_16096379,30.5
CA_16096380,27.2
CA_34558741,19.8
CA_28092360,26.6
CA_6354309,122.5
CA_52670994,204.4
CA_52671492,100.1
CA_34606249,130.8
CA_10287235,32.9
CA_6681924,39.6
CA_4498035,32.7
CA_18730848,25.3
CA_32030304,34.6
CA_65032092,21.7
CA_34550438,36.3
CA_34555647,32.2
CA_6430049,13.2
CA_16089924,31.4
CA_16089927,29.3
CA_6905821,17.7
CA_16103014,43.1
CA_11985206,77.3
CA_1711206,31.8
CA_29577180,125.5
CA_6352970,37.3
CA_15288425,79.1
CA_11632523,62.7
CA_33988827,30.4
CA_21010225,18.1
CA_7956793,69.6
CA_57839992,39.8
CA_4299575,28.8
CA_34666397,65.7
CA_4299586,48.5
CA_4299605,40.0
CA_4299606,32.6
CA_4299607,94.9
CA_1179123,33.8
CA_1482665,29.0
CA_6681933,42.6
CA_2890699,39.1
CA_1058317,29.5
CA_12066511,37.3
CA_2890677,24.9
CA_13551245,72.8
CA_13551683,66.2
CA_27443997,17.2
CA_27444000,10.1
CA_6369674,48.4
CA_22817704,42.6
CA_6312325,22.8
CA_61939092,56.6
CA_6348156,35.6
CA_6681937,41.0
CA_5046136,41.0
CA_27834193,37.3
CA_35550810,37.1
CA_23375981,43.3
CA_12227524,91.0
CA_25493507,25.7
CA_3950431,58.5
CA_3950432,24.8
CA_11672151,57.0
CA_2551219,251.2
CA_27445355,58.2
CA_15955625,67.1
CA_3663255,53.7
CA_12437124,21.9
CA_6314649,49.0
CA_6884505,88.8
CA_36234387,211.2
CA_6337700,54.0
CA_12920063,25.8
CA_10179386,23.4
CA_4138982,35.8
CA_4139038,20.0
CA_27564958,60.1
CA_12798754,40.1
CA_54356092,15.7
CA_1460871,30.7
CA_17399613,21.5
CA_34864616,33.2
CA_6879912,228.9
CA_16085673,53.2
CA_15522465,75.5
CA_6876378,29.2
CA_32887545,29.3
CA_2551220,201.9
CA_12798746,43.8
CA_28010822,21.2
CA_6431956,36.6
CA_6432073,63.9
CA_1417409,39.4
CA_1476677,24.1
CA_9165826,45.3
CA_9173353,50.8
CA_7161247,56.5
CA_7164884,32.9
CA_9189638,43.1
CA_9216282,198.8
CA_9219711,253.5
CA_9222372,230.9
CA_9223381,228.9
CA_34394220,134.4
CA_12798757,51.6
CA_12751718,46.9
CA_27491817,21.8
CA_11713605,143.4
CA_34659782,128.9
CA_10916822,43.9
CA_58049492,181.7
CA_55663592,65.1
CA_35689358,14.7
CA_20648714,37.1
CA_2551221,215.3
CA_12798714,52.2
CA_56930292,25.8
CA_11716398,42.7
CA_36092788,94.9
CA_34323653,14.0
CA_27297381,37.5
CA_6432417,116.1
CA_34012507,6.5
CA_3663225,244.3
CA_11646063,39.0
CA_11646066,72.2
CA_12425236,43.5
CA_2551222,174.2
CA_7542764,157.8
CA_7542756,23.7
CA_6268294,92.8
CA_11234893,46.8
CA_15347093,55.8
CA_36316872,75.2
CA_27227593,83.0
CA_37438760,29.7
CA_21734432,72.5
CA_34027217,30.8
CA_27473069,508.4
CA_17706927,72.3
CA_35984891,60.7
CA_20648717,28.3
CA_6834987,56.6
CA_16630220,44.8
CA_57711992,6.1
CA_4102755,44.1
CA_18161,24.9
CA_6295391,13.4
CA_6295366,22.8
CA_34606590,16.7
CA_6295378,41.0
CA_1024317,28.9
CA_23954928,49.3
CA_5802608,45.0
CA_6681925,37.7
CA_6354129,36.1
CA_6314636,35.1
CA_11102287,46.1
CA_6905826,23.7
CA_25972082,48.5
CA_27292440,36.6
CA_11914425,42.3
CA_56469795,25.1
CA_3159646,41.6
CA_3205042,47.8
CA_2408197,33.2
CA_3205736,31.6
CA_3205738,28.7
CA_3205743,32.1
CA_3205745,33.1
CA_3205762,40.1
CA_3205771,45.1
CA_2027646,24.5
CA_2027652,41.1
CA_2027665,44.0
CA_2031608,39.6
CA_3205790,38.9
CA_3205772,40.6
CA_2533869,91.4
CA_2537066,38.2
CA_2533852,38.2
CA_2227165,29.0
CA_1693117,27.0
CA_1693158,25.2
CA_4366140,31.0
CA_1693200,35.5
CA_1224122,24.1
CA_1590158,20.4
CA_18419514,25.4
CA_1466878,27.3
CA_19081016,27.5
CA_1590156,31.7
CA_5881008,8.6
CA_4549086,16.4
CA_19081213,26.0
CA_5810960,39.1
CA_1584994,29.5
CA_1047559,35.9
CA_1046744,27.1
CA_1429413,22.8
CA_1147087,27.6
CA_1147091,24.1
CA_1147095,28.1
CA_3122693,12.0
CA_3122720,32.1
CA_4325273,42.6
CA_3122766,42.5
CA_2032394,19.1
CA_2032358,46.6
CA_2032173,54.6
CA_3122803,52.3
CA_2408127,66.9
CA_5881021,67.4
CA_5881018,42.6
CA_5881019,42.6
CA_11285702,71.4
CA_6455792,243.4
CA_1054056,36.6
CA_17399584,8.9
CA_21292926,36.7
CA_1783757,228.4
CA_1783759,40.3
CA_1783761,41.6
CA_5881006,30.1
CA_5814025,32.4
CA_1783739,47.7
CA_1783741,58.8
CA_1783742,42.6
CA_4956711,98.1
CA_4956767,38.3
CA_4180655,20.6
CA_5881013,17.4
CA_3200642,89.8
CA_3200646,53.0
CA_3200674,71.0
CA_3204955,25.9
CA_5881014,21.3
CA_3122775,30.3
CA_3159659,34.7
CA_1859182,36.5
CA_4537561,33.5
CA_6355831,75.3
CA_27484255,31.2
CA_3122783,19.8
CA_4356546,19.6
CA_5881004,44.5
CA_1139622,31.9
CA_1783748,54.8
CA_3205789,39.1
CA_1859191,33.5
CA_56036492,53.7
CA_5280100,45.2
CA_1783750,90.3
CA_1783736,24.6
CA_1783737,36.0
CA_1783752,34.1
CA_1783738,43.3
CA_4275731,109.9
CA_6160182,41.4
CA_6160194,47.3
CA_5881016,40.8
CA_5881009,6.3
CA_1783753,34.0
CA_1783754,39.0
CA_1783755,49.1
CA_1783756,33.1
CA_24737292,55.1
CA_2027340,9.2
CA_2026864,31.0
CA_2026883,23.7
CA_2026910,36.7
CA_2026990,58.6
CA_4329056,34.7
CA_5881005,21.9
CA_5814026,26.3
CA_5814027,216.0
CA_6258289,13.3
CA_5881015,106.5
CA_4345889,19.1
CA_4505595,44.9
CA_4353093,24.4
CA_1477940,38.9
CA_27564952,119.7
CA_24714908,61.4
CA_24710363,46.3
CA_30933742,57.7
CA_6905823,39.3
CA_6394506,34.8
CA_6394509,36.7
CA_6394512,33.5
CA_9588491,215.7
CA_6905810,52.9
CA_20400135,75.4
CA_9475305,53.7
CA_19832557,25.8
CA_34323952,32.8
CA_35619200,42.0
CA_35619213,33.5
CA_12437116,56.7
CA_59252594,123.2
CA_1477943,28.8
CA_1474931,33.3
CA_1466680,19.7
CA_1473930,21.0
CA_34606589,40.2
CA_10924636,56.7
CA_59530292,24.1
CA_59532092,35.0
CA_56133692,24.6
CA_56127393,30.7
CA_34009862,18.7
CA_64479492,56.7
CA_1693277,31.6
CA_15086723,42.6
CA_34530648,50.5
CA_2497646,17.0
CA_3122642,116.5
CA_14370293,26.8
CA_21021935,35.1
CA_6354410,85.3
CA_17402873,16.4
CA_13271147,25.6
CA_15663880,55.4
CA_16406363,45.5
CA_34530566,18.5
CA_9563758,24.0
CA_3200634,187.8
CA_9565749,39.5
CA_6680612,44.9
CA_6682413,37.4
CA_9431940,48.9
CA_9431953,51.1
CA_9431954,42.8
CA_6680536,47.8
CA_6680563,42.3
CA_4042895,38.7
CA_12061990,14.6
CA_20476529,67.6
CA_63344093,36.6
CA_63349493,33.0
CA_63346593,41.1
CA_12360570,35.1
CA_12361083,39.4
CA_12361468,35.6
CA_24723180,29.0
CA_29006582,21.3
CA_52938292,16.0
CA_26000919,29.5
CA_26000920,27.2
CA_55189092,65.9
CA_11713507,53.7
CA_11713451,28.2
CA_29006575,57.4
CA_27977085,78.2
CA_2551225,157.8
CA_50197192,29.1
CA_6732625,53.2
CA_18552165,97.4
CA_12002974,36.3
CA_17399592,20.5
CA_3502102,65.5
CA_35964925,40.2
CA_3698069,90.2
CA_4744078,45.7
CA_10021143,80.8
CA_33619000,88.2
CA_17402870,27.6
CA_6681935,30.1
CA_4713906,30.4
CA_4713908,70.1
CA_4713909,45.6
CA_20990079,9.7
CA_20990072,37.6
CA_4713911,28.1
CA_4713912,34.2
CA_4713913,37.2
CA_4713914,32.6
CA_4713915,54.0
CA_20988756,127.5
CA_4713917,78.5
CA_4713918,43.6
CA_4713919,35.5
CA_4713920,64.3
CA_20988757,86.2
CA_41082392,49.0
CA_34663815,58.8
CA_4713923,48.5
CA_4713924,127.6
CA_8411948,58.8
CA_5639089,74.9
CA_15634422,14.5
CA_33999388,34.1
CA_9565744,27.3
CA_11672268,57.2
CA_34656922,28.3
CA_63995594,13.3
CA_12423517,57.2
CA_12423610,75.8
CA_17399586,22.7
CA_59607192,15.7
CA_6905822,11.6
CA_6432143,5.4
CA_33663521,43.3
CA_1619451,26.0
CA_6840042,30.3
CA_12867472,80.3
CA_27205533,24.3
CA_7468678,124.4
CA_29556809,18.8
CA_34661090,30.0
CA_34661086,32.2
CA_34661093,39.0
CA_27482748,32.7
CA_2544812,36.7
CA_34560292,66.5
CA_34663513,32.5
CA_34663537,31.2
CA_15619761,7.6
CA_65004792,47.7
CA_27462016,35.9
CA_4305141,80.3
CA_2351967,37.5
CA_1158930,43.6
CA_15144782,41.8
CA_1166780,39.7
CA_1584997,25.7
CA_1158729,42.0
CA_19081214,50.8
CA_4037982,34.0
CA_1158791,48.5
CA_1158798,38.5
CA_1161089,36.4
CA_3640267,52.7
CA_1161097,39.7
CA_2500729,37.6
CA_3320637,42.0
CA_3320619,40.8
CA_2351954,56.4
CA_27516337,29.3
CA_27565030,33.2
CA_27565108,22.6
CA_27565168,20.1
CA_63845392,31.2
CA_6367038,12.0
CA_6367043,39.8
CA_6368902,231.3
CA_27161,29.8
CA_21001267,18.3
CA_57507992,233.1
CA_6688897,57.1
CA_17394166,65.6
CA_4399572,187.8
CA_4938766,22.2
CA_1250384,26.1
CA_6905808,73.0
CA_5085953,24.6
CA_35425178,52.5
CA_30737752,211.2
CA_27227715,23.3
CA_6905814,45.1
CA_27292616,42.1
CA_33619324,29.7
CA_9602471,72.2
CA_3555593,58.6
CA_7761550,89.4
CA_11982647,203.9
CA_27925021,9.2
CA_17408601,7.8
CA_40231792,16.1
CA_8726651,41.9
CA_3862609,205.8
CA_15133486,44.2
CA_21293235,36.8
CA_6858555,80.7
CA_33922006,66.2
CA_35704676,26.8
CA_53369792,84.2
CA_34560303,55.9
CA_6750948,48.3
CA_21373176,85.0
CA_3881681,174.5
CA_34606588,31.5
CA_12437126,60.5
CA_6788956,27.2
CA_1031398,209.4
CA_15084821,49.3
CA_6681926,39.3
CA_14365490,4.5
CA_3979227,48.5
CA_35969804,23.2
CA_34513581,79.9
CA_35971349,22.7
CA_6414745,25.9
CA_5724735,114.0
CA_5904,45.6
CA_3921882,29.3
CA_27292666,103.6
CA_17806270,65.8
CA_33619407,295.1
CA_6591253,6.8
CA_36286034,35.8
CA_22722203,87.6
CA_34665230,91.5
CA_33631091,55.8
CA_3892723,27.3
CA_4297843,7.9
CA_4297990,6.1
CA_9275312,25.4
CA_21075213,101.4
CA_36110467,148.2
CA_26821877,37.8
CA_27528118,44.3
CA_35738303,64.2
CA_6858110,27.1
CA_36459496,33.3
CA_52642295,19.3
CA_2227991,38.9
CA_1255913,56.0
CA_6368877,9.5
CA_6872955,12.1
CA_4835982,54.1
CA_4835969,58.7
CA_8463269,9.7
CA_25422293,78.1
CA_36498148,50.4
CA_19431334,78.2
CA_6360896,60.5
CA_8238,25.5
CA_8236,34.8
CA_8235,34.9
CA_4129690,235.6
CA_8229,45.2
CA_8237,40.1
CA_8239,32.9
CA_8240,56.2
CA_8241,24.1
CA_1125706,94.1
CA_27216232,21.2
CA_8015721,48.4
CA_8015195,71.7
CA_7875063,52.4
CA_21312902,20.8
CA_33971439,20.6
CA_7955643,35.8
CA_7777557,33.1
CA_29062393,60.6
CA_5131365,41.9
CA_27588319,57.9
CA_19119137,28.3
CA_5993,28.9
CA_1345361,36.1
CA_5994,44.9
CA_2227031,40.9
CA_6372914,43.2
CA_6631295,12.3
CA_6372920,48.0
CA_45907094,17.0
CA_18103260,303.2
CA_36280539,78.3
CA_64773692,49.4
CA_45906495,8.1
CA_45908792,110.6
CA_19005647,24.8
CA_27886772,8.4
CA_6681945,20.5
CA_15135571,7.7
CA_1970375,37.7
CA_1968357,21.9
CA_2296613,24.6
CA_6314674,53.5
CA_16090205,175.0
CA_34660670,73.2
CA_5250067,17.0
CA_11922111,313.1
CA_18197025,101.2
CA_10912630,38.5
CA_8922844,69.3
CA_10924688,10.0
CA_11227184,181.5
CA_17806281,34.8
CA_3584940,68.0
CA_12425235,102.0
CA_10545910,25.0
CA_16951975,54.4
CA_6681929,45.9
CA_4693316,73.2
CA_16145752,35.0
CA_2562275,42.3
CA_29770203,34.7
CA_20799121,48.4
CA_1035932,75.0
CA_34555212,72.3
CA_6582165,51.4
CA_2300414,31.9
CA_27443163,42.2
CA_12907337,35.8
CA_6077539,37.5
CA_3222526,52.6
CA_6455910,20.4
CA_34398705,57.2
CA_34398582,5.3
CA_28021657,48.8
CA_34656933,768.0
CA_34398584,4.3
CA_17386963,55.4
CA_33910293,69.9
CA_16406304,156.6
CA_16406345,56.9
CA_6841547,44.4
CA_1160020,24.4
CA_27229023,91.6
CA_1987061,46.7
CA_49235093,26.8
CA_4115470,37.9
CA_33010434,32.9
CA_21638682,32.8
CA_11987061,51.2
CA_13112327,65.0
CA_65555293,28.0
CA_10877343,48.1
CA_57020994,30.8
CA_6876180,33.1
CA_29863939,78.7
CA_6815016,30.6
CA_3598642,30.1
CA_3598648,39.4
CA_3598639,25.5
CA_3598619,35.4
CA_3598587,32.8
CA_2356156,27.9
CA_2351457,46.9
CA_16047796,30.2
CA_19121308,31.2
CA_3938496,21.7
CA_12230603,16.6
CA_62146292,42.7
CA_14845517,187.3
CA_6368900,137.7
CA_6681936,48.5
CA_9866796,50.0
CA_13112329,21.7
CA_12496982,37.6
CA_27844817,8.7
CA_26720749,25.5
CA_33909701,60.4
CA_21300506,14.9
CA_33910303,23.6
CA_53374892,148.1
CA_8176844,38.0
CA_21442576,48.2
CA_50917792,22.6
CA_27297382,6.0
CA_24723027,34.1
CA_12418116,28.6
CA_27455215,9.7
CA_32702889,37.9
CA_18934853,39.4
CA_18936138,65.6
CA_17399603,20.4
CA_25043924,14.2
CA_14300686,36.2
CA_22118606,66.9
CA_8731741,18.5
CA_58264392,30.4
CA_58264293,46.5
CA_10715559,39.1
CA_1871257,49.4
CA_21385552,49.9
CA_25175814,62.0
CA_16951970,108.1
CA_6432058,44.5
CA_3998149,33.7
CA_27216403,34.0
CA_27204895,138.4
CA_8914794,39.0
CA_6368898,39.5
CA_6368899,50.0
CA_6368901,29.6
CA_6884504,71.2
CA_13126300,26.4
CA_3084904,20.4
CA_3991759,28.2
CA_3993539,19.8
CA_6694724,18.1
CA_13249131,59.8
CA_8645898,56.1
CA_1159073,37.3
CA_34549254,62.7
CA_64283794,7.1
CA_6432347,66.8
CA_12439469,4.8
CA_6352297,27.2
CA_2883195,51.2
CA_36285999,56.3
CA_8972935,36.8
CA_2551205,179.2
CA_17806285,50.2
CA_29641511,25.1
CA_49487000,26.3
CA_37596593,50.9
CA_16861470,19.0
CA_6692137,41.1
CA_6432385,227.9
CA_5831541,108.2
CA_5834835,78.3
CA_5734563,52.3
CA_5834861,45.8
CA_5834961,41.6
CA_6280666,45.9
CA_6280911,32.8
CA_6281491,139.2
CA_5096681,59.1
CA_20657358,25.9
CA_6281517,44.2
CA_7241807,59.4
CA_11230027,26.7
CA_7241810,247.6
CA_7241805,42.8
CA_21308147,190.3
CA_4624564,245.7
CA_4624559,31.0
CA_7241800,36.3
CA_57387607,35.3
CA_4624552,21.2
CA_58047493,43.6
CA_11283985,6.1
CA_11284979,62.2
CA_6432342,5.0
CA_6432343,76.0
CA_6432370,56.2
CA_6432373,62.8
CA_4123773,48.5
CA_4123825,449.7
CA_4124034,10.9
CA_12420215,8.6
CA_12420213,29.0
CA_12420119,41.0
CA_12498739,59.2
CA_27461830,32.5
CA_61713892,13.8
CA_34666747,9.8
CA_6314650,56.5
CA_5023295,37.8
CA_13249138,62.3
CA_6231923,102.7
CA_25491802,27.8
CA_6836107,28.1
CA_9292,40.7
CA_6836099,71.3
CA_6836102,42.9
CA_34050222,70.5
CA_19860658,121.5
CA_27886768,63.2
CA_1273955,17.1
CA_6383713,754.5
CA_5831352,29.8
CA_27516877,11.9
CA_36286045,31.2
CA_56039892,63.4
CA_36286057,45.3
CA_12874348,6.5
CA_10924622,17.9
CA_65490592,33.1
CA_26959906,72.4
CA_10924546,34.5
CA_9492511,128.6
CA_27079148,56.9
CA_6314651,55.7
CA_15935986,5.3
CA_3950571,20.6
CA_4196392,28.7
CA_9138758,108.0
CA_1587805,27.4
CA_1587808,29.4
CA_1587811,24.0
CA_27517340,58.5
CA_35910642,35.8
CA_36112023,46.6
CA_21000444,258.1
CA_4836051,50.1
CA_4319606,65.9
CA_4836075,100.3
CA_4378270,42.9
CA_3607620,13.0
CA_6699796,21.5
CA_6125311,52.6
CA_1589222,38.2
CA_20647843,34.4
CA_1387137,37.3
CA_1387140,45.7
CA_1927793,45.2
CA_17806272,55.1
CA_15129245,73.4
CA_15129775,51.7
CA_3921513,30.7
CA_15129167,113.1
CA_3950621,47.2
CA_3920466,17.6
CA_33999400,121.8
CA_12455919,64.6
CA_20648716,33.5
CA_6864951,56.8
CA_5534267,27.6
CA_23253741,28.3
CA_20648715,38.7
CA_2249173,54.4
CA_2245736,40.1
CA_3938404,25.1
CA_6444337,44.0
CA_3681827,40.4
CA_16096534,71.3
CA_23547384,46.1
CA_6681931,54.8
CA_12437127,25.5
CA_12437167,26.6
CA_15085298,37.0
CA_6732647,93.8
CA_29568177,30.6
CA_16069855,51.7
CA_34398639,53.0
CA_33630906,93.9
CA_66120892,40.1
CA_33630905,59.1
CA_33630908,85.4
CA_20449070,9.8
CA_6681927,58.2
CA_6681946,29.3
CA_36228545,92.3
CA_1748049,19.7
CA_41079092,5.9
CA_6571866,50.2
CA_36106115,19.8
CA_2242909,30.6
CA_3938440,55.9
CA_4196361,11.1
CA_2262059,31.0
CA_27490274,65.8
CA_27577324,16.5
CA_33955849,45.5
CA_6314671,54.0
CA_52486594,41.9
CA_16047756,28.6
CA_3938566,40.2
CA_6681940,42.0
CA_26960548,210.7
CA_64194292,22.9
CA_11982619,347.3
CA_16127058,27.6
CA_16127060,20.5
CA_5777018,20.8
CA_2257953,40.8
CA_2347223,48.1
CA_15973693,37.5
CA_56991192,58.4
CA_34286938,20.0
CA_6374328,170.6
CA_15935983,48.6
CA_16085632,13.6
CA_20448434,25.7
CA_4792403,25.1
CA_20447337,11.4
CA_6876241,42.5
CA_33909155,129.4
CA_17806278,59.3
CA_6390906,31.6
CA_4379440,36.3
CA_33909154,62.2
CA_33903936,37.7
CA_28086906,40.1
CA_21361279,35.7
CA_12142187,44.4
CA_5693478,31.7
CA_18090874,39.6
CA_12437128,75.9
CA_27501418,58.0
CA_1674949,28.7
CA_1810096,30.5
CA_12138260,16.8
CA_2249422,31.2
CA_6314641,64.9
CA_2278280,38.5
CA_41080592,6.6
CA_34528719,43.0
CA_52355892,32.2
CA_6681923,38.1
CA_20476517,60.9
CA_20476530,60.2
CA_20476534,322.3
CA_1933336,33.4
CA_15129247,69.4
CA_3938507,27.7
CA_3938506,28.0
CA_33909842,41.1
CA_33907585,41.7
CA_27513078,29.3
CA_3950535,20.8
CA_5529226,72.5
CA_5529217,32.2
CA_5529241,41.3
CA_6681930,46.3
CA_64175892,113.9
CA_36208861,45.4
CA_16090195,44.9
CA_64682292,48.3
CA_25103578,244.8
CA_57674892,285.5
CA_20985201,51.0
CA_16372682,32.4
CA_23870629,50.7
CA_6455346,26.9
CA_6554076,50.7
CA_6574519,15.4
CA_27039719,46.8
CA_27529321,80.8
CA_24514582,14.1
CA_34377919,69.3
CA_24723177,48.6
CA_19445580,14.1
CA_15140432,25.0
CA_1397940,26.4
CA_24141409,37.2
CA_26710327,11.3
CA_4393063,49.2
CA_4393064,41.8
CA_23981892,31.2
CA_4442528,50.6
CA_4442525,49.1
CA_64074292,53.8
CA_5225802,65.0
CA_6231901,52.2
CA_4410126,63.7
CA_1345841,20.1
CA_4442490,30.9
CA_24247872,30.5
CA_29782551,67.1
CA_4404864,55.6
CA_4414732,27.4
CA_64866792,23.5
CA_4559957,52.4
CA_23728323,54.5
CA_23728321,36.7
CA_23992566,66.0
CA_4844044,42.0
CA_27980244,21.3
CA_4435881,62.2
CA_34404762,46.5
CA_15663777,96.5
CA_3960681,35.7
CA_3523700,162.2
CA_12003017,26.4
CA_34561591,83.6
CA_34124569,295.8
CA_20449239,52.3
CA_17806286,50.2
CA_29885324,35.3
CA_54086894,27.0
CA_58065393,106.6
CA_56652593,14.4
CA_36289498,319.0
CA_56727492,165.1
CA_4299576,36.9
CA_4299581,68.7
CA_59349993,58.9
CA_63352092,32.8
CA_1299815,63.3
CA_24723179,93.3
CA_19485362,28.1
CA_4410125,67.5
CA_4410346,37.1
CA_3122746,60.7
CA_2024560,37.3
CA_10745916,32.4
CA_10746859,47.2
CA_10747652,45.5
CA_10748231,30.4
CA_10746425,42.4
CA_10745224,31.0
CA_10743825,29.1
CA_12751435,57.9
CA_12751751,43.6
CA_27527944,19.2
CA_5105212,26.4
CA_6293470,19.9
CA_21376553,24.4
CA_4830020,57.9
CA_11878608,21.7
CA_11016285,71.6
CA_4337426,53.8
CA_4338237,38.0
CA_4338247,6.1
CA_4338258,19.0
CA_4338279,22.9
CA_4337501,66.5
CA_4829956,27.6
CA_6337772,39.0
CA_4335138,49.1
CA_4335655,16.8
CA_4333599,45.4
CA_4333626,22.8
CA_6787579,19.7
CA_6787614,23.9
CA_4332530,8.5
CA_6314642,50.1
CA_6293454,24.6
CA_4831407,47.6
CA_4978813,41.7
CA_3434958,93.2
CA_6296516,23.8
CA_6863863,8.4
CA_6863922,36.8
CA_4338251,39.5
CA_6286234,35.0
CA_4332543,29.7
CA_6296513,27.3
CA_6864392,31.4
CA_1872669,9.2
CA_4562809,31.2
CA_5882820,17.3
CA_6267117,66.7
CA_10857768,41.1
CA_16043757,167.5
CA_10656912,60.2
CA_4830019,46.6
CA_16048336,30.1
CA_1180099,18.7
CA_1204020,20.3
CA_6015928,21.8
CA_2402009,14.7
CHI_100019,47.1
CHI_100179,226.1
CHI_100447,55.0
CHI_100729,34.1
CHI_100730,28.8
CHI_100867,211.0
CHI_101038,60.3
CHI_101492,78.3
CHI_101507,100.7
CHI_101549,90.4
CHI_101562,48.3
CHI_101707,56.8
CHI_101708,50.1
CHI_101709,59.0
CHI_101718,36.9
CHI_101720,46.5
CHI_101722,34.5
CHI_101729,85.1
CHI_101731,33.0
CHI_101736,33.8
CHI_101737,17.9
CHI_101745,35.3
CHI_101753,42.4
CHI_101756,61.6
CHI_101765,28.8
CHI_101766,41.5
CHI_101787,63.5
CHI_101788,36.8
CHI_101791,29.0
CHI_101794,37.5
CHI_101795,48.3
CHI_101797,52.2
CHI_101804,51.6
CHI_101813,34.2
CHI_101835,53.3
CHI_101838,30.1
CHI_101839,30.7
CHI_101840,118.6
CHI_101846,22.9
CHI_101848,39.4
CHI_101854,39.0
CHI_101856,41.9
CHI_101862,45.2
CHI_101867,38.5
CHI_101871,32.9
CHI_101872,31.6
CHI_101873,86.9
CHI_101874,61.1
CHI_101881,41.1
CHI_101887,27.8
CHI_101889,53.8
CHI_101890,140.6
CHI_101891,41.9
CHI_101907,36.7
CHI_101912,29.8
CHI_101923,33.8
CHI_101929,39.1
CHI_101935,38.9
CHI_101943,38.3
CHI_101960,55.3
CHI_101972,86.2
CHI_101980,38.9
CHI_101987,36.9
CHI_101988,51.9
CHI_102286,65.0
CHI_102332,47.2
CHI_102460,41.4
CHI_103596,44.0
CHI_103597,37.9
CHI_103598,28.9
