portfolio_idx,id_building,loc_address,leed_project_url,extracted_name
1,ATL_10,"1201 Peachtree St NE, Atlanta, GA, 30361",https://www.usgbc.org/projects/lord-aeck-sargent-atlanta-relocation,Lord Aeck Sargent Atlanta Relocation
4,ATL_105,"999 Peachtree St NE, Atlanta, GA, 30309",https://www.usgbc.org/projects/999-peachtree-street-0,999 Peachtree Street
93,ATL_27,"75 5Th St NW, Atlanta, GA, 30308",https://www.usgbc.org/projects/centergy-one,Centergy One
107,ATL_294,"121 Baker St NW, Atlanta, GA, 30313",https://www.usgbc.org/projects/new-world-coca-cola,New World Coca Cola
212,ATL_434,"260 Peachtree St, Atlanta, GA, 30303",https://www.usgbc.org/projects/amli-atlanta-corporate-office-0,Amli Atlanta Corporate Office
218,ATL_44,"3565 Piedmont Rd NE, Atlanta, GA, 30305",https://www.usgbc.org/projects/commons-piedmont-center-b-1-4,Commons Piedmont Center B 1
222,ATL_449,"3715 Northside Pkwy NW, Atlanta, GA, 30327",https://www.usgbc.org/projects/northcreek-recertification-0,Northcreek
340,ATL_615,"780 Johnson Ferry Rd, Atlanta, GA, 30342",https://www.usgbc.org/projects/centrum-glenridge,Centrum Glenridge
382,ATL_97,"3348 Peachtree Rd NE, Atlanta, GA, 30326",https://www.usgbc.org/projects/3348-peachtree,3348 Peachtree
1546,CA_10173606,"4175 East Conant Street, Long Beach, CA, 90808",https://www.usgbc.org/projects/douglas-park-shell-building-0,Douglas Park Shell Building
1551,CA_1024317,"800 North Brand Boulevard, Glendale, CA, 91203",https://www.usgbc.org/projects/800-north-brand-boulevard,800 North Brand Boulevard
1554,CA_1032937,"Market Street, San Francisco, CA, 94105",https://www.usgbc.org/projects/pg-and-e-general-office,Pg And E General Office
1564,CA_1046744,"2040 Main Street, Irvine, CA, 92614",https://www.usgbc.org/projects/2040-main-st-irvine-ca-transwestern,2040 Main St Irvine Ca Transwestern
1565,CA_1047559,"2030 Main Street, Irvine, CA, 92614",https://www.usgbc.org/projects/2030-main-recertification,2030 Main
1575,CA_1052236,"180 Grand Avenue, Oakland, CA, 94610",https://www.usgbc.org/projects/180-grand-0,180 Grand
1576,CA_1053926,"9595 Wilshire Boulevard, Beverly Hills, CA, 90212",https://www.usgbc.org/projects/9595-wilshire-recert,9595 Wilshire Recert
1578,CA_10543002,"599 Castro Street, Mountain View, CA, 94041",https://www.usgbc.org/projects/110027-mountain-view,110027 Mountain View
1582,CA_10545910,"1400 Page Mill Rd, Palo Alto, CA, 94304",https://www.usgbc.org/projects/hanover-page-mill-1400-page-mill,Hanover Page Mill 1400 Page Mill
1594,CA_1058317,"3200 Park Center Drive, Costa Mesa, CA, 92626",https://www.usgbc.org/projects/3200-park-center,3200 Park Center
1595,CA_1058320,"611 Anton Boulevard, Costa Mesa, CA, 92626",https://www.usgbc.org/projects/611-anton-blvd,611 Anton Blvd
1596,CA_1059351,"8910 University Center Lane, San Diego, CA, 92122",https://www.usgbc.org/projects/costar-san-diego,Costar San Diego
1622,CA_10857768,"9605 Scranton Road, San Diego, CA, 92121",https://www.usgbc.org/projects/park,Park
1702,CA_11227991,"1111 Jackson Street, Oakland, CA, 94607",https://www.usgbc.org/projects/1111-jackson-street-ti,1111 Jackson Street Ti
1712,CA_1125706,"6230 Stoneridge Mall Road, Pleasanton, CA, 94588",https://www.usgbc.org/projects/workday-pcc-5th-flr,Workday Pcc 5Th Flr
1720,CA_1131179,"1111 Franklin Street, Oakland, CA, 94607",https://www.usgbc.org/projects/uc-office-president-1,Uc Office President
1752,CA_1158729,"500 Newport Center Drive, Newport Beach, CA, 92660",https://www.usgbc.org/projects/500-newport-center-drive,500 Newport Center Drive
1753,CA_1158791,"550 Newport Center Drive, Newport Beach, CA, 92660",https://www.usgbc.org/projects/550-newport-center-drive,550 Newport Center Drive
1758,CA_1160020,"925 L Street, Sacramento, CA, 95814",https://www.usgbc.org/projects/925-l-street,925 L Street
1760,CA_1161089,"620 Newport Center Drive, Newport Beach, CA, 92660",https://www.usgbc.org/projects/620-newport-center-drive,620 Newport Center Drive
1824,CA_1169343,"300 North Lake Avenue, Pasadena, CA, 91101",https://www.usgbc.org/projects/ttg-pasadena-office,Ttg Pasadena Office
1825,CA_1169934,"6430 Sunset Boulevard, Los Angeles, CA, 90028",https://www.usgbc.org/projects/sunset-tower,Sunset Tower
1832,CA_1179123,"500 North Brand Boulevard, Glendale, CA, 91203",https://www.usgbc.org/projects/500-north-brand,500 North Brand
1843,CA_11880,"1300 I Street, Sacramento, CA, 95814",https://www.usgbc.org/projects/030-attorney-general-building,030 Attorney General Building
1847,CA_11887,"721 Capitol Mall, Sacramento, CA, 95814",https://www.usgbc.org/projects/office-building-10-renovation,Office Building 10 Renovation
1850,CA_11894,"320 4Th Street, Los Angeles, CA, 90013",https://www.usgbc.org/projects/ca-dgs-512-junipero-serra-bldg,Ca Dgs 512 Junipero Serra Bldg
1895,CA_1204020,"550 West C Street, San Diego, CA, 92101",https://www.usgbc.org/projects/550-corporate-center,550 Corporate Center
1916,CA_12138260,"2750 Gateway Oaks Drive, Sacramento, CA, 95833",https://www.usgbc.org/projects/ca-dfa-suite-200,Ca Dfa Suite
1926,CA_1224122,"19800 Macarthur Boulevard, Irvine, CA, 92612",https://www.usgbc.org/projects/19800-macarthur-blvd,19800 Macarthur Blvd
1986,CA_12414912,"1515 S Street, Sacramento, CA, 95811",https://www.usgbc.org/projects/1515-s-street,1515 S Street
2045,CA_12434145,"393 Hospital Road, Newport Beach, CA, 92663",https://www.usgbc.org/projects/atria-newport-terrace,Atria Newport Terrace
2072,CA_1250026,"1656 Union Street, Eureka, CA, 95501",https://www.usgbc.org/projects/caltrans-district-1-office,Caltrans District 1 Office
2073,CA_1250028,"1120 N Street, Sacramento, CA, 95814",https://www.usgbc.org/projects/dot-headquarters-office-building,Dot Headquarters Office Building
2076,CA_1250384,"1333 Broadway, Oakland, CA, 94612",https://www.usgbc.org/projects/1333-broadway-oakland-ca,1333 Broadway Oakland Ca
2077,CA_12520913,"31303 Agoura Road, Westlake Village, CA, 91361",https://www.usgbc.org/projects/bank-america-agoura-road-westlake,Bank America Agoura Road Westlake
2079,CA_1252658,"3121 Michelson Drive, Irvine, CA, 92612",https://www.usgbc.org/projects/3121-michelson,3121 Michelson
2086,CA_1255188,"505 North Brand Boulevard, Glendale, CA, 91203",https://www.usgbc.org/projects/505-north-brand-blvd,505 North Brand Blvd
2091,CA_1255913,"400 Castro Street, Mountain View, CA, 94041",https://www.usgbc.org/projects/fenwick-west-llp-data-center,Fenwick West Llp Data Center
2123,CA_1259974,"1350 Treat Boulevard, Walnut Creek, CA, 94597",https://www.usgbc.org/projects/urban-west,Urban West
2173,CA_1263283,"12750 Center Court Drive North, Cerritos, CA, 90703",https://www.usgbc.org/projects/cerritos-office-center-i-v-lp,Cerritos Office Center I V LP
2174,CA_1263636,"17785 Center Court Drive North, Cerritos, CA, 90703",https://www.usgbc.org/projects/tiarna-cerritos-towne-center,Tiarna Cerritos Towne Center
2182,CA_12713692,"354 Santa Fe Drive, Encinitas, CA, 92024",https://www.usgbc.org/projects/scripps-enc-mob,Scripps Enc Mob
2186,CA_1273929,"1620 26Th Street, Santa Monica, CA, 90404",https://www.usgbc.org/projects/water-garden-recertification-0,Water Garden
2211,CA_12920063,"101 Continental Boulevard, El Segundo, CA, 90245",https://www.usgbc.org/projects/101-continental,101 Continental
2214,CA_1295720,"4700 Natomas Boulevard, Sacramento, CA, 95835",https://www.usgbc.org/projects/kohls-natomas,Kohls Natomas
2218,CA_1295920,"15555 East 14Th Street, San Leandro, CA, 94578",https://www.usgbc.org/projects/kohls-san-leandro,Kohls San Leandro
2226,CA_1296304,"27540 West Lugonia Avenue, Redlands, CA, 92374",https://www.usgbc.org/projects/kohls-redlands,Kohls Redlands
2244,CA_1314876,"1950 North Davis Road, Salinas, CA, 93907",https://www.usgbc.org/projects/kohls-salinas,Kohls Salinas
2246,CA_13149728,"2100 Milvia Street, Berkeley, CA, 94704",https://www.usgbc.org/projects/msci-berkeley,Msci Berkeley
2254,CA_1325562,"12898 Towne Center Drive, Cerritos, CA, 90703",https://www.usgbc.org/projects/cerritos-iv,Cerritos IV
2256,CA_13261266,"7007 Romaine Street, Los Angeles, CA, 90038",https://www.usgbc.org/projects/kaiser-romaine-mob,Kaiser Romaine Mob
2258,CA_13261298,"1011 Riverside Avenue, Roseville, CA, 95678",https://www.usgbc.org/projects/kaiser-permanente-riverside-cirby-mob,Kaiser Permanente Riverside Cirby Mob
2261,CA_13271147,"114 Pacifica, Irvine, CA, 92618",https://www.usgbc.org/projects/pacifica-court,Pacifica Court
2276,CA_13405551,"7279 Rosemead Boulevard, San Gabriel, CA, 91775",https://www.usgbc.org/projects/kohls-arcadia-0,Kohls Arcadia
2282,CA_1343815,"1900 University Avenue, East Palo Alto, CA, 94303",https://www.usgbc.org/projects/1900-university-avenue,1900 University Avenue
2285,CA_1344680,"1 Post Street, San Francisco, CA, 94104",https://www.usgbc.org/projects/mckesson-one-post-san-francisco,Mckesson One Post San Francisco
2287,CA_1345841,"2600 Michelson Dr., Irvine, CA, 92612",https://www.usgbc.org/projects/jacobs-irvine-offices-michelson-drive,Jacobs Irvine Offices Michelson Drive
2306,CA_1377749,"1851 East 1St Street, Santa Ana, CA, 92705",https://www.usgbc.org/projects/tower-1851,Tower
2308,CA_13800850,"3068 Kilgore Road, Rancho Cordova, CA, 95670",https://www.usgbc.org/projects/california-department-justice,California Department Justice
2310,CA_13809437,"9835 Goethe Road, Sacramento, CA, 95827",https://www.usgbc.org/projects/ca-dept-social-services-suite-100,Ca Dept Social Services Suite
2315,CA_1387137,"100 Mathilda Place, Sunnyvale, CA, 94086",https://www.usgbc.org/projects/100-mathilda-place-0,100 Mathilda Place
2316,CA_1387140,"150 Mathilda Place, Sunnyvale, CA, 94086",https://www.usgbc.org/projects/150-mathilda-place-0,150 Mathilda Place
2317,CA_13886381,"9838 Old Placerville Road, Sacramento, CA, 95827",https://www.usgbc.org/projects/state-california-cdcr-offices,State California Cdcr Offices
2318,CA_1389416,"145 State College Boulevard, Brea, CA, 92821",https://www.usgbc.org/projects/145-south-state-college,145 South State College
2321,CA_1393423,"18401 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/clover-von-karman,Clover Von Karman
2325,CA_1397940,"100 Bayview Circle, Newport Beach, CA, 92660",https://www.usgbc.org/projects/100-bayview-circle-recertification,100 Bayview Circle
2343,CA_1413638,"255 Shoreline Drive, Redwood City, CA, 94065",https://www.usgbc.org/projects/shorebreeze-ii,Shorebreeze
2346,CA_1417401,"950 Tower Lane, Foster City, CA, 94404",https://www.usgbc.org/projects/metro-center-tower-2018,Metro Center Tower
2352,CA_1423475,"2603 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br3-ee-recertification-ii,Br3 Ee
2353,CA_1423665,"2623 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br3-gg-recertification-ii,Br3 Gg
2354,CA_1423669,"2633 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br3-hh-recertification-ii,Br3 Hh
2358,CA_1429413,"2050 Main Street, Irvine, CA, 92614",https://www.usgbc.org/projects/2050-main-street,2050 Main Street
2403,CA_14365490,"7201 North Palm Avenue, Fresno, CA, 93711",https://www.usgbc.org/projects/bank-america-fresno-call-center,Bank America Fresno Call Center
2405,CA_1436754,"2613 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br3-ff-recertification-ii,Br3 Ff
2407,CA_1438866,"3000 Executive Parkway, San Ramon, CA, 94583",https://www.usgbc.org/projects/br8-q-recertification-ii,Br8 Q
2408,CA_1438873,"4000 Executive Parkway, San Ramon, CA, 94583",https://www.usgbc.org/projects/br8-p-recertification-ii,Br8 P
2409,CA_1438883,"5000 Executive Parkway, San Ramon, CA, 94583",https://www.usgbc.org/projects/br8-o-recertification-ii,Br8 O
2410,CA_1438892,"2527 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br7-r-recertification-ii,Br7 R
2413,CA_1444736,"401 California Street, San Francisco, CA, 94104",https://www.usgbc.org/projects/pae-san-francisco-office-ti,Pae San Francisco Office Ti
2415,CA_1450680,"1200 Park Place, San Mateo, CA, 94403",https://www.usgbc.org/projects/1200-park-place-0,1200 Park Place
2418,CA_1460871,"2100 Powell Street, Emeryville, CA, 94608",https://www.usgbc.org/projects/2100-powell-0,2100 Powell
2424,CA_1467328,"17542 17Th Street, Tustin, CA, 92780",https://www.usgbc.org/projects/tustin-executive-center-recertification,Tustin Executive Center
2435,CA_1473930,"900 Larkspur Landing Circle, Larkspur, CA, 94939",https://www.usgbc.org/projects/900-larkspur-landing,900 Larkspur Landing
2437,CA_1474931,"1100 Larkspur Landing Circle, Larkspur, CA, 94939",https://www.usgbc.org/projects/1100-larkspur-landing,1100 Larkspur Landing
2441,CA_1477940,"100 Drakes Landing Road, Kentfield, CA, 94904",https://www.usgbc.org/projects/100-drakes-landing,100 Drakes Landing
2442,CA_1477943,"300 Drakes Landing Road, Larkspur, CA, 94904",https://www.usgbc.org/projects/300-drakes-landing,300 Drakes Landing
2447,CA_1482665,"550 North Brand Boulevard, Glendale, CA, 91203",https://www.usgbc.org/projects/550-n-brand-recertification,550 N Brand
2463,CA_14931701,"656 America Center Court, San Jose, CA, 95002",https://www.usgbc.org/projects/residence-inn-fairfield-inn-suites,Residence Inn Fairfield Inn Suites
2466,CA_14947636,"6121 Bollinger Canyon Road, San Ramon, CA, 94583",https://www.usgbc.org/projects/br1-z-recertification-ii,Br1 Z
2474,CA_14957249,"4040 West Lane, Stockton, CA, 95204",https://www.usgbc.org/projects/pge-west-lane-bldg-2,Pge West Lane Bldg
2484,CA_14957380,"4940 Allison Parkway, Vacaville, CA, 95688",https://www.usgbc.org/projects/pge-vcoc-b4,Pge Vcoc B4
2495,CA_1506107,"30870 Russell Ranch Road, Westlake Village, CA, 91362",https://www.usgbc.org/projects/westlake-landmark-i-30870,Westlake Landmark I
2496,CA_1506149,"30930 Russell Ranch Road, Westlake Village, CA, 91362",https://www.usgbc.org/projects/westlake-landmark-ii-30930,Westlake Landmark
2500,CA_1510974,"18881 Von Karman Ave, Irvine, CA, 92612",https://www.usgbc.org/projects/airport-tower,Airport Tower
2515,CA_15223371,"203 West Olive Avenue, Burbank, CA, 91502",https://www.usgbc.org/projects/nickelodeon-building-c,Nickelodeon Building C
2523,CA_1531771,"5000 East Spring Street, Long Beach, CA, 90815",https://www.usgbc.org/projects/p2s-tenant-improvement-7th-floor,P2S Tenant Improvement 7Th Floor
2525,CA_1534269,"12481 High Bluff Drive, San Diego, CA, 92130",https://www.usgbc.org/projects/high-bluff-ridge,High Bluff Ridge
2526,CA_1534271,"12531 High Bluff Drive, San Diego, CA, 92130",https://www.usgbc.org/projects/high-bluff-ridge-0,High Bluff Ridge
2669,CA_1547998,"800 New Los Angeles Avenue, Moorpark, CA, 93021",https://www.usgbc.org/projects/kohls-moorpark-recertification,Kohls Moorpark
2681,CA_1548077,"27320 West Lugonia Avenue, Redlands, CA, 92374",https://www.usgbc.org/projects/nike-factory-store-redlands,Nike Factory Store Redlands
2722,CA_15513378,"1195 Borregas Avenue, Sunnyvale, CA, 94089",https://www.usgbc.org/projects/google-moffett-place-mp6,Google Moffett Place Mp6
2729,CA_15619761,"401 Ellis Street, Mountain View, CA, 94043",https://www.usgbc.org/projects/symantec-401-ellis,Symantec 401 Ellis
2737,CA_1564175,"2 Mac Arthur Place, Santa Ana, CA, 92707",https://www.usgbc.org/projects/gll-twin-towers-building-2,Gll Twin Towers Building
2773,CA_1584997,"4695 Macarthur Boulevard, Newport Beach, CA, 92660",https://www.usgbc.org/projects/4695-macarthur-court,4695 Macarthur Court
2792,CA_1589222,"2235 Mercury Way, Santa Rosa, CA, 95407",https://www.usgbc.org/projects/kp-santa-rosa-behavioral-health-center,Kp Santa Rosa Behavioral Health Center
2794,CA_1590157,"4675 Macarthur Court, Newport Beach, CA, 92660",https://www.usgbc.org/projects/gensler-newport-beach,Gensler Newport Beach
2795,CA_1590158,"19900 Macarthur Boulevard, Irvine, CA, 92612",https://www.usgbc.org/projects/19900-macarthur-blvd,19900 Macarthur Blvd
2805,CA_15966339,"500 Clipper Drive, Belmont, CA, 94002",https://www.usgbc.org/projects/vw-electronic-research-lab,Vw Electronic Research Lab
2827,CA_16047796,"2700 Gateway Oaks Drive, Sacramento, CA, 95833",https://www.usgbc.org/projects/2700-metro-center,2700 Metro Center
2839,CA_1607183,"900 Corporate Pointe Walk, Culver City, CA, 90230",https://www.usgbc.org/projects/symantec-culver-city,Symantec Culver City
2867,CA_16103014,"931 Buena Vista Street, Duarte, CA, 91010",https://www.usgbc.org/projects/santa-teresita-al-1,Santa Teresita Al
2870,CA_16126432,"4 Hutton Centre Drive, Santa Ana, CA, 92707",https://www.usgbc.org/projects/windjammer,Windjammer
2874,CA_1614474,"703 B Street, Marysville, CA, 95901",https://www.usgbc.org/projects/ca-dgs-153-marysville-cal-trans-dist-3,Ca Dgs 153 Marysville Cal Trans Dist
2879,CA_1619451,"444 Castro Street, Mountain View, CA, 94041",https://www.usgbc.org/projects/hawley-peterson-snyder-architects,Hawley Peterson Snyder Architects
2955,CA_1660345,"1651 Exposition Boulevard, Sacramento, CA, 95815",https://www.usgbc.org/projects/1651-exposition-boulevard,1651 Exposition Boulevard
2963,CA_16851978,"1020 Enterprise Way, Sunnyvale, CA, 94089",https://www.usgbc.org/projects/go-daddy,Go Daddy
2973,CA_1693117,"18200 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/18300-von-karman,18300 Von Karman
2974,CA_1693158,"18300 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/18200-von-karman,18200 Von Karman
2975,CA_1693200,"18400 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/18400-von-karman,18400 Von Karman
2976,CA_1693277,"18500 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/18500-von-karman-0,18500 Von Karman
2985,CA_17307441,"1215 O Street, Sacramento, CA, 95814",https://www.usgbc.org/projects/new-o-street-office-building,New O Street Office Building
3002,CA_17395993,"9850 Wilshire Boulevard, Beverly Hills, CA, 90210",https://www.usgbc.org/projects/waldorf-astoria-beverly-hills,Waldorf Astoria Beverly Hills
3029,CA_1744254,"6111 Bollinger Canyon Road, San Ramon, CA, 94583",https://www.usgbc.org/projects/br1-y-recertification-ii,Br1 Y
3032,CA_17463801,"18760 Road 112, Tulare, CA, 93274",https://www.usgbc.org/projects/south-valley-animal-health-laboratory,South Valley Animal Health Laboratory
3033,CA_1748049,"2882 Prospect Park Drive, Rancho Cordova, CA, 95670",https://www.usgbc.org/projects/2882-prospect-park,2882 Prospect Park
3034,CA_17505081,"1100 Broadway, Oakland, CA, 94607",https://www.usgbc.org/projects/1100-broadway-ucop,1100 Broadway Ucop
3102,CA_1783761,"15231 Laguna Canyon Road, Irvine, CA, 92618",https://www.usgbc.org/projects/tk1sc-ti,Tk1Sc Ti
3110,CA_18090874,"2801 Shadelands Drive, Walnut Creek, CA, 94598",https://www.usgbc.org/projects/viamonte-walnut-creek,Viamonte Walnut Creek
3114,CA_18103260,"520 Almanor Avenue, Sunnyvale, CA, 94085",https://www.usgbc.org/projects/520-almanor-0,520 Almanor
3116,CA_18161,"330 North Brand Boulevard, Glendale, CA, 91203",https://www.usgbc.org/projects/330-north-brand-ave-recert,330 North Brand Ave Recert
3147,CA_1859182,"20 Pacifica, Irvine, CA, 92618",https://www.usgbc.org/projects/20-pacifica,20 Pacifica
3148,CA_1859191,"40 Pacifica, Irvine, CA, 92618",https://www.usgbc.org/projects/40-pacifica-0,40 Pacifica
3156,CA_1871257,"1100 Park Place, San Mateo, CA, 94403",https://www.usgbc.org/projects/1100-park-place-0,1100 Park Place
3176,CA_19081016,"3161 Michelson Drive, Irvine, CA, 92612",https://www.usgbc.org/projects/jacobs-irvine,Jacobs Irvine
3177,CA_19081213,"17901 Von Karman Avenue, Irvine, CA, 92614",https://www.usgbc.org/projects/marsh-mclennan-companies-newport-beach,Marsh Mclennan Companies Newport Beach
3179,CA_19119137,"5000 Shoreline Court, South San Francisco, CA, 94080",https://www.usgbc.org/projects/actelion-pharmaceuticals-us-inc,Actelion Pharmaceuticals Us Inc
3186,CA_1927793,"190 Mathilda Place, Sunnyvale, CA, 94086",https://www.usgbc.org/projects/uber-sunnyvale,Uber Sunnyvale
3193,CA_1931077,"5010 Northgate Mall, San Rafael, CA, 94903",https://www.usgbc.org/projects/northgate-mall-redevelopment,Northgate Mall Redevelopment
3196,CA_1931082,"1116 1St Street, Napa, CA, 94559",https://www.usgbc.org/projects/kohls-napa,Kohls Napa
3264,CA_19871631,"750 Gateway Blvd, South San Francisco, CA, 94080",https://www.usgbc.org/projects/gateway-pacific-phase-ii,Gateway Pacific
3316,CA_20316416,"433 North Camden Drive, Beverly Hills, CA, 90210",https://www.usgbc.org/projects/433-n-camden-drive,433 N Camden Drive
3317,CA_2031963,"31-33 Technology Drive, Irvine, CA, 92618",https://www.usgbc.org/projects/johnson-johnson-irvine-31-1,Johnson Johnson Irvine 31
3321,CA_2033440,"2409 Camino Ramon, San Ramon, CA, 94583",https://www.usgbc.org/projects/br9-s-recertification-ii,Br9 S
3323,CA_2033477,"12677 Alcosta Boulevard, San Ramon, CA, 94583",https://www.usgbc.org/projects/br15-aa-recertification-ii,Br15 Aa
3324,CA_2033485,"12667 Alcosta Boulevard, San Ramon, CA, 94583",https://www.usgbc.org/projects/br15-bb-recertification-ii,Br15 Bb
3325,CA_2033496,"12657 Alcosta Boulevard, San Ramon, CA, 94583",https://www.usgbc.org/projects/br15-cc-recertification-ii,Br15 Cc
3326,CA_2033502,"12647 Alcosta Boulevard, San Ramon, CA, 94583",https://www.usgbc.org/projects/br15-dd-recertification-ii,Br15 Dd
3380,CA_20652457,"237 Moffett Park Drive, Sunnyvale, CA, 94089",https://www.usgbc.org/projects/237-moffett-park-drive,237 Moffett Park Drive
3388,CA_20670701,"160 Rio Robles, San Jose, CA, 95134",https://www.usgbc.org/projects/maxim-corporate-hq-relocation,Maxim Corporate HQ Relocation
3391,CA_20782292,"415 Natoma, San Francisco, CA, 94103",https://www.usgbc.org/projects/h1-building,H1 Building
3440,CA_21007044,"1601 Exposition Boulevard, Sacramento, CA, 95815",https://www.usgbc.org/projects/health-benefit-exchange,Health Benefit Exchange
3449,CA_2103,"6500 Wilshire Boulevard, Los Angeles, CA, 90048",https://www.usgbc.org/projects/6500-wilshire,6500 Wilshire
3577,CA_21670755,"30111 Niguel Road, Laguna Niguel, CA, 92677",https://www.usgbc.org/projects/crestavilla,Crestavilla
3591,CA_21739044,"1515 Walnut Grove Avenue, Rosemead, CA, 91770",https://www.usgbc.org/projects/go-5-general-office-5,Go 5 General Office
3596,CA_21968818,"701 S Mt Vernon Ave, San Bernardino, CA, 92410",https://www.usgbc.org/projects/sbvc-auditorium-renovation,Sbvc Auditorium Renovation
3598,CA_21970762,"2131 Walnut Grove Avenue, Rosemead, CA, 91770",https://www.usgbc.org/projects/sce-go3-renovation-2nd-3rd-floors,Sce Go3 Renovation 2Nd 3Rd Floors
3606,CA_21970790,"2 Innovation Way, Pomona, CA, 91768",https://www.usgbc.org/projects/sce-piv-no-2,Sce Piv No
3609,CA_21971339,"658 East Brier Drive, San Bernardino, CA, 92408",https://www.usgbc.org/projects/north-river-place,North River Place
3635,CA_2221940,"135 South State College Boulevard, Brea, CA, 92821",https://www.usgbc.org/projects/135-south-state-college,135 South State College
3637,CA_2227165,"18100 Von Karman Avenue, Irvine, CA, 92612",https://www.usgbc.org/projects/18100-von-karman,18100 Von Karman
3642,CA_2243409,"8350 Lotz Pkwy., Elk Grove, CA, 95757",https://www.usgbc.org/projects/cosumnes-oaks-high-school-ad-house,Cosumnes Oaks High School Ad House
3651,CA_2255614,"1255 Treat Boulevard, Walnut Creek, CA, 94597",https://www.usgbc.org/projects/treat-towers-2021,Treat Towers
3652,CA_2255643,"1277 Treat Boulevard, Walnut Creek, CA, 94597",https://www.usgbc.org/projects/treat-towers-1255,Treat Towers
3657,CA_2262059,"10540 White Rock Road, Rancho Cordova, CA, 95670",https://www.usgbc.org/projects/10540-white-rock-road,10540 White Rock Road
3687,CA_2296613,"1375 Crossman Avenue, Sunnyvale, CA, 94089",https://www.usgbc.org/projects/netapp-b8,Netapp B8
3807,CA_2347485,"2255 North Ontario Street, Burbank, CA, 91504",https://www.usgbc.org/projects/2255-ontario-phase-ii,2255 Ontario
