bbl,utility_savings_annual,utility_savings_2026,ll97_avoidance_2026,utility_savings_2027,ll97_avoidance_2027,utility_savings_2028,ll97_avoidance_2028,utility_savings_2029,ll97_avoidance_2029,utility_savings_2030,ll97_avoidance_2030,utility_savings_2031,ll97_avoidance_2031,utility_savings_2032,ll97_avoidance_2032,utility_savings_2033,ll97_avoidance_2033,utility_savings_2034,ll97_avoidance_2034,utility_savings_2035,ll97_avoidance_2035,total_1yr,total_5yr,total_10yr,square_footage,carbon_limit_2024_tCO2e,carbon_limit_2030_tCO2e,total_carbon_emissions_2024_tCO2e,total_carbon_emissions_2030_tCO2e,total_elec_kBtu,total_gas_kBtu,total_steam_kBtu,elec_emissions_tCO2e,gas_emissions_tCO2e,steam_emissions_tCO2e,compliance_2024_status,compliance_2030_status,delta_2024_tCO2e,delta_2030_tCO2e,baseline_penalty_2024,baseline_penalty_2030,penalty_after_odcv_2024,penalty_after_odcv_2030
1012950033,677170.35,677170.35,0.00,677170.35,0.00,677170.35,0.00,677170.35,0.00,677170.35,147306.31,677170.35,147306.31,677170.35,147306.31,677170.35,147306.31,677170.35,147306.31,677170.35,178924.76,677170.35,3533158.05,7687159.80,1088000,8247.0400,2927.6470,4993.6233,3477.2974,34041936.80,620169.00,46242538.80,2883.0,32.9,2077.7,Compliant,Non-Compliant,-3253.4167,549.6504,0.00,147306.31,0.00,0.00
1012850021,540525.08,540525.08,0.00,540525.08,0.00,540525.08,0.00,540525.08,0.00,540525.08,152245.15,540525.08,152245.15,540525.08,152245.15,540525.08,152245.15,540525.08,152245.15,540525.08,152245.15,540525.08,2854870.56,6318721.70,800694,6069.2605,2154.5491,5181.6912,3807.3189,30199309.10,421690.10,57906036.20,2557.6,22.4,2601.7,Compliant,Non-Compliant,-887.5693,1652.7698,0.00,442942.31,0.00,290697.16
1000160150,889681.79,889681.79,0.00,889681.79,0.00,889681.79,0.00,889681.79,0.00,889681.79,137258.31,889681.79,137258.31,889681.79,137258.31,889681.79,137258.31,889681.79,137258.31,889681.79,221611.78,889681.79,4585667.28,9804721.25,2084079,15797.3188,5607.9481,9801.5617,6120.1060,84870410.00,56176.40,58110620.10,7187.7,3.0,2610.9,Compliant,Non-Compliant,-5995.7571,512.1579,0.00,137258.31,0.00,0.00
1008690034,578897.70,578897.70,0.00,578897.70,0.00,578897.70,0.00,578897.70,0.00,578897.70,150850.30,578897.70,150850.30,578897.70,150850.30,578897.70,150850.30,578897.70,150850.30,578897.70,150850.30,578897.70,3045338.81,6694078.80,868814,6585.6101,2337.8499,4600.9506,3075.9254,34621171.40,0.00,37144144.50,2932.1,0.0,1668.9,Compliant,Non-Compliant,-1984.6595,738.0755,0.00,197804.23,0.00,46953.93
1000090029,559070.55,559070.55,0.00,559070.55,0.00,559070.55,0.00,559070.55,0.00,559070.55,150337.52,559070.55,150337.52,559070.55,150337.52,559070.55,150337.52,559070.55,150337.52,559070.55,150337.52,559070.55,2945690.27,6492730.62,835356,6331.9985,2247.8194,4658.7294,3117.0259,34992424.50,0.00,37730332.70,2963.5,0.0,1695.2,Compliant,Non-Compliant,-1673.2691,869.2065,0.00,232947.34,0.00,82609.82
1010040029,566879.06,566879.06,0.00,566879.06,0.00,566879.06,0.00,566879.06,0.00,566879.06,145892.27,566879.06,145892.27,566879.06,145892.27,566879.06,145892.27,566879.06,145892.27,566879.06,145892.27,566879.06,2980287.55,6544144.19,1708404,12949.7023,4597.0623,11341.1232,7048.1674,99197823.40,2781616.00,62148587.70,8401.1,147.7,2792.3,Compliant,Non-Compliant,-1608.5791,2451.1051,0.00,656896.16,0.00,511003.89
1012760033,450804.39,450804.39,66038.04,450804.39,66038.04,450804.39,66038.04,450804.39,66038.04,450804.39,100997.77,450804.39,100997.77,450804.39,100997.77,450804.39,100997.77,450804.39,100997.77,450804.39,100997.77,516842.44,2619171.92,5378182.74,600000,4548.0000,1614.5112,4794.4106,2835.4642,45583103.90,145193.00,20615848.80,3860.4,7.7,926.3,Non-Compliant,Non-Compliant,246.4106,1220.9530,66038.04,327215.40,0.00,226217.63
1010000001,217594.58,217594.58,100033.00,217594.58,100033.00,217594.58,100033.00,217594.58,100033.00,217594.58,77139.52,217594.58,77139.52,217594.58,77139.52,217594.58,77139.52,217594.58,77139.52,217594.58,77139.52,317627.58,1565244.41,3038914.92,88931,674.0970,239.3002,3177.2706,2059.1358,26500576.40,17566164.30,0.00,2244.3,932.9,0.0,Non-Compliant,Non-Compliant,2503.1736,1819.8357,670850.54,487715.96,570817.54,410576.43
1007050001,569268.22,569268.22,0.00,569268.22,0.00,569268.22,0.00,569268.22,0.00,569268.22,139023.65,569268.22,139023.65,569268.22,139023.65,569268.22,139023.65,569268.22,139023.65,569268.22,139023.65,569268.22,2985364.78,6526824.17,1178640,8934.0912,3171.5458,6933.8443,3909.8363,71671101.70,16268585.00,0.00,6069.8,864.0,0.0,Compliant,Non-Compliant,-2000.2469,738.2905,0.00,197861.86,0.00,58838.20
1013000001,809884.51,809884.51,0.00,809884.51,0.00,809884.51,0.00,809884.51,0.00,809884.51,124028.28,809884.51,124028.28,809884.51,124028.28,809884.51,124028.28,809884.51,124028.28,809884.51,212009.52,809884.51,4173450.85,8930996.06,1212596,9191.4777,3262.9164,5470.4113,3725.7085,39512943.30,2076535.00,44820356.60,3346.3,110.3,2013.8,Compliant,Non-Compliant,-3721.0664,462.7921,0.00,124028.28,0.00,0.00
1006870029,309476.42,309476.42,111483.09,309476.42,111483.09,309476.42,111483.09,309476.42,111483.09,309476.42,63953.31,309476.42,63953.31,309476.42,63953.31,309476.42,63953.31,309476.42,63953.31,309476.42,63953.31,420959.51,2057267.77,3924416.40,553472,4195.3178,1489.3112,8830.3158,4601.8221,100218257.00,6455279.20,0.00,8487.5,342.8,0.0,Non-Compliant,Non-Compliant,4634.9981,3112.5108,1242179.49,834152.91,1130696.39,770199.60
1000390012,625638.35,625638.35,0.00,625638.35,0.00,625638.35,0.00,625638.35,0.00,625638.35,122289.12,625638.35,122289.12,625638.35,122289.12,625638.35,122289.12,625638.35,122289.12,625638.35,196543.48,625638.35,3250480.86,7064372.55,1049691,7956.6578,2824.5631,4343.7457,3280.8658,23599122.20,11311825.40,38824102.30,1998.6,600.8,1744.4,Compliant,Non-Compliant,-3612.9121,456.3027,0.00,122289.12,0.00,0.00
1012960014,524708.14,524708.14,0.00,524708.14,0.00,524708.14,0.00,524708.14,0.00,524708.14,133028.02,524708.14,133028.02,524708.14,133028.02,524708.14,133028.02,524708.14,133028.02,524708.14,133028.02,524708.14,2756568.70,6045249.49,862071,6534.4982,2319.7055,4590.3598,3151.2877,32423866.40,0.00,41050193.90,2746.0,0.0,1844.4,Compliant,Non-Compliant,-1944.1384,831.5822,0.00,222864.03,0.00,89836.01
1012950001,632232.82,632232.82,0.00,632232.82,0.00,632232.82,0.00,632232.82,0.00,632232.82,130021.17,632232.82,130021.17,632232.82,130021.17,632232.82,130021.17,632232.82,130021.17,632232.82,141856.47,632232.82,3291185.28,7114290.54,1088389,8249.9886,2928.6937,5694.9945,3413.8473,52981292.90,390337.00,26425159.00,4487.0,20.7,1187.3,Compliant,Non-Compliant,-2554.9941,485.1536,0.00,130021.17,0.00,0.00
1008150026,213103.49,213103.49,66207.56,213103.49,66207.56,213103.49,66207.56,213103.49,66207.56,213103.49,87483.07,213103.49,87483.07,213103.49,87483.07,213103.49,87483.07,213103.49,87483.07,213103.49,87483.07,279311.06,1417830.78,2920763.56,404413,3065.4505,1088.2155,3312.4937,2305.6490,23862923.50,24318295.20,0.00,2020.9,1291.5,0.0,Non-Compliant,Non-Compliant,247.0432,1217.4334,66207.56,326272.16,0.00,238789.10
1000380017,477245.12,477245.12,0.00,477245.12,0.00,477245.12,0.00,477245.12,0.00,477245.12,128945.40,477245.12,128945.40,477245.12,128945.40,477245.12,128945.40,477245.12,128945.40,477245.12,128945.40,477245.12,2515171.01,5546123.63,664990,5040.6242,1789.3897,3613.8399,2622.0544,21900716.30,0.00,39151346.70,1854.8,0.0,1759.1,Compliant,Non-Compliant,-1426.7843,832.6648,0.00,223154.16,0.00,94208.76
1000680036,272303.89,272303.89,90661.51,272303.89,90661.51,272303.89,90661.51,272303.89,90661.51,272303.89,68287.32,272303.89,68287.32,272303.89,68287.32,272303.89,68287.32,272303.89,68287.32,272303.89,68287.32,362965.40,1792452.81,3495408.85,377120,2858.5696,1014.7741,3342.8147,2070.1614,29383096.50,0.00,19015415.80,2488.5,0.0,854.4,Non-Compliant,Non-Compliant,484.2451,1055.3873,129777.68,282843.81,39116.17,214556.49
1000350001,563016.77,563016.77,0.00,563016.77,0.00,563016.77,0.00,563016.77,0.00,563016.77,125905.11,563016.77,125905.11,563016.77,125905.11,563016.77,125905.11,563016.77,125905.11,563016.77,125905.11,563016.77,2940988.94,6385598.31,973587,7379.7895,2619.7785,5713.5977,3251.4915,57667864.00,1473243.00,16725285.10,4883.9,78.2,751.5,Compliant,Non-Compliant,-1666.1918,631.7129,0.00,169299.07,0.00,43393.96
1009200012,587390.03,587390.03,0.00,587390.03,0.00,587390.03,0.00,587390.03,0.00,587390.03,122478.64,587390.03,122478.64,587390.03,122478.64,587390.03,122478.64,587390.03,122478.64,587390.03,141598.45,587390.03,3059428.77,6627891.92,898734,6812.4037,2418.3602,4512.3288,2875.3700,37617199.30,633389.00,28775695.20,3185.8,33.6,1292.9,Compliant,Non-Compliant,-2300.0749,457.0099,0.00,122478.64,0.00,0.00
1007120036,165892.17,165892.17,86038.19,165892.17,86038.19,165892.17,86038.19,165892.17,86038.19,165892.17,67799.66,165892.17,67799.66,165892.17,67799.66,165892.17,67799.66,165892.17,67799.66,165892.17,67799.66,251930.37,1241413.30,2409872.46,156571,1186.8082,421.3094,1596.4879,1179.2517,9888788.90,14291229.20,0.00,837.5,759.0,0.0,Non-Compliant,Non-Compliant,409.6797,757.9423,109794.17,203128.55,23755.97,135328.89
1012760058,570604.29,570604.29,0.00,570604.29,0.00,570604.29,0.00,570604.29,0.00,570604.29,124096.60,570604.29,124096.60,570604.29,124096.60,570604.29,124096.60,570604.29,124096.60,570604.29,124096.60,570604.29,2977118.06,6450622.53,1142417,8659.5209,3074.0751,6842.0215,3862.5562,69784798.90,410015.20,20257659.80,5910.1,21.8,910.2,Compliant,Non-Compliant,-1817.4994,788.4812,0.00,211312.95,0.00,87216.35
1010607502,319463.55,319463.55,105305.69,319463.55,105305.69,319463.55,105305.69,319463.55,105305.69,319463.55,52841.99,319463.55,52841.99,319463.55,52841.99,319463.55,52841.99,319463.55,52841.99,319463.55,52841.99,424769.24,2071382.50,3932910.15,176863,1340.6215,475.9122,4120.2832,2067.5420,48651401.80,0.00,0.00,4120.3,0.0,0.0,Non-Compliant,Non-Compliant,2779.6617,1591.6298,744949.33,426556.79,639643.64,373714.81
1008550037,405163.65,405163.65,0.00,405163.65,0.00,405163.65,0.00,405163.65,0.00,405163.65,119429.20,405163.65,119429.20,405163.65,119429.20,405163.65,119429.20,405163.65,119429.20,405163.65,119429.20,405163.65,2145247.43,4768211.68,562152,4261.1122,1512.6678,3241.5948,2333.0659,20218955.60,1686712.00,32042552.20,1712.3,89.6,1439.7,Compliant,Non-Compliant,-1019.5173,820.3981,0.00,219866.68,0.00,100437.47
1012880007,318959.82,318959.82,43795.44,318959.82,43795.44,318959.82,43795.44,318959.82,43795.44,318959.82,88856.82,318959.82,88856.82,318959.82,88856.82,318959.82,88856.82,318959.82,88856.82,318959.82,88856.82,362755.26,1858837.67,3897920.84,317071,2403.3982,853.1911,2566.8140,1756.9107,18264444.00,0.00,22701975.10,1546.8,0.0,1020.0,Non-Compliant,Non-Compliant,163.4158,903.7195,43795.44,242196.83,0.00,153340.02
1012910038,194176.82,194176.82,61124.49,194176.82,61124.49,194176.82,61124.49,194176.82,61124.49,194176.82,77246.07,194176.82,77246.07,194176.82,77246.07,194176.82,77246.07,194176.82,77246.07,194176.82,77246.07,255301.31,1292628.16,2649742.65,233115,1767.0117,627.2780,1995.0882,1449.6138,12928122.30,16949850.10,0.00,1094.9,900.2,0.0,Non-Compliant,Non-Compliant,228.0765,822.3359,61124.49,220386.02,0.00,143139.94
1010850023,252279.74,252279.74,85150.87,252279.74,85150.87,252279.74,85150.87,252279.74,85150.87,252279.74,61179.86,252279.74,61179.86,252279.74,61179.86,252279.74,61179.86,252279.74,61179.86,252279.74,61179.86,337430.61,1663182.05,3230480.07,186100,1410.6380,500.7676,3774.3218,2221.9678,36153083.80,236017.60,15579462.50,3061.8,12.5,700.0,Non-Compliant,Non-Compliant,2363.6838,1721.2002,633467.27,461281.66,548316.40,400101.80
1012920015,497690.08,497690.08,0.00,497690.08,0.00,497690.08,0.00,497690.08,0.00,497690.08,117230.27,497690.08,117230.27,497690.08,117230.27,497690.08,117230.27,497690.08,117230.27,497690.08,117230.27,497690.08,2605680.68,5680282.42,999646,7577.3167,2689.8994,5359.1810,3274.5974,48244009.40,0.00,28341861.50,4085.8,0.0,1273.4,Compliant,Non-Compliant,-2218.1356,584.6980,0.00,156699.06,0.00,39468.79
1012580009,657573.44,657573.44,0.00,657573.44,0.00,657573.44,0.00,657573.44,0.00,657573.44,106511.02,657573.44,106511.02,657573.44,106511.02,657573.44,106511.02,657573.44,106511.02,657573.44,167524.69,657573.44,3394378.24,7275814.24,1517497,11502.6273,4083.3598,6873.8832,4480.7890,54899831.30,4369727.00,44343308.00,4649.5,232.1,1992.3,Compliant,Non-Compliant,-4628.7440,397.4292,0.00,106511.02,0.00,0.00
1008570024,414928.64,414928.64,0.00,414928.64,0.00,414928.64,0.00,414928.64,0.00,414928.64,115944.12,414928.64,115944.12,414928.64,115944.12,414928.64,115944.12,414928.64,115944.12,414928.64,115944.12,414928.64,2190587.34,4844951.15,786069,5958.4030,2115.1953,3722.7336,2645.1067,24039078.10,783391.00,36618297.80,2035.9,41.6,1645.3,Compliant,Non-Compliant,-2235.6695,529.9114,0.00,142016.25,0.00,26072.13
1001247502,438504.47,438504.47,0.00,438504.47,0.00,438504.47,0.00,438504.47,0.00,438504.47,115188.87,438504.47,115188.87,438504.47,115188.87,438504.47,115188.87,438504.47,115188.87,438504.47,115188.87,438504.47,2307711.24,5076177.95,476674,3613.1889,1282.6592,3431.3001,2439.4649,22082528.30,0.00,34745883.50,1870.2,0.0,1561.1,Compliant,Non-Compliant,-181.8889,1156.8057,0.00,310023.93,0.00,194835.06
1000370001,561594.58,561594.58,0.00,561594.58,0.00,561594.58,0.00,561594.58,0.00,561594.58,111060.34,561594.58,111060.34,561594.58,111060.34,561594.58,111060.34,561594.58,111060.34,561594.58,134538.89,561594.58,2919033.22,6305786.35,582412,4414.6830,1567.1845,3212.1271,1981.5887,28430592.70,0.00,17902126.60,2407.8,0.0,804.3,Compliant,Non-Compliant,-1202.5558,414.4042,0.00,111060.34,0.00,0.00
1000130027,472601.79,472601.79,0.00,472601.79,0.00,472601.79,0.00,472601.79,0.00,472601.79,114483.70,472601.79,114483.70,472601.79,114483.70,472601.79,114483.70,472601.79,114483.70,472601.79,114483.70,472601.79,2477492.63,5412920.05,809401,6135.2596,2177.9783,5673.5401,3334.6292,54465718.80,0.00,23611012.70,4612.7,0.0,1060.8,Compliant,Non-Compliant,-461.7195,1156.6509,0.00,309982.43,0.00,195498.74
1009990029,431107.61,431107.61,0.00,431107.61,0.00,431107.61,0.00,431107.61,0.00,431107.61,113709.23,431107.61,113709.23,431107.61,113709.23,431107.61,113709.23,431107.61,113709.23,431107.61,113709.23,431107.61,2269247.29,4993331.49,1041308,7893.1146,2802.0057,5694.9023,3713.9769,45345806.40,1834878.00,39107930.90,3840.3,97.5,1757.1,Compliant,Non-Compliant,-2198.2123,911.9711,0.00,244408.27,0.00,130699.04
1000220017,171425.38,171425.38,77710.88,171425.38,77710.88,171425.38,77710.88,171425.38,77710.88,171425.38,59380.91,171425.38,59380.91,171425.38,59380.91,171425.38,59380.91,171425.38,59380.91,171425.38,59380.91,249136.26,1227351.35,2381382.85,145494,1102.8445,391.5028,2510.5572,1612.5455,21283505.29,13331931.80,0.00,1802.5,708.1,0.0,Non-Compliant,Non-Compliant,1407.7127,1221.0427,377267.00,327239.44,299556.12,267858.52
1008250031,507119.92,507119.92,0.00,507119.92,0.00,507119.92,0.00,507119.92,0.00,507119.92,111167.09,507119.92,111167.09,507119.92,111167.09,507119.92,111167.09,507119.92,111167.09,507119.92,111167.09,507119.92,2646766.70,5738201.76,704950,5343.5210,1896.9161,4799.0145,2861.2840,45481361.50,8669623.00,10833698.90,3851.8,460.4,486.8,Compliant,Non-Compliant,-544.5065,964.3679,0.00,258450.60,0.00,147283.51
1005540001,412598.97,412598.97,0.00,412598.97,0.00,412598.97,0.00,412598.97,0.00,412598.97,109558.88,412598.97,109558.88,412598.97,109558.88,412598.97,109558.88,412598.97,109558.88,412598.97,109558.88,412598.97,2172553.73,4783342.99,1089849,8261.0554,2932.6224,5729.2881,3575.1408,50060219.50,7528519.50,24256677.60,4239.6,399.8,1089.9,Compliant,Non-Compliant,-2531.7673,642.5184,0.00,172194.93,0.00,62636.05
1007120038,134304.24,134304.24,72253.88,134304.24,72253.88,134304.24,72253.88,134304.24,72253.88,134304.24,61339.84,134304.24,61339.84,134304.24,61339.84,134304.24,61339.84,134304.24,61339.84,134304.24,61339.84,206558.12,1021876.57,2000096.99,122962,932.0520,330.8725,1392.3795,1045.3341,8225217.40,13100856.70,0.00,696.6,695.8,0.0,Non-Compliant,Non-Compliant,460.3275,714.4616,123367.78,191475.71,51113.90,130135.86
1010240038,386442.29,386442.29,0.00,386442.29,0.00,386442.29,0.00,386442.29,0.00,386442.29,107229.21,386442.29,107229.21,386442.29,107229.21,386442.29,107229.21,386442.29,107229.21,386442.29,107229.21,386442.29,2039440.69,4507798.23,701095,5314.3001,1886.5429,4079.3139,2828.7697,28121401.00,658828.00,37006996.80,2381.6,35.0,1662.7,Compliant,Non-Compliant,-1234.9862,942.2269,0.00,252516.80,0.00,145287.58
1013030001,404736.03,404736.03,0.00,404736.03,0.00,404736.03,0.00,404736.03,0.00,404736.03,105576.49,404736.03,105576.49,404736.03,105576.49,404736.03,105576.49,404736.03,105576.49,404736.03,105576.49,404736.03,2129256.65,4680819.28,1039281,7877.7500,2796.5514,6619.8388,4399.8351,50475579.30,0.00,52193771.60,4274.8,0.0,2345.1,Compliant,Non-Compliant,-1257.9112,1603.2838,0.00,429680.05,0.00,324103.55
1007570031,312508.77,312508.77,0.00,312508.77,0.00,312508.77,0.00,312508.77,0.00,312508.77,105066.76,312508.77,105066.76,312508.77,105066.76,312508.77,105066.76,312508.77,105066.76,312508.77,105066.76,312508.77,1667610.62,3755488.27,611625,4636.1175,1645.7924,3569.9315,2282.2662,30518568.40,18552372.30,0.00,2584.6,985.3,0.0,Compliant,Non-Compliant,-1066.1860,636.4739,0.00,170574.99,0.00,65508.23
1010250025,397508.56,397508.56,0.00,397508.56,0.00,397508.56,0.00,397508.56,0.00,397508.56,104854.25,397508.56,104854.25,397508.56,104854.25,397508.56,104854.25,397508.56,104854.25,397508.56,104854.25,397508.56,2092397.04,4604211.08,594030,4502.7474,1598.4468,3100.6514,2106.0006,22519523.50,716881.90,25715585.20,1907.2,38.1,1155.4,Compliant,Non-Compliant,-1402.0960,507.5538,0.00,136024.42,0.00,31170.17
1001190001,492194.62,492194.62,0.00,492194.62,0.00,492194.62,0.00,492194.62,0.00,492194.62,104255.39,492194.62,104255.39,492194.62,104255.39,492194.62,104255.39,492194.62,104255.39,492194.62,104255.39,492194.62,2565228.50,5547478.56,1000518,7583.9264,2692.2459,7074.4549,4145.0651,68278258.20,592214.00,28055249.60,5782.5,31.5,1260.5,Compliant,Non-Compliant,-509.4715,1452.8193,0.00,389355.56,0.00,285100.17
1001280002,506782.07,506782.07,0.00,506782.07,0.00,506782.07,0.00,506782.07,0.00,506782.07,104098.51,506782.07,104098.51,506782.07,104098.51,506782.07,104098.51,506782.07,104098.51,506782.07,104098.51,506782.07,2638008.84,5692411.72,1133549,8592.3014,3050.2126,7156.4684,3995.2687,74184142.60,1215873.00,18011227.70,6282.6,64.6,809.2,Compliant,Non-Compliant,-1435.8330,945.0561,0.00,253275.03,0.00,149176.52
1000160225,275435.49,275435.49,75398.27,275435.49,75398.27,275435.49,75398.27,275435.49,75398.27,275435.49,50818.41,275435.49,50818.41,275435.49,50818.41,275435.49,50818.41,275435.49,50818.41,275435.49,50818.41,350833.76,1729588.94,3360858.46,502000,3805.1600,1350.8077,4573.0168,2526.5776,48041766.90,0.00,11225540.50,4068.7,0.0,504.4,Non-Compliant,Non-Compliant,767.8568,1175.7699,205785.63,315106.34,130387.37,264287.93
1012850036,405194.79,405194.79,0.00,405194.79,0.00,405194.79,0.00,405194.79,0.00,405194.79,96902.87,405194.79,96902.87,405194.79,96902.87,405194.79,96902.87,405194.79,96902.87,405194.79,100403.31,405194.79,2122876.83,4636865.58,645483,4892.7611,1736.8992,3247.2425,2098.4771,26320440.30,475689.30,22098881.50,2229.1,25.3,992.9,Compliant,Non-Compliant,-1645.5186,361.5779,0.00,96902.87,0.00,0.00
1000930001,369338.70,369338.70,0.00,369338.70,0.00,369338.70,0.00,369338.70,0.00,369338.70,96592.70,369338.70,96592.70,369338.70,96592.70,369338.70,96592.70,369338.70,96592.70,369338.70,96592.70,369338.70,1943286.21,4272943.21,463679,3514.6868,1247.6916,2725.9724,2025.8378,15287527.10,0.00,31855618.40,1294.7,0.0,1431.3,Compliant,Non-Compliant,-788.7145,778.1462,0.00,208543.19,0.00,111950.50
1005050036,178159.71,178159.71,71412.91,178159.71,71412.91,178159.71,71412.91,178159.71,71412.91,178159.71,48791.64,178159.71,48791.64,178159.71,48791.64,178159.71,48791.64,178159.71,48791.64,178159.71,48791.64,249572.62,1225241.84,2359998.57,255000,1932.9000,686.1673,2746.2811,1608.2955,26971054.20,8700899.50,0.00,2284.2,462.1,0.0,Non-Compliant,Non-Compliant,813.3811,922.1283,217986.15,247130.38,146573.23,198338.74
1012810001,375106.70,375106.70,0.00,375106.70,0.00,375106.70,0.00,375106.70,0.00,375106.70,96086.35,375106.70,96086.35,375106.70,96086.35,375106.70,96086.35,375106.70,96086.35,375106.70,96086.35,375106.70,1971619.85,4327585.09,427158,3237.8576,1149.4190,2753.0420,1846.6941,20675189.20,2240094.00,19654808.60,1751.0,119.0,883.1,Compliant,Non-Compliant,-484.8156,697.2751,0.00,186869.73,0.00,90783.38
1013130005,246192.03,246192.03,0.00,246192.03,0.00,246192.03,0.00,246192.03,0.00,246192.03,93249.56,246192.03,93249.56,246192.03,93249.56,246192.03,93249.56,246192.03,93249.56,246192.03,93249.56,246192.03,1324209.74,3021417.73,538141,4079.1088,1448.0578,3283.3225,2162.5307,26563549.40,19462581.10,0.00,2249.7,1033.7,0.0,Compliant,Non-Compliant,-795.7863,714.4729,0.00,191478.74,0.00,98229.17
