final_rank,bbl,address,total_score,core_score,bonus_score,cost_savings_score,bas_automation_score,ownership_score,complexity_score,energy_star_bonus,prestige_bonus,total_1yr,utility_savings_annual,Has Building Automation,owner_building_count,ownername,Class,LL33 grade,GreenRating,Latest_ENERGY_STAR_Score,energy_star_gap,total_10_year_savings,savings_per_sqft,odcv_rank
880.0,1008230024,"19 W 21 St,  New York,  NY 10010",42.574620196604116,39.574620196604116,3,3.5746201966041107,23.0,11,2,0,3,12563.0,12563.0,yes,2.0,Mehra Properties,B,A,,95.0,,91195.1162038647,0.10561758079160642,1018.0
881.0,1007120042,412 W 15th St,42.403932082216265,39.403932082216265,3,12.403932082216265,19.0,8,0,0,3,30298.78,30298.78,yes,4.0,Rockpoint,A,B,,76.0,4.0,256245.58817269586,0.2597988407188915,808.0
882.0,1008490031,"45 E 20 St,  New York,  NY 10003",42.39499553172475,40.39499553172475,2,2.394995531724754,20.0,15,3,0,2,9433.23,9433.23,yes,6.0,Abner Properties,C,A,,93.0,,68476.04123440121,0.14379923780487805,1052.0
883.0,1007860064,226 W 37th St,42.33065236818588,42.33065236818588,0,10.33065236818588,24.0,3,5,0,0,28871.79,28871.79,yes,1.0,Yoral,C,D,,49.0,,213595.0485356522,0.3457699401197605,827.0
884.0,1005770019,"34 W 14 St,  New York,  NY 10011",42.21894548704201,42.21894548704201,0,5.218945487042002,17.0,11,9,0,0,16615.8,16615.8,yes,2.0,New School,C,C,,67.0,8.0,120614.48792646464,0.10964557446499627,971.0
885.0,1008060001,363 Penn Plaza,42.18588025022341,40.18588025022341,2,8.185880250223414,20.0,10,2,0,2,24210.2,24210.2,yes,8.0,Sioni Group,B,B,,70.0,,175742.4183967846,0.2894502761770403,884.0
886.0,1007860076,252-258 W 37th St,42.044682752457554,39.044682752457554,3,10.044682752457552,19.0,8,2,1,2,28477.63,28477.63,yes,3.0,Eretz Group,C,A,,87.0,13.0,206719.79440107167,0.20395211596444865,832.0
887.0,1008430020,19 Union Sq W,42.00893655049151,39.00893655049151,3,10.00893655049151,6.0,20,3,0,3,28188.78,28188.78,no,14.0,ABS Partners,B,A,,88.0,,206518.79261757978,0.3219918898852019,836.0
888.0,1008400071,"42 W 39 St,  New York,  NY 10018",41.98033958891868,40.98033958891868,1,17.980339588918678,13.0,8,2,0,1,55285.99,55285.99,yes,1.0,Glenwood Mgmt,C,B,,80.0,,407779.84050249826,0.3504703070720389,602.0
889.0,1008120016,"141 W 36 St,  New York,  NY 10018",41.96693476318141,37.96693476318141,4,2.966934763181412,13.0,20,2,0,4,10591.78,10591.78,yes,11.0,Tishman Speyer,B,A,LEED Certified,100.0,,76885.9832767468,0.06419260606060606,1036.0
890.0,1008860001,"443 Park Ave S,  New York,  NY 10016",41.930294906166225,39.930294906166225,2,1.9302949061662198,28.0,8,2,0,2,8115.43,8115.43,yes,1.0,433 Park Ave,B,B,,82.0,,58910.099649313845,0.10736399957665238,1066.0
891.0,1007940025,115 W 18th St,41.79892761394102,40.79892761394102,1,14.798927613941018,13.0,8,5,0,1,44187.18,44187.18,yes,1.0,Fein Wasserstein,B,,,,,321807.9060886239,0.19380342105263157,696.0
892.0,1013740045,30 E 60th St,41.763181411974976,39.763181411974976,2,14.763181411974978,19.0,6,0,0,2,44210.14,44210.14,yes,4.0,New York State,B,B,,78.0,,320922.45918085857,0.32918452443001595,695.0
893.0,1008670001,411 5th Avenue,41.73100983020554,39.73100983020554,2,18.73100983020554,13.0,8,0,0,2,58845.49,58845.49,yes,1.0,Sunlight Development,B,B,,86.0,,434079.9702751044,0.5046869586099246,578.0
894.0,1008480061,900 Broadway,41.65192135835568,40.65192135835568,1,10.151921358355676,20.5,8,2,0,1,28744.57,28744.57,yes,4.0,Justin Mgmt,B,F,,2.0,,210952.6709145773,0.2928756138813604,829.0
895.0,1001960005,"408 Broadway,  New York,  NY 10013",41.57372654155496,40.57372654155496,1,2.5737265415549597,24.0,11,3,0,1,9774.67,9774.67,yes,2.0,United American,B,,,34.0,,70954.56232623021,0.17389557018324142,1048.0
896.0,1008880027,145 E 32nd St,41.54870420017873,40.54870420017873,1,14.548704200178731,15.0,6,5,0,1,43319.43,43319.43,yes,3.0,Meyer Equities,B,,,36.0,,317384.31993708946,0.4277068214804064,708.0
897.0,1007880066,234 W 39th St,41.539320822162644,38.539320822162644,3,4.0393208221626455,20.5,11,3,0,3,13329.87,13329.87,yes,2.0,ADAM Asset Mgmt,B,A,,87.0,-2.0,96761.84379785162,0.1630305884079596,1006.0
898.0,1007780048,214 W 29th St,41.47184986595174,40.47184986595174,1,8.471849865951743,26.0,6,0,0,1,24716.09,24716.09,yes,4.0,Walter & Samuels,B,F,,96.0,,179414.68595520005,0.19766230546536365,877.0
899.0,1019300030,2090 Seventh Ave,41.267202859696155,39.267202859696155,2,19.26720285969616,17.0,3,0,0,2,61912.68,61912.68,yes,1.0,PJMX Inc,B,B,,70.0,,451952.0190537812,0.37880983847283406,562.0
900.0,1008370056,"16 W 36 St,  New York,  NY 10018",41.25469168900804,39.25469168900804,2,5.254691689008043,20.0,11,3,0,2,16493.93,16493.93,yes,3.0,Kiamie Industries,B,B,,73.0,,121829.16903760936,0.2778299391918069,973.0
901.0,1007850011,253 W 35th St,41.22430741733691,39.22430741733691,2,11.224307417336908,17.0,8,3,0,2,32286.53,32286.53,yes,2.0,Shulsky Properties,C,A,,88.0,,234368.69021488208,0.24437646649207526,789.0
902.0,1008030018,129-133 W 27th St,41.221626452189454,40.221626452189454,1,8.221626452189454,22.0,7,3,0,1,24217.87,24217.87,yes,2.0,Broadway 36th Realty,C,B,,83.0,7.0,176774.04551275892,0.2857734379609416,883.0
903.0,1008740004,233 Park Ave S,41.120643431635386,38.120643431635386,3,15.120643431635388,13.0,7,3,0,3,45175.11,45175.11,yes,2.0,Sagehall,B,A,,92.0,,327927.19939284964,0.31774746259838366,687.0
904.0,1011190001,147 Columbus Avenue,41.048257372654156,39.048257372654156,2,14.048257372654156,17.0,8,0,0,2,39961.34,39961.34,yes,4.0,Extell Development,A,,,95.0,,302802.12704653176,0.30128804614166693,732.0
905.0,1007850001,500 Eighth Ave,41.012511170688114,40.012511170688114,1,14.012511170688114,13.0,9,4,0,1,41576.42,41576.42,yes,4.0,Walter & Samuels,B,F,,,,301804.2229754585,0.17085029792479967,720.0
906.0,1017700036,2226 3rd Avenue,41.004468275245756,41.004468275245756,0,5.004468275245755,30.0,4,2,0,0,16007.27,16007.27,yes,1.0,Genest Properties,C,,,,,116197.15416354671,0.11997114505418734,977.0
907.0,1007800010,"26 W 26 St,  New York,  NY 10001",41.00312779267203,38.00312779267203,3,3.5031277926720286,24.5,8,2,0,3,12407.6,12407.6,yes,1.0,Justin Towers,B,A,,86.0,,90067.06390281554,0.11907599880996939,1022.0
908.0,1008440042,"91 5 Ave,  New York,  NY 10003",40.96738159070598,36.96738159070598,4,3.4673815907059873,22.5,8,3,3,1,10793.54,10793.54,yes,1.0,HRC,B,D,,44.0,41.0,87696.16118249824,0.2082167521895135,1033.0
909.0,1004260029,195-197 Chrystie St,40.60857908847185,37.60857908847185,3,1.6085790884718498,30.0,4,2,0,3,7194.87,7194.87,yes,1.0,North Hill Capital,B,A,,94.0,,52227.73268500358,0.08784945054945055,1075.0
910.0,1007080037,483 Tenth Ave,40.43699731903485,39.43699731903485,1,9.436997319034852,24.0,3,3,0,1,26585.43,26585.43,yes,1.0,Tenth Avenue Holdings,B,D,,26.0,,194820.29415025492,0.31115177547342054,854.0
911.0,1008680010,10 E 39th St,40.37265415549598,40.37265415549598,0,17.37265415549598,0.0,20,3,0,0,45401.33,45401.33,no,12.0,Rosen Equities,C,C,,58.0,,388730.68107754143,0.5619185118259341,684.0
912.0,1015310040,209 East 85th Street,40.369973190348524,39.369973190348524,1,14.369973190348526,17.0,4,4,0,1,43137.58,43137.58,yes,1.0,Perlbinder Realty Corporation,B,C,LEED Silver,57.0,,313136.72059647454,0.1467005155550719,711.0
913.0,1017550033,1916-1938 Park Ave,40.365951742627345,38.365951742627345,2,9.865951742627345,22.5,4,2,0,2,28094.26,28094.26,yes,1.0,Fane Organization,C,A,,95.0,,203936.90244062623,0.2635582948703516,837.0
914.0,1007600055,"320 W 37 St,  New York,  NY 10018",40.32529043789097,37.32529043789097,3,4.325290437890974,13.0,15,5,0,3,14185.48,14185.48,yes,8.0,Sioni Group,B,A,,90.0,,102972.73716529479,0.1290938708649952,997.0
915.0,1008370001,71 West 35th Street,40.297587131367294,38.297587131367294,2,13.297587131367292,17.0,8,0,0,2,38759.28,38759.28,yes,4.0,Extell Development,A,,,,,284286.4761326287,0.38475332049474875,741.0
916.0,1008690058,274 Madison Ave,40.23056300268097,37.23056300268097,3,18.230563002680967,6.0,13,0,0,3,55031.17,55031.17,no,5.0,Abramson Brothers,B,A,,88.0,,417748.5550272444,0.603332565890453,604.0
917.0,1012760051,315 Madison Ave,40.18677390527257,39.18677390527257,1,9.186773905272565,17.0,13,0,0,1,26356.57,26356.57,yes,5.0,Abramson Brothers,B,C,,60.0,,191322.9693453231,0.18977535047486013,857.0
918.0,1001550003,"52 Duane St,  New York,  NY 10007",40.0455764075067,37.0455764075067,3,11.045576407506703,13.0,8,5,0,3,31355.68,31355.68,yes,1.0,Benjamin Partners,B,A,,85.0,,231181.6901289143,0.30395781228794666,799.0
919.0,1007870076,262 W 38th St,40.03798033958892,37.03798033958892,3,2.537980339588919,26.5,6,2,0,3,9703.32,9703.32,yes,1.0,Silver Eight Capital,B,A,,94.0,-19.0,70436.63097693898,0.10161502131090888,1049.0
920.0,1012600064,"56 W 45 St,  New York,  NY 10036",39.96604110813226,37.96604110813226,2,1.9660411081322609,20.0,11,5,0,2,8154.49,8154.49,yes,2.0,Gatsby,B,B,,75.0,,59193.637119577535,0.13930250435614472,1065.0
921.0,1007840064,"240 W 35 St,  New York,  NY 10001",39.94101876675603,38.94101876675603,1,13.941018766756033,17.0,6,2,0,1,40434.26,40434.26,yes,1.0,MetLife,B,F,,79.0,,299034.5620221721,0.24467354076655898,726.0
922.0,1013910014,"974 Madison Ave,  New York,  NY 10075",39.83467381590706,37.83467381590706,2,14.83467381590706,13.0,6,4,0,2,34384.71,34384.71,yes,1.0,Bloomberg,A,N (exempt),,40.0,,323275.8144584362,0.28983613604754077,769.0
923.0,1008870082,192 Lexington Ave,39.6496872207328,34.6496872207328,5,7.6496872207327975,19.0,6,2,0,5,22937.21,22937.21,yes,2.0,Gorjian Real Estate Group,A,A,LEED Certified - Gold,91.0,,166501.75366890448,0.18611369408404532,902.0
924.0,1008120049,1370 Broadway,39.33512064343164,37.33512064343164,2,15.335120643431635,15.0,5,2,0,2,46395.52,46395.52,yes,1.0,Sentry Realty,B,B,,76.0,-7.0,336786.18464846996,0.19755720770206858,678.0
925.0,1007880086,270 West 39th Street,39.19392314566578,38.19392314566578,1,17.193923145665774,13.0,8,0,0,1,47562.91,47562.91,yes,2.0,Tiudar Marcovig,C,B,,94.0,-4.0,384043.00033385225,0.39894072452463036,668.0
926.0,1007680050,220 W 19th St,39.1532618409294,38.1532618409294,1,11.653261840929401,20.5,4,2,0,1,32040.48,32040.48,yes,1.0,Diesel,C,B,,72.0,,239971.77677934087,0.27756776658321275,791.0
927.0,1008440001,"85 5 Ave,  New York,  NY 10003",39.11349419124218,36.11349419124218,3,7.1134941912421805,19.0,7,3,0,3,21668.78,21668.78,yes,4.0,Winoker Realty,B,A,,97.0,,157294.1900896266,0.21033157966259633,918.0
928.0,1008690064,"16 E 40 St,  New York,  NY 10016",39.111260053619304,35.111260053619304,4,4.611260053619303,20.5,8,2,0,4,15055.47,15055.47,yes,1.0,Quartz,A,A,,96.0,-6.0,109288.01529521601,0.16836238998915268,990.0
929.0,1001510032,305 Broadway,39.0491510277033,38.0491510277033,1,15.049151027703306,17.0,4,2,0,1,44983.11,44983.11,yes,1.0,Reade Broadway,B,C,,62.0,,326533.46682012477,0.3392391402714932,689.0
930.0,1007860068,"240 W 37 St,  New York,  NY 10018",39.00536193029491,36.00536193029491,3,6.005361930294906,13.0,15,2,0,3,19236.72,19236.72,yes,8.0,Sioni Group,B,A,,86.0,,139639.8086270165,0.13201152895964866,947.0
931.0,1007840077,"494 8 Ave,  New York,  NY 10001",38.86237712243074,35.86237712243074,3,5.8623771224307415,17.0,11,2,0,3,18788.03,18788.03,yes,3.0,Elijah Equities,B,A,,94.0,,136382.757230892,0.1688447436058738,951.0
932.0,1007590031,"315 W 35 St,  New York,  NY 10001",38.85969615728329,36.85969615728329,2,2.8596961572832886,23.0,8,3,0,2,10524.29,10524.29,yes,1.0,Salva,B,B,,82.0,,76396.0717593864,0.1680337527142675,1039.0
933.0,1008640025,185 Madison Ave,38.79982126899017,36.79982126899017,2,15.79982126899017,6.0,13,2,0,2,45770.48,45770.48,no,6.0,Hilson Mgmt,B,B,,76.0,,347932.2898426669,0.572410049899326,682.0
934.0,1008180066,26 W 17th St,38.7207327971403,37.7207327971403,1,7.220732797140304,16.5,12,2,0,1,22094.36,22094.36,yes,6.0,Winter Organization,B,F,,96.0,,160383.485445357,0.20693415753488809,915.0
935.0,1006970047,526 W 26th St,38.62198391420911,35.62198391420911,3,16.621983914209114,13.0,4,2,0,3,45780.01,45780.01,yes,1.0,NTJ Associates,B,A,,97.0,3.0,368019.686272529,0.2099817447103234,681.0
936.0,1008620016,"152 Madison Ave,  New York,  NY 10016",38.53976764968722,35.53976764968722,3,4.539767649687221,21.0,8,2,0,3,14615.93,14615.93,yes,1.0,Safavieh,B,A,,87.0,,106326.95648978783,0.14914214285714286,993.0
937.0,1005640034,826 Broadway,38.50938337801608,36.50938337801608,2,10.509383378016086,19.0,4,3,0,2,29683.47,29683.47,yes,1.0,Bass Real Estate,B,B,,83.0,7.0,216641.3240397576,0.22487477272727274,816.0
938.0,1008220052,"18 W 21 St,  New York,  NY 10010",38.466487935656836,37.466487935656836,1,2.4664879356568363,15.0,17,3,0,1,9326.5,9326.5,yes,24.0,Kaufman,C,B,,74.0,,68670.23841509053,0.1743271028037383,1053.0
939.0,1014350044,"500 W 52 St,  New York,  NY 10065",38.32171581769437,35.32171581769437,3,0.32171581769436997,24.0,8,3,0,3,3844.84,3844.84,yes,1.0,Acram Group,B,A,,93.0,-18.0,27909.78512976734,0.047395190020092945,1111.0
940.0,1008510035,300 Park Ave S,38.15460232350313,36.15460232350313,2,13.154602323503127,13.0,7,3,0,2,38317.47,38317.47,yes,2.0,Rockrose Development,B,B,,72.0,,281073.87051522604,0.2278089774078478,743.0
941.0,1008390019,"35 W 37 St,  New York,  NY 10018",37.89365504915103,34.89365504915103,3,0.8936550491510277,20.0,11,3,0,3,5742.54,5742.54,yes,6.0,Abner Properties,B,A,,93.0,,41685.234625912686,0.09952753994939166,1095.0
942.0,1007660061,"17 W 17 St,  New York,  NY 10011",37.860589812332435,36.860589812332435,1,3.8605898123324396,22.0,8,3,0,1,12862.73,12862.73,yes,1.0,Carnegie Hill,B,F,,100.0,,93371.61830607755,0.24192615859163405,1011.0
943.0,1012750012,"15 E 40 St,  New York,  NY 10016",37.822162645218945,34.822162645218945,3,0.8221626452189454,26.0,5,3,0,3,5415.1,5415.1,yes,1.0,Ya Zhou Wen Hua,A,B,,80.0,,39308.33986751156,0.09392572806272008,1097.0
944.0,1015570008,309 E 94th St,37.795352993744416,36.795352993744416,1,10.795352993744414,15.0,6,5,0,1,30987.33,30987.33,yes,4.0,TIAA-CREF,B,,,,,224937.76647277744,0.2124777492834515,803.0
945.0,1008670018,18 East 38th Street,37.79445933869526,31.794459338695262,6,9.794459338695264,13.0,4,5,3,3,27962.87,27962.87,yes,1.0,Madison Avenue Realties,B,D,LEED Gold,43.0,47.0,202983.13930140587,0.019917155700415752,840.0
946.0,1007990028,"119 W 23 St,  New York,  NY 10011",37.789991063449506,36.789991063449506,1,4.789991063449508,20.0,7,5,0,1,15397.35,15397.35,yes,4.0,Stellar Mgmt,C,B,,71.0,-7.0,111769.73035752415,0.15584362348178138,984.0
947.0,1008050039,115 W 29th St,37.573279714030384,35.573279714030384,2,2.0732797140303845,22.5,8,3,0,2,8603.46,8603.46,yes,1.0,Wamda Suite,C,A,,90.0,,62452.7210423706,0.1082672874850563,1061.0
948.0,1009980024,"115 W 45 St,  New York,  NY 10036",37.50580875781948,36.50580875781948,1,6.505808757819482,20.0,8,2,0,1,17947.31,17947.31,yes,3.0,Kiamie Industries,B,D,,45.0,,146286.13328693807,0.33684258929074157,961.0
949.0,1008180041,110 Fifth Ave,37.40035746201966,34.40035746201966,3,8.400357462019661,19.0,4,3,0,3,24466.61,24466.61,yes,1.0,Eastgold Properties,B,A,,98.0,,177603.70469351573,0.16427158587350613,880.0
950.0,1008690020,"271 Madison Ave,  New York,  NY 10016",37.326184092940125,34.326184092940125,3,5.326184092940125,21.0,8,0,0,3,17154.58,17154.58,yes,1.0,J.C. Dwight Mgmt,B,A,,96.0,,124525.50477819736,0.16426712374678018,968.0
951.0,1008240032,"2 W 33 St,  New York,  NY 10010",37.32305630026809,34.32305630026809,3,1.8230563002680966,22.5,7,3,0,3,7564.54,7564.54,yes,3.0,Greystone,B,A,,94.0,,54911.17601916602,0.09278570289597311,1069.0
952.0,1010980029,707 Eleventh Ave,37.03574620196604,36.03574620196604,1,0.035746201966041107,30.0,3,3,0,1,2713.42,2713.42,yes,1.0,Beacon Capital Partners,B,,,,,19696.780403557317,0.026143870196939915,1119.0
953.0,1008310042,274 5th Avenue,37.00983020554066,36.00983020554066,1,11.009830205540661,17.0,8,0,0,1,31789.8,31789.8,yes,2.0,Tiudar Marcovig,C,B,,88.0,,230762.91531462374,0.23848312078019504,794.0
954.0,1012610036,"550 5 Ave,  New York,  NY 10036",36.97319034852547,33.97319034852547,3,9.973190348525469,8.0,11,5,3,0,26292.63,26292.63,no,2.0,Safra National Bank,C,D,,31.0,54.0,206325.33648567658,0.47137148389178724,858.0
955.0,1007620019,325 W 38th St,36.75871313672922,34.75871313672922,2,9.758713136729222,17.0,8,0,0,2,27137.19,27137.19,yes,2.0,Falcon Properties,C,A,,94.0,,202420.53654547132,0.2462808109776019,846.0
956.0,1008630029,"33 E 33 St,  New York,  NY 10016",36.75513851653262,34.75513851653262,2,5.755138516532618,19.0,8,2,0,2,18305.52,18305.52,yes,1.0,Elk Investors,C,A,,100.0,,132880.20564930106,0.13090238199097548,957.0
957.0,1012600071,"1156 Ave Of The Americas,  New York,  NY 10036",36.68632707774799,32.68632707774799,4,8.68632707774799,8.0,13,3,0,4,24880.26,24880.26,no,5.0,APF Properties,B,A,LEED Certified - Gold,95.0,-16.0,182587.07148415528,0.3580872468732459,874.0
958.0,1010130041,220 West 42nd Street,36.655049151027704,34.655049151027704,2,13.655049151027704,17.0,0,4,0,2,39779.37,39779.37,yes,,,A,,,77.0,,294615.7794434078,0.17104256782904073,733.0
959.0,1008390073,48 W 38th St,36.61751563896336,35.61751563896336,1,11.61751563896336,13.0,8,3,0,1,32397.32,32397.32,yes,3.0,Bonafide Estates,C,B,,74.0,,239652.63516049864,0.26997766666666667,786.0
960.0,1008610003,"307 5 Ave,  New York,  NY 10016",36.430741733690795,35.430741733690795,1,2.4307417336907955,19.0,11,3,0,1,9445.16,9445.16,yes,3.0,Elijah Equities,B,,,23.0,,68562.64138852939,0.15573736974013982,1051.0
961.0,1008330006,"1255 Broadway,  New York,  NY 10001",36.39767649687221,33.39767649687221,3,5.397676496872207,13.0,15,0,0,3,17273.41,17273.41,yes,7.0,Olmstead Properties,A,B,,76.0,,125388.0945782853,0.14289480650551778,965.0
962.0,1019670040,1361 Amsterdam Ave,36.396782841823054,34.396782841823054,2,4.396782841823057,17.0,8,5,0,2,14161.51,14161.51,yes,3.0,Janus Property,C,A,,86.0,,103341.62996667348,0.11420572580645161,999.0
963.0,1009980012,"145 W 45 St,  New York,  NY 10036",36.36103663985702,35.36103663985702,1,4.361036639857015,20.0,11,0,0,1,14181.33,14181.33,yes,3.0,Fatollah Hematian,B,,,75.0,,103093.53159493131,0.1735823398369605,998.0
964.0,1013100041,"160 E 56 St,  New York,  NY 10022",36.216264521894544,33.216264521894544,3,2.2162645218945487,24.0,5,2,0,3,8890.35,8890.35,yes,1.0,Shokrollah Rehanian,B,A,,97.0,-12.0,64535.26238502178,0.17122180921749514,1058.0
965.0,1012790065,6 E 45th St,36.196604110813226,34.196604110813226,2,20.196604110813226,0.0,12,2,1,1,60638.73,60638.73,no,8.0,Sioni Group,B,,,14.0,10.0,484250.1804174386,0.7647714718123345,569.0
966.0,1008590072,"112 Madison Ave,  New York,  NY 10016",36.18141197497766,34.18141197497766,2,3.181411974977659,8.0,20,3,0,2,11265.32,11265.32,no,10.0,Samco Properties,B,B,,82.0,,81775.22617796077,0.11496632240682532,1030.0
967.0,1005770071,55 W 13th St,36.160857908847184,36.160857908847184,0,20.160857908847184,6.0,7,3,0,0,49662.91,49662.91,no,2.0,New School,C,,,0.0,,481156.2787809689,0.5766911295098529,650.0
968.0,1008360007,"43 W 34 St,  New York,  NY 10001",36.14834673815907,35.14834673815907,1,6.148346738159071,4.0,20,5,0,1,18985.46,18985.46,no,29.0,GFP Real Estate,B,C,,58.0,,140028.38965017896,0.21193387064365607,949.0
969.0,1002090028,261-267 Canal St,36.041108132260945,33.041108132260945,3,6.0411081322609474,19.0,4,4,0,3,19239.0,19239.0,yes,1.0,HCRE,B,A,,90.0,,139656.3592013176,0.18670121400914147,946.0
970.0,1008190044,126 Fifth Ave,36.01072386058981,35.01072386058981,1,12.010723860589811,17.0,4,2,0,1,28309.55,28309.55,yes,1.0,Richard Basch,B,,,,,244449.3405660176,0.281348326890013,834.0
971.0,1006990005,547 West 27th Street,35.96782841823057,34.96782841823057,1,3.967828418230563,19.0,8,4,0,1,13035.51,13035.51,yes,2.0,Lake Realty,C,B,,68.0,-58.0,94625.07754729287,0.04339326373816594,1009.0
972.0,1007870067,246 W 38th St,35.86148346738159,35.86148346738159,0,4.861483467381591,24.0,4,3,0,0,15463.15,15463.15,yes,1.0,LCB6,C,,,70.0,,112247.37412463505,0.160614385873799,982.0
973.0,1008400058,"16 W 39 St,  New York,  NY 10018",35.82573726541555,32.82573726541555,3,4.825737265415549,19.0,6,3,0,3,15444.79,15444.79,yes,1.0,Behrooz Hedvat,B,A,,97.0,,112114.09844736825,0.301226571489868,983.0
974.0,1006920015,529-535 W 20th St,35.793565683646115,33.793565683646115,2,8.793565683646113,15.0,8,2,0,2,25216.71,25216.71,yes,2.0,Eagle Point Properties Properties,C,A,,98.0,,184480.30782453896,0.22650621131960225,871.0
975.0,1007800013,"247 W 30 St,  New York,  NY 10001",35.71671134941913,33.71671134941913,2,2.7167113494191244,20.0,8,3,0,2,10102.98,10102.98,yes,1.0,SYU Properties,B,B,,83.0,2.0,73337.7724353515,0.15633237911025144,1044.0
976.0,1005320015,"661 Broadway,  New York,  NY 10012",35.61394101876675,34.61394101876675,1,7.613941018766756,17.0,8,2,0,1,22906.33,22906.33,yes,1.0,Continental East,B,N (exempt),,60.0,,166277.59501345796,0.1407948098566011,903.0
977.0,1008810029,"137 W 25 St,  New York,  NY 10010",35.61036639857015,30.61036639857015,5,3.610366398570152,13.0,11,3,0,5,12624.27,12624.27,yes,2.0,Republic Investment,B,A,Energy Star; LEED Gold,90.0,,91639.87659308787,0.17769899919766902,1017.0
978.0,1008060026,115-125 W 30th St,35.57819481680072,34.57819481680072,1,7.578194816800715,19.0,8,0,0,1,22828.66,22828.66,yes,4.0,Justin Mgmt,B,F,,95.0,,165713.78663364783,0.1506593631413958,905.0
979.0,1012967501,118 East 42nd Street,35.478105451295804,34.478105451295804,1,15.4781054512958,13.0,4,2,0,1,46273.56,46273.56,yes,1.0,Yucaipa Companies,B,,,92.0,0.0,340046.0211897145,0.19214440241335065,679.0
980.0,1019090012,132-136 W 125th St,35.40303842716711,32.40303842716711,3,11.403038427167113,13.0,3,5,0,3,32480.03,32480.03,yes,1.0,Jako Enterprises,B,A,,88.0,,236606.20087702922,0.26843,784.0
981.0,1001500038,291 Broadway,35.2591599642538,33.2591599642538,2,10.259159964253797,19.0,4,0,0,2,29287.67,29287.67,yes,1.0,Sutton Mgmt,B,B,,79.0,,212599.89405320722,0.2271418489219792,823.0
982.0,1014840014,523 E 72nd St,35.25290437890974,34.25290437890974,1,3.252904378909741,19.0,10,2,0,1,11395.79,11395.79,yes,5.0,Soloviev Group,B,F,,17.0,,82722.31101527018,0.10437138801117371,1028.0
983.0,1008620026,"31 E 32 St,  New York,  NY 10016",35.14477211796247,34.14477211796247,1,2.1447721179624666,20.0,9,3,0,1,8760.03,8760.03,yes,3.0,Kiamie Industries,C,B,,84.0,1.0,63589.266401284796,0.16242129269106687,1060.0
984.0,1008410008,51 West 39th Street,35.046470062555855,33.046470062555855,2,12.046470062555853,13.0,8,0,0,2,33932.69,33932.69,yes,2.0,Time Equities,B,B,,79.0,,246318.2048602816,0.2965599846182082,771.0
985.0,1008030007,153 W 27th St,35.006702412868634,34.006702412868634,1,7.506702412868632,16.5,8,2,0,1,22765.4,22765.4,yes,4.0,Justin Mgmt,B,F,,99.0,,165254.58078703028,0.19638041837394868,907.0
986.0,1000280012,11 Hanover Sq,34.982126899016976,33.982126899016976,1,19.98212689901698,8.0,4,2,0,1,53989.23,53989.23,no,1.0,Beekman Estate,C,B,,77.0,,476947.158552692,0.5663701022816681,609.0
987.0,1007790039,350 Seventh Ave,34.93118856121537,32.93118856121537,2,2.9311885612153707,17.0,13,0,0,2,10581.54,10581.54,yes,5.0,Bernstein Real Estate,C,A,,98.0,,76811.65087286814,0.07356209809169593,1037.0
988.0,1009030047,"220 E 23 St,  New York,  NY 10010",34.759606791778374,31.759606791778374,3,10.759606791778374,13.0,8,0,0,3,30234.36,30234.36,yes,1.0,A. Shalom Realty,B,A,,91.0,,224361.15294422006,0.20108649529446976,809.0
