bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1007120042,412 WEST   15 STREET,106513.0,116624.0,122591.0,SC-3 (General Firm Service),,394010.0,459276.0,431338.0,174730.0,80850.0,64729.0,61000.0,53872.0,55972.0,104398.0,433176.0,652973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166609.7864,87419.6442,78174.7659,72051.04,74451.358,97266.339,100510.2783,100509.3333,97268.364,74452.958,72049.24,214319.4764,363327.4136,376897.0558,418165.1341,408278.46,421887.742,383061.261,395829.5217,395829.7667,383060.736,421887.742,408278.46,361055.5236,8673.22,10109.07,9494.44,3849.06,1783.7,1429.04,1347.0,1190.18,1236.38,2301.76,9534.87,14370.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10018.6,4474.5,3570.84,3432.2,6448.64,9870.5,10435.04,9790.96,5382.44,4727.89,3664.33,11575.27,21847.65,19291.18,19100.79,19448.6,36542.02,38872.71,41095.26,38559.15,21197.02,26790.59,20764.48,19500.39
1007120046,422 WEST   15 STREET,111300.0,111300.0,83386.0,SC-2 (Small General Service),,0.0,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,0.0,172370.0,363356.1,439216.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157097.3132,126631.1284,143714.1643,118552.38,185418.0327,148322.178,98793.98906,306140.7591,294719.688,191332.1327,25353.78,143441.1182,123164.3868,128063.2716,141616.9357,143671.42,148460.4673,105217.522,122847.2109,69090.6409,67262.612,148460.4673,143671.42,123814.6818,0.0,0.0,0.0,0.0,56.49,0.0,0.0,0.0,0.0,4363.46,9195.41,11114.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10922.47,7065.09,8921.67,7657.64,12491.69,12140.96,8195.4,23450.64,19836.66,13810.45,1555.74,9326.43,8563.23,7145.0,8791.47,9280.15,10001.84,8612.61,10190.73,5292.4,4527.23,10715.96,8815.84,8050.33
1007290163,424 WEST   33 STREET,166970.0,178460.0,83386.0,SC-2 (Small General Service),SC-1 (General Service),33143.3,31310.0,33737.9,35220.7,35210.1,33344.6,34521.1,36224.9,21137.3,4203.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296012.9784,295008.5019,193085.2807,88268.655,101930.6435,160189.4542,273402.1937,291353.9537,228281.5643,71941.4435,54086.355,131707.2984,264605.1216,272008.6981,307511.1193,306489.345,316705.6565,264958.7457,245823.6063,241169.4463,247305.2357,316705.6565,306489.345,272429.2016,841.03,794.64,856.07,893.58,893.32,846.12,875.88,918.99,537.27,108.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20544.14,16417.8,11965.73,5693.61,6862.64,13094.49,22628.85,22301.39,15354.36,5190.85,3307.27,8551.81,18364.34,15137.82,19056.84,19769.54,21322.71,21658.73,20346.24,18460.06,16633.91,22851.51,18741.2,17688.95
1007540078,362 9 AVENUE,316842.0,338962.0,3163583.0,SC-4 (Large Volume Firm Service),,1124418.9,1155908.0,882053.8,228079.0,191000.0,124527.0,140277.0,123682.0,122313.0,136110.0,802402.0,1030129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704256.7379,591527.979,363970.7242,112531.05,176849.585,491549.2425,774237.8047,706447.2848,401616.2925,184281.685,199254.65,390445.9679,546323.9621,566996.221,641599.8758,637675.95,658931.815,510237.2575,458203.4953,475778.8153,533553.2075,658931.815,637675.95,561267.3321,23083.92,23729.45,18115.44,4708.95,3948.83,2586.14,2909.01,2568.81,2540.75,2823.59,16482.57,21151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35957.72,20967.18,13761.87,4556.08,12817.72,43044.9,68501.0,57303.77,19392.22,9984.98,8885.31,20780.97,27894.04,20097.63,24259.13,25817.77,47758.13,44681.41,40539.73,38593.0,25762.85,35703.08,28435.72,29872.7
1007570031,461 8 AVENUE,592425.0,611625.0,84546.0,SC-4 (Large Volume Firm Service),,3911712.3,3563567.0,3306282.4,999472.9,5866.0,5250.0,5040.0,5135.0,5786.0,246043.0,3079879.0,3418338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253415.721,990086.6581,685489.6387,364750.8082,391777.275,920562.311,1618878.791,1435369.511,745815.476,335814.975,423014.6082,806319.4209,1614910.879,1671647.942,1870309.161,1841565.992,1902951.525,1602901.689,1483242.209,1530818.689,1648206.424,1902951.525,1841565.992,1636201.179,80223.44,73086.46,67812.12,20522.53,153.59,140.96,136.65,138.6,151.95,5077.21,63170.85,70109.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76821.31,47337.69,36568.51,20246.09,30065.19,85203.7,150238.9,124389.02,42453.17,21009.81,22226.04,45462.65,98977.2,79924.26,99774.56,102219.11,146033.5,148358.39,137651.25,132660.64,93818.91,119055.6,96759.58,92253.81
1007590037,501 8 AVENUE,257412.0,266912.0,3163581.0,SC-2 (Small General Service),,108051.0,91651.0,131427.0,122974.0,121570.0,117659.0,110997.0,116071.0,111149.0,124022.0,125424.0,138612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368080.6873,320579.2324,217161.5436,77413.83,133876.1177,359414.8605,586618.8989,561200.0189,343937.5155,150483.4177,124126.93,169102.4323,381377.2127,394167.4676,442959.9564,438678.37,453300.9823,345496.7395,301214.6011,307804.6811,349509.3845,453300.9823,438678.37,390852.3677,2736.19,2321.27,3327.6,3113.74,3078.22,2979.27,2810.72,2939.1,2814.57,3140.26,3175.73,3509.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21670.62,13781.49,10002.85,3788.91,8374.96,27402.26,45614.72,39527.69,19998.56,9515.87,6539.96,10363.29,22453.45,16945.0,20403.52,21470.47,28357.4,26341.12,23422.05,21679.99,20322.54,28664.66,23112.93,23953.05
1007600043,531 8 AVENUE,130003.0,137003.0,122591.0,SC-2 (Small General Service),,313.0,261.0,201.0,73.0,50.0,0.0,6.0,0.0,0.0,75.0,201.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148924.0476,89774.8236,54906.37845,40004.37,57968.289,102524.4945,116309.9102,115473.9902,92091.9645,52650.789,52171.87,95490.28264,199046.4524,207303.6764,231633.2215,226691.43,234247.811,200111.0055,204093.3898,204310.1098,202815.7355,234247.811,226691.43,201590.9174,10.42,9.1,7.59,4.35,3.76,0.0,2.65,0.0,0.0,4.4,7.59,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8965.33,4602.14,2513.8,1910.31,5026.85,10412.87,12084.66,11258.0,5104.44,3349.01,2658.71,5168.26,11982.74,10627.03,10604.95,10825.07,20313.32,20324.22,21205.42,19918.98,11241.6,14900.04,11552.35,10910.8
1007600063,336 WEST   37 STREET,113317.0,122817.0,83386.0,SC-2 (Small General Service),,126.0,183.0,125.0,42.0,26.0,4.0,3.0,3.0,16.0,82.0,114.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126491.8028,92709.89773,90727.39725,87239.1436,105506.145,184512.9288,243355.2458,291188.9858,209636.5638,78590.345,66321.1436,53463.56778,145113.1972,150710.8023,167425.8027,166205.9565,171746.155,118369.2712,108654.0543,96252.71425,111855.7362,171746.155,166205.9565,148590.7322,5.69,7.13,5.66,3.56,3.16,2.6,2.58,2.58,2.9,4.57,5.38,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8795.57,5173.63,5634.69,5635.83,7112.65,15095.06,20158.03,22303.55,14115.09,5678.66,4062.27,3480.68,10090.4,8410.35,10398.1,10737.26,11578.2,9683.82,9000.22,7372.46,7531.38,12409.78,10180.37,9673.82
1007610037,553 8 AVENUE,143146.0,162260.0,83386.0,SC-2 (Small General Service),,428.0,387.0,429.0,326.0,385.0,401.0,370.0,382.0,354.0,322.0,310.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178732.2279,161087.4251,105021.9658,21400.545,31459.81986,101873.7608,177825.9418,195535.1068,130718.6708,65726.31986,58419.945,79128.28296,101763.5721,105514.2749,120311.0342,121269.755,125312.0802,94858.03925,79209.05822,74617.79322,87379.72925,125312.0802,121269.755,106506.6171,13.33,12.29,13.35,10.75,12.24,12.65,11.86,12.16,11.46,10.65,10.34,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12426.64,8985.67,6526.71,1387.11,2127.15,8347.04,14743.48,14992.8,8814.95,4755.05,3583.32,5153.98,7075.28,5885.72,7476.87,7860.31,8472.97,7772.2,6567.19,5721.38,5892.41,9065.84,7438.36,6937.25
1007610053,330 WEST   38 STREET,90032.0,180064.0,122591.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62085.30741,57221.48152,36955.54013,41629.38466,35195.7525,56199.66929,47514.26588,47514.26588,56199.66929,35195.7525,41629.38466,62085.30741,172553.0426,177416.8685,197682.8099,193008.9653,199442.5975,178438.6807,187124.0841,187124.0841,178438.6807,199442.5975,193008.9653,172553.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.57,2936.69,1693.99,1989.4,3054.21,5711.67,4940.68,4636.25,3118.44,2240.71,2123.37,3364.17,10404.45,9105.28,9061.53,9223.58,17307.22,18135.05,19457.72,18258.79,9901.33,12697.33,9844.72,9349.99
1007620019,323 WEST   38 STREET,99988.0,110188.0,83386.0,SC-3 (General Firm Service),,781248.0,752342.9,749027.9,185030.0,65890.0,0.0,9428.0,0.0,0.0,92826.0,608339.1,704169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84728.33292,75261.27135,60124.3965,34027.8871,27792.73,35922.94258,58674.0105,100253.0655,77300.30758,30082.73,26387.4871,28457.78292,76412.86708,78986.92865,88554.6035,88468.7129,91417.67,79155.35742,76205.8895,65426.1345,68427.89242,91417.67,88468.7129,79092.41708,17192.46,16556.54,16483.61,4075.66,1454.58,0.0,212.42,0.0,0.0,2047.17,13388.46,15496.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.42,4211.55,3746.36,2208.33,1883.24,2952.42,4879.58,7703.89,5225.04,2182.88,1624.16,1861.38,5326.74,4420.04,5517.85,5741.4,6194.47,6505.6,6337.6,5027.63,4625.31,6633.51,5445.28,5173.31
1007640001,80 8 AVENUE,180198.0,185198.0,83386.0,SC-2 (Small General Service),,276.0,307.0,425.0,124.0,89.0,64.0,66.0,58.0,52.0,73.0,99.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185088.0859,148456.6713,88839.08198,37006.335,40063.4495,250435.3073,435513.0368,388145.3168,280999.9823,110489.7495,61803.235,114639.7009,181875.8141,188653.0287,212462.218,209702.565,216692.6505,144774.8927,103781.8632,116062.3832,136850.7177,216692.6505,209702.565,185230.4991,9.48,10.27,13.25,5.64,4.75,4.12,4.17,3.97,3.82,4.35,5.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12857.74,8273.53,5513.88,2390.97,2701.69,20474.66,36044.13,29713.13,18905.95,7976.11,3782.96,7450.51,12634.59,10513.68,13186.67,13548.81,14612.76,11836.25,8589.24,8884.76,9207.45,15642.77,12835.82,12038.26
1007670012,249 WEST   17 STREET,64768.0,108768.0,122591.0,SC-2 (Small General Service),,23020.0,21267.5,22760.8,17148.2,19143.6,20141.2,20622.2,20246.6,20403.6,11581.9,18595.8,21568.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218696.9522,174948.3296,161039.4923,115334.2823,121421.445,164716.851,193226.5058,198932.2808,146747.676,68477.745,142425.7823,189672.9572,331061.5478,342157.3704,380372.0078,375523.1177,388040.555,332818.749,337944.7942,336465.5192,337477.424,388040.555,375523.1177,332443.6428,584.91,540.57,578.35,436.35,486.83,512.07,524.24,514.74,518.71,295.52,472.97,548.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13149.68,8952.09,7353.96,5493.66,10516.52,16714.49,20059.05,19376.57,8120.25,4349.32,7242.12,10246.48,19905.87,17508.16,17369.92,17887.11,33608.88,33772.46,35082.4,32772.69,18674.23,24646.17,19094.74,17959.21
1007670015,243 WEST   17 STREET,111445.0,118945.0,83386.0,SC-3 (General Firm Service),,675323.4,588328.8,470533.0,136348.3,7840.0,560.0,0.0,0.0,0.0,52167.8,343592.8,506345.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182024.6383,115355.2978,113425.8615,116017.0161,163254.93,299432.3168,329566.0905,333944.5455,265030.6718,100290.73,97349.01616,125268.0433,345453.4617,357974.5022,397009.3385,389429.5839,402410.57,311798.9832,316967.5095,315832.3545,320717.9282,402410.57,389429.5839,348156.1567,14862.11,12948.23,10356.73,3004.66,177.48,17.32,0.0,0.0,0.0,1152.69,7564.04,11144.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12634.44,6422.37,7028.83,7478.96,10984.07,24461.71,27268.37,25553.26,17818.79,7232.12,5947.94,8130.53,23978.14,19930.12,24602.06,25104.32,27074.87,25471.99,26225.97,24167.32,21562.8,29018.47,23793.83,22597.1
1007670054,216 WEST   18 STREET,139342.0,167210.0,3163585.0,SC-3 (General Firm Service),,752870.0,781923.1,893876.0,592160.9,135716.0,15991.0,13108.0,296.0,1243.0,131926.0,558311.1,732307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333208.2667,252904.241,198709.539,144457.6806,141150.48,185255.0739,218477.628,238269.708,240583.3389,220050.98,259888.7806,347414.1367,688003.3333,710404.559,790390.361,774051.0194,799852.72,726021.9261,743210.372,738079.092,711677.5611,799852.72,774051.0194,687326.8633,16568.14,17207.31,19670.27,13032.54,2990.75,356.8,293.38,11.51,32.35,2907.37,12287.84,16115.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16977.8,8933.44,7474.91,5802.07,11322.62,17864.76,21203.15,21357.34,11685.72,11950.67,11515.54,18410.63,35055.51,25093.92,29732.32,31089.38,64161.53,70012.69,72128.21,66157.84,34567.93,43438.91,34297.8,36423.73
1007680050,220 WEST   19 STREET,98433.0,115433.0,122591.0,SC-3 (General Firm Service),,498316.7,427520.9,393464.4,219505.5,77422.8,29576.2,25695.5,25781.6,30709.5,117524.9,351082.1,446609.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155895.6382,145659.8559,110760.4628,51029.72744,46703.355,62928.12704,89242.36425,164816.7143,118916.272,83377.055,54809.82744,83472.41322,225470.4618,232104.6441,259378.0372,256115.1726,264652.345,239800.473,241515.4357,221922.0857,225285.028,264652.345,256115.1726,228919.1868,10967.97,9410.46,8661.22,4834.12,1708.3,655.68,570.3,572.2,680.61,2590.55,7728.81,9830.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9382.3,7460.16,5064.73,2435.03,4049.28,6391.27,9271.7,16062.17,6587.2,5299.76,2791.77,4516.85,13569.54,11887.55,11860.54,12221.27,22945.89,24355.25,25091.88,21627.35,12479.36,16822.29,13045.38,12387.25
1007760001,322 8 AVENUE,166191.0,173491.0,3163581.0,SC-2 (Small General Service),,21607.0,20686.0,24494.0,18785.0,17482.0,630.0,1032.0,620.0,1028.0,1198.0,995.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339514.8952,320455.6686,270566.1945,154912.3516,163066.49,427826.2747,402101.05,437306.61,350909.715,282576.69,194256.9516,36960.54516,88316.70484,91981.93142,105847.8055,114901.8484,118731.91,3983.925323,216515.95,235472.79,188951.385,118731.91,114901.8484,102724.0548,549.16,525.86,622.2,477.76,444.79,18.44,28.61,18.19,28.51,32.81,27.67,32.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20012.48,13797.57,12484.91,7601.16,10222.79,32644.93,31281.09,30811.96,20414.05,17885.9,10254.15,2279.01,5205.77,3960.38,4884.2,5637.94,7443.42,303.99,16843.67,16591.06,10992.18,7515.23,6065.27,6334.02
1007790039,350 7 AVENUE,133887.0,143845.0,122591.0,SC-2 (Small General Service),,102682.0,88435.0,97157.0,91323.0,93311.0,91346.0,92822.0,93397.0,92776.0,99879.0,97322.0,92325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35153.00252,26773.36305,18453.66207,12135.6699,11048.42216,22676.5594,31278.22297,28760.86096,23935.2404,11980.77846,16797.4514,32216.08018,53420.84598,55273.99135,61728.97973,60588.1215,62607.72554,54709.0135,54498.55663,55151.20604,54382.6888,62607.72554,60588.1215,53560.69942,2600.35,2239.91,2460.57,2312.97,2363.27,2313.55,2350.9,2365.44,2349.73,2529.44,2464.75,2338.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.79,1387.86,856.75,588.01,966.2,2318.42,3269.12,2822.28,1342.4,770.66,866.65,1762.36,3247.21,2865.25,2865.9,2935.68,5475.11,5593.37,5696.06,5411.94,3050.03,4027.25,3125.98,2930.0
1007790049,208 WEST   30 STREET,38778.0,77556.0,83386.0,SC-2 (Small General Service),,0.0,0.0,0.0,0.0,0.0,0.0,68.0,98.0,41.0,33.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141136.8646,99554.1246,61292.36295,22615.27,15642.479,17887.5945,22098.52665,22601.67165,22066.9245,30108.179,40111.47,77888.0146,61555.3354,65337.4754,74667.83705,75083.73,77586.521,70446.2055,71857.27335,71726.82835,69362.6755,77586.521,75083.73,64567.1854,0.0,0.0,0.0,0.0,0.0,0.0,4.22,4.98,3.54,3.33,3.76,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9826.18,5568.25,3821.9,1470.96,1062.58,1473.44,1842.96,1744.27,1497.89,2187.02,2468.81,5082.1,4285.59,3654.45,4655.93,4883.65,5270.38,5802.79,5992.73,5535.47,4708.3,5635.8,4621.3,4212.93
1007790066,242 WEST   30 STREET,86954.0,94914.0,83386.0,SC-2 (Small General Service),,187.0,89.9,58.6,0.0,0.0,1920.0,3731.7,3704.5,1543.8,0.0,2303.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49274.7213,30279.89328,30030.86625,34619.11454,60891.225,134290.0546,179452.8337,183323.1487,124582.4746,52884.825,35098.31454,44906.7213,124600.7787,128855.8068,142828.1338,139604.6855,144258.175,104788.7454,97733.36625,96729.95125,107305.5254,144258.175,139604.6855,124808.7787,7.23,4.77,3.98,0.0,0.0,51.08,96.91,96.22,41.56,0.0,60.77,97.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.39,1694.04,1869.2,2240.82,4110.54,10994.6,14874.69,14054.7,8398.78,3825.39,2153.21,2926.56,8681.99,7208.99,8890.01,9036.3,9738.32,8579.26,8101.04,7415.93,7234.04,10434.83,8564.48,8133.77
1007800007,259 WEST   30 STREET,86000.0,90174.0,83386.0,SC-2 (Small General Service),,2132.0,3739.0,4139.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26669.9601,98802.06339,87981.73125,75248.61774,99526.525,193092.9539,236939.3438,230753.5088,219125.6789,128875.225,87595.11774,104820.6201,74123.5399,72678.53661,81484.86875,82910.78226,85674.475,32849.64606,24245.75625,25849.49125,26100.42106,85674.475,82910.78226,70402.0799,56.44,97.1,107.22,56.54,0.0,0.0,0.0,0.0,0.0,0.0,5.94,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.05,5524.69,5476.95,4873.75,6722.43,15812.19,19643.49,17696.46,14768.85,9318.28,5374.63,6829.78,5186.29,4063.94,5072.52,5370.02,5786.81,2690.03,2010.1,1982.39,1759.14,6194.66,5087.21,4587.18
1007819002,2 AIR RGTS PENN PLAZA,1048620.0,1048620.0,84546.0,,SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8740279.7,7238986.4,5531630.4,3098664.6,843100.4,1422523.5,1117080.5,248984.5,394746.8,1537278.7,4163431.5,6548865.9,2608664.194,1977054.354,1302275.823,475813.095,640218.3884,1744215.518,2682078.059,2580136.319,1532200.583,637825.8884,673604.795,1078614.064,2327589.906,2422377.146,2724136.877,2696274.205,2786150.012,2244070.182,2090796.441,2117225.781,2299037.017,2786150.012,2696274.205,2400449.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312571.14,258881.67,197822.96,110814.89,30151.08,50872.49,39949.19,8904.22,14116.99,54976.38,148893.24,234201.49,159686.57,94384.08,69372.44,26376.49,49081.02,161305.28,248745.22,223421.63,87090.26,39851.56,35343.24,60746.71,142480.91,115643.67,145115.19,149466.77,213594.46,207531.91,193907.72,183336.84,130677.23,174079.51,141470.29,135191.45
1007840019,225 WEST   34 STREET,441386.0,461386.0,84546.0,SC-2 (Small General Service),,2300.0,2018.0,1716.0,519.0,217.0,147.0,195.0,379.0,488.0,650.0,2189.0,2678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215429.8054,890241.156,939054.207,613247.8,701884.44,1218768.255,1590259.149,1574898.309,1229160.555,796355.74,697301.3,809658.7204,598741.7946,582681.244,647328.993,669721.8,692045.86,353744.845,279756.451,283738.891,351050.545,692045.86,669721.8,570445.1796,60.69,53.56,45.91,15.63,7.99,6.22,7.43,12.09,14.85,18.95,57.88,70.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13301.75,42694.73,50215.34,34143.78,53969.53,112957.02,147764.95,136651.12,70104.15,49919.59,36739.8,45784.19,36969.41,27944.58,34615.52,37288.09,53213.01,32785.53,25994.63,24619.52,20021.87,43380.92,35286.67,32257.26
