bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD,pct_office,Office_Elec_Usage_Current_Jan_kBtu,Office_Gas_Usage_Current_Jan_kBtu,Office_Steam_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Gas_Cost_Current_Jan_USD,Office_Steam_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Gas_Usage_Current_Feb_kBtu,Office_Steam_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Gas_Cost_Current_Feb_USD,Office_Steam_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Gas_Usage_Current_Mar_kBtu,Office_Steam_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Gas_Cost_Current_Mar_USD,Office_Steam_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Gas_Usage_Current_Apr_kBtu,Office_Steam_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Gas_Cost_Current_Apr_USD,Office_Steam_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Gas_Usage_Current_May_kBtu,Office_Steam_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Gas_Cost_Current_May_USD,Office_Steam_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Gas_Usage_Current_Jun_kBtu,Office_Steam_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Gas_Cost_Current_Jun_USD,Office_Steam_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Gas_Usage_Current_Jul_kBtu,Office_Steam_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Gas_Cost_Current_Jul_USD,Office_Steam_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Gas_Usage_Current_Aug_kBtu,Office_Steam_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Gas_Cost_Current_Aug_USD,Office_Steam_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Gas_Usage_Current_Sep_kBtu,Office_Steam_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Gas_Cost_Current_Sep_USD,Office_Steam_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Gas_Usage_Current_Oct_kBtu,Office_Steam_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Gas_Cost_Current_Oct_USD,Office_Steam_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Gas_Usage_Current_Nov_kBtu,Office_Steam_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Gas_Cost_Current_Nov_USD,Office_Steam_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Gas_Usage_Current_Dec_kBtu,Office_Steam_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Cost_Current_Dec_USD,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct
1008410018,"35 W 39th St, New York, NY 10018",46200,51000,122591,SC-2 (Small General Service),SC-1 (General Service),343.7,318.5,319.8,176.9,134.9,123,133.7,127.4,120.1,146.1,268.8,327,0,0,0,0,0,0,0,0,0,0,0,0,40047.76781,31311.41247,22573.34387,17949.34726,15175.35723,32767.75723,37559.00925,37559.00925,32767.75723,15175.35723,17949.34726,33408.54893,73767.41149,76180.70123,84918.76983,83219.70094,85993.69097,74724.35647,76256.17005,76256.17005,74724.35647,85993.69097,83219.70094,74083.56477,11.2,10.56,10.59,6.98,5.91,5.61,5.88,5.72,5.54,6.2,9.3,10.77,0,0,0,0,0,0,0,0,0,0,0,0,2427.36,1617.22,1042.89,864.84,1323.05,3341.82,3917.78,3677.13,1829.81,972.29,922.38,1822.08,4471.15,3934.69,3923.25,4009.71,7497.3,7620.76,7954.28,7465.7,4172.74,5509.66,4276.49,4040.47,0.905882353,103103.1624,311.3517647,0,6249.238471,10.14588235,0,97375.20888,288.5235294,0,5029.377294,9.566117647,0,97375.20888,289.7011765,0,4498.738588,9.593294118,0,91647.25543,160.2505882,0,4415.768824,6.323058824,0,91647.25543,122.2035294,0,7990.199412,5.353764706,0,97375.20888,111.4235294,0,9930.807765,5.082,0,103103.1624,121.1164706,0,10754.68965,5.326588235,0,103103.1624,115.4094118,0,10094.09306,5.181647059,0,97375.20888,108.7964706,0,5437.604118,5.018588235,0,91647.25543,132.3494118,0,5871.884118,5.616470588,0,91647.25543,243.5011765,0,4709.564588,8.424705882,0,97375.20888,296.2235294,0,5310.780588,9.756352941,0,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.330000001,0.330000001,0.30483871,0.15,0.177419355,0.3108
1008410031,"1 W 39th St, New York, NY 10018",116534,135332,3163583,SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,501781.608,680262.1225,417874.4185,134734.2288,48741.2542,0,0,0,0,0,72447.5556,316450.7125,315095.6773,181119.7405,211132.4407,246748.9403,232682.645,352022.3149,661127.6903,428458.0252,427475.2594,223248.515,178716.1403,270923.4373,750871.2227,777464.7595,860259.4593,842238.7597,870313.385,750973.7151,698909.9098,759231.6748,731411.8406,870313.385,842238.7597,752974.6627,0,0,0,0,0,0,0,0,0,0,0,0,28577.18,38741.9,23798.54,7673.31,2775.88,0,0,0,0,0,4125.99,18022.32,16110.66,6435.73,7976.1,9937.2,16828.34,30809.85,58466.63,34753.67,20595.12,12063.93,7950.15,14409.14,38391.61,27625.69,32498.63,33919.06,62943.79,65727.04,61807.88,61583.82,35238.34,47030.1,37466.8,40047.18,0.861097154,917901.0635,0,432082.7144,46931.74957,0,24607.72836,825434.3845,0,585771.7774,29330.19181,0,33360.53982,922572.5156,0,359830.4724,34852.6748,0,20492.85506,937724.2088,0,116019.2609,37764.50066,0,6607.4654,949786.7419,0,41970.95526,68691.55408,0,2390.302367,949786.7419,0,0,83127.6412,0,0,1171124.506,0,0,103568.0382,0,0,1022716.22,0,0,82955.93843,0,0,997914.3832,0,0,48078.03349,0,0,941663.0394,0,0,50885.70103,0,0,879141.3584,0,62384.38392,39108.40637,0,3552.878245,881675.7396,0,272494.8078,46892.18215,0,15518.96845,0.295596118,0.188944992,0.197063689,0.226585608,0.210955107,0.319151026,0.486109862,0.360749129,0.368867044,0.204148037,0.175048026,0.2646
1008410049,"452 5 Ave, New York, NY 10018",592252,654013,84546,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2424946.269,3287463.568,2019444.949,651111.0196,235563.2381,0,0,0,0,0,350109.8065,1529283.55,856624.1746,517352.1971,498322.482,479215.6198,645999.24,1131331.077,1543527.009,1425987.639,1218738.987,730073.34,464822.8198,635191.7746,1754837.425,1818385.203,2016757.918,1974665.381,2040487.56,1681357.324,1640313.891,1670787.061,1658696.014,2040487.56,1974665.381,1765381.825,0,0,0,0,0,0,0,0,0,0,0,0,86721.28,117566.75,72219.68,23285.13,8424.25,0,0,0,0,0,12520.68,54690.46,52517.34,24748.61,26585.48,26588.2,49552.19,104687.56,143239.05,123565.06,69328.17,45642.31,24415.29,35816.34,107584.4,86986.23,107593.92,109559.86,156518.19,155584.17,152220.86,144777.49,94355.21,127566.06,103721.29,99543.99,0.905566097,2364851.089,0,2195949.129,144982.7079,0,78531.85108,2115164.602,0,2977015.553,101183.283,0,106464.463,2277571.542,0,1828740.881,121508.3156,0,65399.69377,2222151.441,0,589624.0649,123291.0674,0,21086.2243,2432791.367,0,213318.0822,186610.3498,0,7628.715195,2547075.258,0,0,235693.2548,0,0,2883178.378,0,0,267558.4776,0,0,2804334.179,0,0,243001.9157,0,0,2605707.584,0,0,148226.1196,0,0,2508926.022,0,0,156851.6276,0,0,2209117.809,0,317047.5711,116036.1427,0,11338.30332,2173878.066,0,1384867.336,122577.7258,0,49525.82642,0.328024802,0.221494162,0.198133818,0.195288859,0.240462466,0.402224106,0.484800295,0.4604751,0.423550484,0.263511024,0.190541122,0.2646
1008410054,"8 W 40th St, New York, NY 10018",110907,121758,83386,SC-2 (Small General Service),SC-1 (General Service),661952.9,635047.1,594704.9,243232,155897,158021,169520,169127,176221,246022,642909.9,738118.9,0,0,0,0,0,0,0,0,0,0,0,0,101318.139,86419.5864,90712.71405,58804.43,81860.261,239457.5055,427468.4024,370947.1423,233988.2505,68679.561,54680.13,120124.374,276935.961,285081.9136,315862.886,309854.07,320182.539,247772.4945,209357.3977,224011.0577,249190.4495,320182.539,309854.07,276040.426,16749.91,16069.19,15048.53,6156.27,3946.69,4000.43,4291.36,4281.41,4460.89,6226.86,16268.12,18676.91,0,0,0,0,0,0,0,0,0,0,0,0,7037.82,4814.64,5624.58,3793.81,5511.95,19569.14,35369.56,28388.48,15737.65,4955.48,3343.47,7800.15,19236.69,15882.59,19584.87,19990.47,21559.08,20248.66,17322.64,17143.5,16760.13,23102.35,18946.3,17924.38,0.910880599,344544.3213,602960.0542,0,23932.94141,15257.16806,0,338393.5089,578452.083,0,18852.70526,14637.11342,0,370341.8262,541705.1557,0,22962.79892,13707.41402,0,335803.8754,221555.3099,0,21664.63922,5607.626907,0,366212.9866,142003.5528,0,24658.47603,3594.963352,0,443808.3544,143938.2632,0,36269.26152,3643.914076,0,580072.2664,154412.4792,0,47996.30271,3908.916568,0,541935.8817,154054.5031,0,41474.19723,3899.853306,0,440118.1038,160516.2901,0,29601.59732,4063.338156,0,354206.9427,224096.6668,0,25557.333,5671.925968,0,332047.1305,585614.155,0,20303.31905,14818.31489,0,360858.8304,672338.1859,0,23431.9753,17012.43497,0,0.267857345,0.232622443,0.223114014,0.159509221,0.203610812,0.49146708,0.671248562,0.623484376,0.484268554,0.176616752,0.15,0.303218191
1008420042,"71 5 Ave, New York, NY 10003",122121,138727,83386,SC-2 (Small General Service),SC-1 (General Service),68500,62108,69909,64294,62854,54908,50350,51614,49780,49440,50016,50140,0,0,0,0,0,0,0,0,0,0,0,0,173274.4184,113671.9012,54076.09725,74505.41454,163256.145,247233.3496,262436.4158,264180.2108,202110.9496,125817.845,116576.7145,193930.6484,248567.3816,258183.7988,289264.2028,282425.0855,291839.255,218327.5504,223800.1843,223348.0892,230025.9504,291839.255,282425.0855,247583.7516,1735.55,1573.83,1771.2,1629.14,1592.71,1391.67,1276.35,1308.33,1261.93,1253.33,1267.9,1271.04,0,0,0,0,0,0,0,0,0,0,0,0,12032.8,6332.91,3354.71,4807.24,10989.22,20206.25,21723.72,20224.71,13597.1,9076.61,7126.31,12589.15,17261.41,14383.99,17945.03,18222.63,19644.5,17843.8,18525.53,17098.74,15475.1,21053.54,17264.6,16072.09,0.880297275,371346.1868,60300.3633,0,25787.61322,1527.799935,0,327343.5592,54673.50312,0,18237.03061,1385.43826,0,302241.5304,61540.70216,0,18750.10307,1559.182533,0,314204.9464,56597.83297,0,20273.13179,1434.127502,0,400619.2403,55330.20489,0,26966.78022,1402.058272,0,409831.9914,48335.36275,0,33495.35531,1225.083308,0,428032.7538,44322.96777,0,35431.30508,1123.567426,0,429169.8337,45435.66353,0,32855.73131,1151.719333,0,380408.9353,43821.19832,0,25592.17842,1110.87354,0,367662.4068,43521.89725,0,26523.48893,1103.302983,0,351240.1971,44028.94848,0,21471.2516,1116.128914,0,388663.923,44138.10534,0,25230.41146,1118.893048,0,0.410756872,0.305688204,0.1575,0.208739277,0.358729499,0.531044058,0.539729868,0.541876668,0.467701207,0.301246752,0.292170899,0.43923969
1008430045,"79 5 Ave, New York, NY 10003",256266,272680,3163583,SC-3 (General Firm Service),SC-2 (Annual Power Service),1206886.1,1189411,1192415,336271,213835,297425,351490.1,242390,164598,219722,1140649.1,1251760.8,0,0,0,0,0,0,0,0,0,0,0,0,372123.1017,356673.1553,304129.5338,294741.2565,345825.775,497440.3812,754259.1412,676506.0263,646157.5962,276289.975,196161.8565,221937.0867,609675.6983,626970.2447,698467.4662,689951.4435,712949.825,560985.4188,517401.1587,537559.3737,522429.1038,712949.825,689951.4435,616827.4133,26556.49,26172.04,26238.13,7402.96,4709.37,6548.35,7737.78,5337.58,3626.16,4838.88,25099.28,27543.74,0,0,0,0,0,0,0,0,0,0,0,0,19041.94,12669.09,11499.73,11884.82,25018.2,43547.02,66723.29,54867.05,31128.52,14944.44,8740.87,11828.57,31197.76,22270.08,26410.41,27820.83,51577.2,49109.9,45770.35,43597.98,25167.92,38563.22,30743.89,32875.02,0.9398049,922699.3226,1134237.47,0,47215.51621,24957.91942,0,924432.8867,1117814.285,0,32836.00315,24596.61142,0,942245.5728,1120637.459,0,35628.13531,24658.72313,0,925419.024,316029.1334,0,37315.56441,6957.338079,0,995042.4964,200963.1807,0,71984.7322,4425.889,0,994713.7526,279521.4722,0,87079.42739,6154.171414,0,1195112.58,330332.1181,0,105722.074,7272.003555,0,1140984.611,227799.3096,0,92537.91762,5016.283836,0,1098243.506,154690.0069,0,52907.67014,3407.882934,0,929692.4108,206495.8121,0,50286.76103,4547.603132,0,832773.6209,1071987.613,0,37107.9709,23588.42632,0,788274.9866,1176410.933,0,42012.65291,25885.7418,0,0.379021752,0.362604126,0.303341755,0.299323085,0.326628017,0.469981345,0.593129424,0.55722371,0.552939372,0.279295248,0.221373335,0.2646
1008440001,"85 5 Ave, New York, NY 10003",87408,103022,83386,SC-2 (Small General Service),SC-1 (General Service),425,464,408,112,17,0,2,0,0,35,257,450,0,0,0,0,0,0,0,0,0,0,0,0,83080.77202,48217.25592,80157.85045,66831.63869,94687.10998,166194.3672,275514.8985,237314.2185,172775.6172,72682.41002,45211.73869,53726.34205,147923.228,153591.9441,168773.2495,167022.8613,172590.29,123935.4328,101160.5015,111064.3815,122229.1828,172590.29,167022.8613,149321.058,13.25,14.24,12.82,5.33,2.93,0,2.55,0,0,3.39,9,13.88,0,0,0,0,0,0,0,0,0,0,0,0,5780.73,2693.4,4979.08,4319.01,6384.22,13598.1,22818.23,18181.99,11636.57,5252.21,2770.55,3497.7,10292.45,8579.6,10483.52,10793.9,11636.78,10140.45,8378.14,8509.27,8232.23,12471.8,10235.06,9721.11,0.848440139,195993.0659,360.5870591,0,13637.13107,11.24183184,0,171223.0257,393.6762245,0,9564.465687,12.08178758,0,211203.137,346.1635767,0,13119.09049,10.87700258,0,198411.5445,95.02529557,0,12822.39946,4.522185941,0,226768.8744,14.42348236,0,15289.73974,2.485929607,0,246157.7678,0,0,20140.73866,0,0,319586.5287,1.696880278,0,26468.2525,2.163522354,0,295578.3878,0,0,22645.93634,0,0,250293.9135,0,0,16857.48743,0,0,208099.2037,29.69540486,0,15037.76151,2.876212071,0,180068.3535,218.0491157,0,11034.48156,7.635961251,0,172273.5643,381.7980625,0,11215.36899,11.77634913,0,0.359650794,0.238924964,0.32200818,0.285782992,0.354265306,0.572827635,0.731438524,0.681196315,0.585670529,0.296333061,0.213027182,0.2646
1008440003,"87 5 Ave, New York, NY 10003",52300,57820,122591,SC-2 (Small General Service),SC-1 (General Service),19140.6,17739.3,17809,9854.2,7511.2,6851.3,7446.7,7095.8,6690.8,8136.1,14966.8,18208.3,0,0,0,0,0,0,0,0,0,0,0,0,65652.63198,51330.61732,37005.79389,29425.40764,24877.84466,53718.08793,61572.6655,61572.6655,53718.0879,24877.84463,29425.40762,54768.57495,120931.2027,124887.4488,139212.2722,136426.8899,140974.4529,122499.9782,125011.1692,125011.1692,122499.9782,140974.4529,136426.8899,121449.4912,486.76,451.3,453.07,251.81,192.53,175.84,190.9,182.02,171.78,208.34,381.16,463.17,0,0,0,0,0,0,0,0,0,0,0,0,3963.67,2639.08,1700.04,1409.84,2162.03,5464.78,6407.4,6012.89,2986.06,1587,1504.42,2973.12,7301.03,6420.88,6395.41,6536.51,12251.47,12462.02,13008.95,12207.99,6809.49,8993.03,6975.02,6592.91,0.904531304,168770.9193,17313.27188,0,10189.27378,440.2896576,0,159394.7571,16045.75216,0,8195.017433,408.2149775,0,159394.7571,16108.79799,0,7322.587945,409.8159979,0,150018.595,8913.432376,0,7187.722328,227.7700277,0,150018.595,6794.115531,0,13037.46195,174.149412,0,159394.7572,6197.215323,0,16215.35178,159.0527845,0,168770.9193,6735.773262,0,17562.69639,172.6750259,0,168770.9193,6418.373227,0,16481.35635,164.642788,0,159394.7571,6052.038049,0,8860.381615,155.3803874,0,150018.595,7359.357143,0,9569.968333,188.4500519,0,150018.595,13537.93912,0,7669.918921,344.7711519,0,159394.7572,16469.97734,0,8652.77359,418.9517641,0,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108
1008440042,"91 5 Ave, New York, NY 10003",32338,51838,122591,SC-2 (Small General Service),SC-1 (General Service),112445.6,104213.3,104623,57890.5,44126.5,40249.3,43747,41686.1,39306.6,47797.4,87925.8,106968.9,0,0,0,0,0,0,0,0,0,0,0,0,77771.72127,60805.947,43836.84548,34857.16458,29470.1483,63634.13053,72938.61702,72938.61702,63634.1306,29470.14823,34857.16462,64878.53132,143254.3905,147940.9363,164910.0378,161610.4903,166997.5066,145112.7528,148087.4948,148087.4948,145112.7527,166997.5066,161610.4903,143868.352,2847.37,2639.1,2649.46,1467.13,1118.9,1020.81,1109.3,1057.16,996.96,1211.77,2227.02,2708.81,0,0,0,0,0,0,0,0,0,0,0,0,4690.83,3122.74,2011.09,1667.79,2559.12,6469.61,7585.76,7118.43,3533.33,1877.96,1779.9,3517.92,8640.44,7597.63,7565.51,7732.47,14501.69,14753.44,15401.39,14452.58,8057.48,10641.74,8252.27,7801.01,0.62382808,137882.2949,70146.72273,0,8316.420565,1776.26936,0,130222.1674,65011.18283,0,6687.667832,1646.344685,0,130222.1674,65266.76519,0,5974.151989,1652.807544,0,122562.0399,36113.71945,0,5864.146145,915.2368907,0,122562.0399,27527.34976,0,10643.01234,698.0012385,0,130222.1674,25108.64353,0,13239.53453,636.8099421,0,137882.2949,27290.60701,0,14340.02964,692.0124889,0,137882.2949,26004.95972,0,13456.60175,659.4860928,0,130222.1674,24520.5608,0,7230.672745,621.9316424,0,122562.0399,29817.36026,0,7810.140411,755.9361522,0,122562.0399,54850.58298,0,6258.349347,1389.27761,0,130222.1674,66730.20348,0,7061.066367,1689.831741,0,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.330000001,0.330000001,0.30483871,0.15,0.177419355,0.3108
1008460026,"860 Broadway, New York, NY 10003",56761,75799,122591,SC-2 (Small General Service),SC-1 (General Service),342.4,317.3,318.5,176.3,134.3,122.5,133.2,126.9,119.7,145.5,267.7,325.7,0,0,0,0,0,0,0,0,0,0,0,0,74716.076,58416.88588,42114.49913,33487.62914,28312.2683,61133.95031,70072.86401,70072.86401,61133.9504,28312.26833,33487.62917,62329.4587,137625.9362,142128.3479,158430.7347,155260.8261,160436.187,139411.2835,142269.1482,142269.1482,139411.2834,160436.187,155260.8261,138215.7751,11.16,10.53,10.56,6.96,5.9,5.6,5.87,5.71,5.53,6.18,9.27,10.74,0,0,0,0,0,0,0,0,0,0,0,0,4507.49,3000.79,1932.66,1602.75,2459,6216.26,7288.65,6839.69,3395.34,1804.6,1710.44,3380.56,8302.73,7300.93,7270.49,7430.93,13934.33,14175.69,14798.18,13886.63,7742.82,10226.04,7930.23,7496.4,0.748835737,159009.2871,256.4013562,0,9592.75053,8.357006821,0,150175.4379,237.6055792,0,7714.296085,7.885240307,0,150175.4379,238.5041821,0,6891.647609,7.907705379,0,141341.5885,132.0197404,0,6764.742417,5.211896727,0,141341.5886,100.5686394,0,12275.91135,4.418130846,0,150175.4379,91.73237774,0,15270.2209,4.193480125,0,159009.2871,99.74492012,0,16539.40761,4.395665774,0,159009.2871,95.02725498,0,15520.6091,4.275852056,0,150175.4379,89.63563767,0,8340.652248,4.141061624,0,141341.5886,108.9555997,0,9008.973166,4.627804852,0,141341.5885,200.4633267,0,7219.278221,6.941707278,0,150175.4379,243.8957994,0,8145.056354,8.042495811,0,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108
1008470040,"230 Park Ave South, New York, NY 10003",340127,350000,3163583,SC-3 (General Firm Service),SC-2 (Annual Power Service),62200,58500,53900,55600,53800,52100,61200,52300,59400,54000,52200,54400,0,0,0,0,0,0,0,0,0,0,0,0,652440.5693,521311.5306,547916.5588,250486.02,299164.394,558351.792,894460.5819,750347.2719,630346.617,321256.794,395658.72,639506.4593,1259658.031,1299968.369,1440643.541,1419420.78,1466734.806,1274662.908,1234837.618,1272200.328,1255997.583,1466734.806,1419420.78,1260273.941,1373.4,1292,1190.8,1228.2,1188.6,1151.2,1351.4,1155.6,1311.8,1193,1153.4,1201.8,0,0,0,0,0,0,0,0,0,0,0,0,33218.62,18398.95,20572.93,10046.25,21582.07,48763.88,78974.32,60723.76,30260.52,17299.11,17515.79,33863.19,64134.74,45880.52,54092.65,56928.78,105811.98,111323.2,109027.13,102956.04,60295.61,78981.1,62837.7,66734.11,0.971791429,1858161.03,60445.42686,0,94607.16079,1334.658348,0,1769904.195,56849.79857,0,62466.23798,1255.554526,0,1932465.66,52379.558,0,72559.37065,1157.209233,0,1622801.115,54031.60343,0,65085.76008,1193.554233,0,1716085.706,52282.37886,0,123800.4458,1155.071292,0,1781307.974,50630.33343,0,155571.2522,1118.726293,0,2069233.74,59473.63543,0,182698.1977,1313.278937,0,1965494.421,50824.69171,0,159062.6267,1123.002175,0,1833133.125,57724.41086,0,88001.67094,1274.795996,0,1737554.911,52476.73714,0,93564.28282,1159.347174,0,1763878.7,50727.51257,0,78086.83284,1120.864234,0,1846190.309,52865.45371,0,97759.59388,1167.898939,0,0.341217011,0.286233616,0.275534322,0.15,0.169411931,0.304608464,0.420072953,0.370991156,0.334163095,0.179674666,0.217984237,0.336621253
