bbl,office_sqft,current_noi,new_noi,utility_savings_annual,ll97_avoidance_2026,ll97_avoidance_2030,ll97_avoidance_2035,ll97_annual_weighted,total_annual_benefit,noi_impact_percentage,cap_rate_median,odcv_value_increase
1005207503,205348.0,4952993.760000001,5114792.252,116120.5,39785.8,49606.12,49606.12,45677.992000000006,161798.492,3.2666807155436426,0.0949,1704936.6912539515
1005297501,88138.0,2125888.5600000005,2152441.8700000006,25824.5,0.0,0.0,7288.1,728.8100000000001,26553.31,1.2490452462851578,0.0949,279803.05584826134
1005790047,972820.0,29865573.999999996,29934380.329999994,68806.33,0.0,0.0,0.0,0.0,68806.33,0.23038676571225455,0.09,764514.7777777779
1006467501,80330.0,3467042.8,3522511.786,49082.07,0.0,10644.86,10644.86,6386.916,55468.986,1.5998933154214308,0.0885,626768.2033898305
1006920019,85275.0,3680469.0,3697984.117,17236.09,0.0,0.0,2790.27,279.027,17515.117,0.4758936157321254,0.0893,196137.92833146694
1006970013,76672.2,1849333.4640000004,1858470.8140000005,9137.35,0.0,0.0,0.0,0.0,9137.35,0.4940888259403713,0.0949,96283.98314014752
1006990005,300404.0,8714720.04,8727755.549999999,13035.51,0.0,0.0,0.0,0.0,13035.51,0.14958036448867956,0.101,129064.45544554455
1007027501,398666.0,11565300.659999996,17001482.005999997,3519762.03,2062002.29,1819364.0,1819364.0,1916419.316,5436181.346,47.0042371211472,0.101,53823577.683168314
1007120038,122962.0,3567127.62,3767137.316,134304.24,72253.88,61339.84,61339.84,65705.45599999999,200009.696,5.607023838412599,0.101,1980294.0198019801
1007290163,166970.0,7376734.600000001,7411385.28,34650.68,0.0,0.0,0.0,0.0,34650.68,0.4697292484943134,0.077,450008.83116883115
1007297504,1976539.0,87323493.02000001,87929927.804,597167.91,0.0,0.0,92668.74,9266.874,606434.784,0.6944692236041291,0.077,7875776.415584415
1007587501,286520.0,8887850.4,9038686.798,122338.21,0.0,47496.98,47496.98,28498.188000000002,150836.39800000002,1.6971077505985026,0.0833,1810761.080432173
1007627503,225464.0,6540710.639999999,6653731.135999999,89226.05,0.0,39657.41,39657.41,23794.446000000004,113020.49600000001,1.7279543801986634,0.101,1119014.811881188
1007637502,164449.0,4175360.11,4181807.8699999996,6447.76,0.0,0.0,0.0,0.0,6447.76,0.1544240455944769,0.1013,63650.14807502468
1007887501,345216.0,10708600.320000002,10813251.812000003,100961.15,0.0,0.0,36903.42,3690.3419999999996,104651.492,0.9772658318804448,0.0833,1256320.432172869
1007890009,165975.0,6227382.000000002,6325018.486000001,80100.93,0.0,27525.45,37728.31,17535.556,97636.48599999999,1.567857664745795,0.0996,980286.0040160642
1008050022,85869.0,2491059.6899999995,2512832.7299999995,21773.04,0.0,0.0,0.0,0.0,21773.04,0.8740473015321446,0.101,215574.65346534652
1008117501,193534.0,8352927.4399999995,8404531.586,50694.96,0.0,0.0,9091.86,909.186,51604.146,0.6177971300562382,0.0885,583097.6949152543
1008177502,250671.0,10818960.359999998,10954538.351999998,112322.55,0.0,38759.07,38759.07,23255.442000000003,135577.992,1.2531517584745087,0.0885,1531954.711864407
1008210038,91000.0,3927560.0,3942016.74,14456.74,0.0,0.0,0.0,0.0,14456.74,0.36808451048488117,0.0893,161889.5856662934
1008217501,95316.0,4113838.5599999996,4143454.1129999994,28853.34,0.0,0.0,7622.13,762.213,29615.553,0.7199007099588275,0.0893,331641.1310190369
1008227507,214027.0,9237405.32,9282652.975,44795.0,0.0,0.0,4526.55,452.65500000000003,45247.655,0.4898307850802416,0.0893,506692.6651735722
1008280041,383995.0,16573224.2,16685195.603999998,110870.89,0.0,0.0,11005.14,1100.514,111971.404,0.6756162992111094,0.0893,1253879.1041433369
1008310042,133300.0,5001416.0,5033205.8,31789.8,0.0,0.0,0.0,0.0,31789.8,0.6356159935506265,0.0996,319174.6987951807
1008347501,145814.0,3871361.6999999997,3966278.5319999997,80593.26,0.0,23872.62,23872.62,14323.572,94916.832,2.4517686373763525,0.0877,1082289.9885974913
1008367502,80978.0,3038294.560000001,3113268.812000001,59640.62,21860.96,10982.08,10982.08,15333.631999999998,74974.25200000001,2.467642636993037,0.0996,752753.5341365463
1008370001,100738.0,2557737.8199999994,2597188.4359999993,38759.28,0.0,0.0,6913.36,691.336,39450.616,1.5424026532946216,0.1013,389443.3958538993
1008397501,582435.0,21852961.200000003,22006733.084000003,151289.37,0.0,0.0,24825.14,2482.514,153771.884,0.7036661191710712,0.0996,1543894.4176706828
1008410008,106321.0,3298077.42,3332010.11,33932.69,0.0,0.0,0.0,0.0,33932.69,1.0288627487707673,0.0833,407355.22208883555
1008410075,91000.0,2822820.0,2941710.432,87053.37,39173.7,26945.97,26945.97,31837.061999999998,118890.432,4.2117610049524945,0.0833,1427256.0864345739
1008417502,1145415.8,27627429.096000005,27651129.566000003,23700.47,0.0,0.0,0.0,0.0,23700.47,0.08578601330455116,0.0949,249741.51738672287
1008470016,92418.0,2866806.3599999994,2895831.7119999994,28427.33,0.0,0.0,5980.22,598.022,29025.352000000003,1.0124629415151714,0.0833,348443.60144057625
1008547501,1630256.0,70361848.96,70855303.646,485412.13,0.0,0.0,80425.56,8042.556,493454.686,0.7013100043469922,0.0885,5575759.163841808
1008620029,852731.0,44350539.30999999,44564063.59999999,213524.29,0.0,0.0,0.0,0.0,213524.29,0.48144688502548916,0.075,2846990.5333333337
1008670001,116598.0,5032369.68,5092846.671,58845.49,0.0,0.0,16315.01,1631.501,60476.990999999995,1.201759704585137,0.0893,677233.9417693168
1008670018,1403959.0,43101541.3,43129504.169999994,27962.87,0.0,0.0,0.0,0.0,27962.87,0.06487672866584936,0.09,310698.55555555556
1008737502,91158.0,2827721.1599999997,2854031.4209999996,25901.97,0.0,0.0,4082.91,408.291,26310.261000000002,0.9304404328183478,0.0833,315849.4717887155
1008887503,687251.0,21098605.7,21313194.943,211133.13,0.0,0.0,34561.13,3456.113,214589.24300000002,1.0170778394138151,0.09,2384324.9222222227
1008897501,977745.0,43196774.10000001,43388985.510000005,192211.41,0.0,0.0,0.0,0.0,192211.41,0.4449670467406499,0.077,2496252.077922078
1008930025,179142.0,9317175.419999998,9394512.980999999,64710.61,0.0,19927.88,26630.11,12626.951000000001,77337.561,0.8300537181471251,0.075,1031167.4800000001
1009690001,98400.0,3020880.0,3065774.164,44186.13,0.0,0.0,7080.34,708.034,44894.164,1.4861286777362888,0.09,498824.0444444444
1009947504,181503.0,5265402.03,5341984.191000001,75222.15,0.0,0.0,13600.11,1360.011,76582.161,1.4544409061961028,0.101,758239.2178217821
1010000001,88931.0,2758639.6199999996,3062531.1119999997,217594.58,100033.0,77139.52,77139.52,86296.91200000001,303891.49199999997,11.015990990515826,0.085,3575194.0235294113
1010127501,1259189.0,54535475.59,55151420.302,502527.72,0.0,189028.32,189028.32,113416.99200000001,615944.7119999999,1.1294385999870948,0.0766,8041053.68146214
1010127502,150338.0,6511138.779999999,6542553.0709999995,31262.78,0.0,0.0,1515.11,151.511,31414.290999999997,0.48246999582460137,0.0766,410108.2375979112
1010130041,232570.0,5302595.999999999,5343756.274999999,39779.37,0.0,0.0,13809.05,1380.905,41160.275,0.7762287566316576,0.1023,402348.7292277615
1010137501,240118.0,10399510.579999998,10733786.989999998,237014.06,112090.0,87377.25,87377.25,97262.35,334276.41000000003,3.214347515957814,0.0766,4363921.80156658
1010197502,1028336.0,31898982.719999995,32595507.895999994,585458.84,133966.2,95799.76,95799.76,111066.33600000001,696525.176,2.18353413371798,0.0833,8361646.770708283
1010277503,387093.0,11883755.100000001,12133539.468000002,215981.7,0.0,56337.78,56337.78,33802.668000000005,249784.36800000002,2.1018976400817952,0.09,2775381.866666667
1010280056,435677.0,13375283.9,13627531.338,204488.11,0.0,79598.88,79598.88,47759.328,252247.438,1.8859221223708005,0.09,2802749.311111111
1010287502,98341.0,4244397.56,4278843.89,30549.54,0.0,6494.65,6494.65,3896.79,34446.33,0.8115717133717325,0.0893,385737.17805151176
1010297501,529883.0,23410230.94,23630715.162,187162.22,0.0,55536.67,55536.67,33322.00199999999,220484.222,0.9418284790316555,0.077,2863431.4545454546
1010350017,181021.0,5557344.7,5631548.1450000005,73018.27,0.0,0.0,11851.75,1185.175,74203.445,1.3352320038740806,0.09,824482.7222222224
1010607502,176863.0,7659936.529999999,8053227.549999999,319463.55,105305.69,52841.99,52841.99,73827.47,393291.02,5.134390062628888,0.0766,5134347.5195822455
1010850001,491870.0,11214636.0,12809281.77,1254027.55,418050.41,288996.76,288996.76,340618.22000000003,1594645.77,14.219327047262167,0.1023,15587935.190615837
1010867502,839398.0,36354327.379999995,36681405.08,298104.21,0.0,48289.15,48289.15,28973.49,327077.7,0.899693994008369,0.0766,4269943.864229765
1011020011,62375.0,1914912.5,1922793.17,7880.67,0.0,0.0,0.0,0.0,7880.67,0.4115420417381995,0.09,87563.0
1011027501,378867.0,16408729.77,16773049.644,318562.26,0.0,76262.69,76262.69,45757.614,364319.874,2.2202807841109324,0.0766,4756134.125326371
1011190001,132635.0,3367602.6499999994,3409985.0299999993,39961.34,0.0,3373.12,7344.8,2421.04,42382.38,1.258532683480339,0.1013,418384.7976307996
1011397502,110804.0,2813313.5599999996,2904261.652,73889.72,0.0,28430.62,28430.62,17058.372,90948.092,3.2327748066589503,0.1013,897809.397828233
1012607503,446678.0,13713014.6,13800396.388,86305.36,0.0,0.0,10764.28,1076.428,87381.788,0.6372179316428351,0.09,970908.7555555556
1012627502,487299.0,12372521.61,12491501.863,116871.14,0.0,0.0,21091.13,2109.1130000000003,118980.253,0.9616491831692182,0.1013,1174533.5932872654
1012640030,6031626.0,266477236.68,269075425.311,2405220.81,0.0,307647.94,391438.51,192967.821,2598188.631,0.9750133494967311,0.077,33742709.49350649
1012657501,2122138.0,61563223.37999999,63548297.62399999,1733767.47,222640.58,270417.57,270417.57,251306.77399999998,1985074.244,3.224448193277823,0.101,19654200.43564356
1012680021,46221.0,1433775.4199999997,1448441.6479999996,14423.13,0.0,0.0,2430.98,243.098,14666.228,1.022909710643526,0.0833,176065.1620648259
1012687501,730175.0,22650028.5,22824628.648,170670.63,0.0,0.0,39295.18,3929.518,174600.14800000002,0.7708606106168918,0.0833,2096040.192076831
1012807501,1044054.0,23804431.199999996,24095047.882999994,285734.57,0.0,0.0,48821.13,4882.112999999999,290616.683,1.2208511959739665,0.1023,2840827.7908113394
1012817501,323029.0,12924390.289999997,12990553.610999998,65008.82,0.0,0.0,11545.01,1154.501,66163.321,0.5119260523352704,0.078,848247.7051282051
1012820034,519783.0,20796517.829999994,20862576.419999994,66058.59,0.0,0.0,0.0,0.0,66058.59,0.3176425521810543,0.078,846905.0
1012840026,810426.0,25139414.52,25606121.862,423628.14,0.0,71798.67,71798.67,43079.202,466707.342,1.8564765763685733,0.0833,5602729.195678271
1012840033,386166.0,17060813.880000003,17584602.982000005,423628.14,142704.4,71798.67,71798.67,100160.962,523789.102,3.0701296297126004,0.077,6802455.87012987
1012847501,123931.0,3844339.6199999996,3887122.752,42115.49,0.0,0.0,6676.42,667.642,42783.132,1.1128863791695907,0.085,503330.9647058823
1012897501,86444.0,2681492.88,2723272.4699999997,37472.52,0.0,7178.45,7178.45,4307.07,41779.59,1.5580720094994247,0.085,491524.58823529404
1012917501,364014.0,8743616.28,8811237.768,66799.36,0.0,0.0,8221.28,822.128,67621.488,0.7733812399187308,0.1017,664911.3864306784
1012967501,240827.0,5808747.240000002,5855998.204000002,46273.56,0.0,0.0,9774.04,977.4040000000001,47250.964,0.8134450002338195,0.0949,497902.67650158063
1012967502,1241644.0,38515796.879999995,38744855.169999994,229058.29,0.0,0.0,0.0,0.0,229058.29,0.5947125817327761,0.085,2694803.4117647056
1013050033,159582.0,6384875.819999998,6533123.701999999,112678.19,0.0,59282.82,59282.82,35569.691999999995,148247.88199999998,2.3218600671234357,0.078,1900613.8717948715
1013060023,624883.0,27607330.94,27768706.040000003,161375.1,0.0,0.0,0.0,0.0,161375.1,0.5845371301945931,0.077,2095780.5194805197
1013087501,1654020.0,73074603.60000001,73636005.61000001,551111.72,0.0,0.0,102902.9,10290.289999999999,561402.01,0.7682587141670105,0.077,7290935.194805195
1013087502,1526121.0,67424025.78000002,68376319.03800002,936973.36,0.0,0.0,153198.98,15319.898000000001,952293.258,1.4123945388655192,0.077,12367444.90909091
1013137502,229547.0,9184175.469999999,9228760.709999999,44585.24,0.0,0.0,0.0,0.0,44585.24,0.4854571882433776,0.078,571605.641025641
1013147502,769851.0,19546516.889999997,19818925.846999995,267810.02,0.0,0.0,45989.37,4598.937,272408.957,1.393644497037549,0.1013,2689130.868706811
1013157501,907907.0,28163275.139999997,28439558.323999997,271909.09,0.0,0.0,43740.94,4374.094,276283.184,0.9810051658643848,0.085,3250390.4
1013160012,300000.0,12002999.999999998,12073532.543999998,69295.04,0.0,0.0,12375.04,1237.5040000000001,70532.544,0.5876242939265184,0.078,904263.3846153845
1013240001,100000.0,4331000.0,4457743.63,87014.27,45033.6,36193.2,36193.2,39729.36,126743.63,2.9264287693373356,0.0766,1654616.5796344648
1013357501,400144.0,17678361.92,18078765.332000002,362388.21,0.0,63358.67,63358.67,38015.202,400403.412,2.2649350308130813,0.077,5200044.311688312
1013377501,258289.0,11147753.239999998,11220836.575,71876.59,0.0,0.0,12067.45,1206.7450000000001,73083.33499999999,0.6555880223269097,0.0893,818402.4076147815
1013377502,586305.0,18187181.1,18442216.68,250803.06,0.0,0.0,42325.2,4232.5199999999995,255035.58,1.402282072178849,0.0833,3061651.6206482593
1013387503,102986.0,4549921.48,4603900.433,53060.39,0.0,0.0,9185.63,918.5629999999999,53978.953,1.1863710887599754,0.077,701025.3636363636
1013397501,170778.0,7544972.040000002,7579696.120000002,34724.08,0.0,0.0,0.0,0.0,34724.08,0.46022808058013687,0.077,450962.07792207797
1013407502,132057.0,6868284.569999998,6936627.047999999,57309.63,0.0,18388.08,18388.08,11032.848000000002,68342.478,0.9950443564687655,0.075,911233.04
1013607501,252715.0,11164948.700000001,11745544.402,447780.62,151539.33,120332.25,120332.25,132815.082,580595.702,5.200164529193045,0.077,7540203.922077923
1013737507,214027.0,8030293.040000001,8083277.780000001,52273.67,0.0,0.0,7110.7,711.0699999999999,52984.74,0.6598107906657413,0.0996,531975.3012048192
1013747501,304595.0,13146320.2,13207103.92,60783.72,0.0,0.0,0.0,0.0,60783.72,0.46236299645280204,0.0893,680668.7569988802
1013757502,465364.0,14435591.280000001,14508328.020000001,72736.74,0.0,0.0,0.0,0.0,72736.74,0.5038708743491108,0.0833,873190.156062425
1014830001,407259.0,10340306.01,10550433.874,191334.76,0.0,31321.84,31321.84,18793.104,210127.864,2.0321242311087078,0.1013,2074312.5765054293
1015310040,294052.0,7465980.279999998,7509117.8599999985,43137.58,0.0,0.0,0.0,0.0,43137.58,0.5777885606737767,0.1013,425839.88153998024
1017700036,133426.0,3387686.139999999,3403693.409999999,16007.27,0.0,0.0,0.0,0.0,16007.27,0.47251337161948553,0.1013,158018.46001974333
1018080008,179142.0,5556984.84,5561813.66,4828.82,0.0,0.0,0.0,0.0,4828.82,0.08689640405785234,0.0833,57969.02761104442
1019097501,438307.0,11128614.729999997,11135833.149999997,7218.42,0.0,0.0,0.0,0.0,7218.42,0.06486359870596402,0.1013,71257.847976308
1019120012,256459.0,7955358.179999999,8020852.476999999,62270.7,0.0,0.0,32235.97,3223.597,65494.297,0.8232727618054276,0.085,770521.1411764706
1000700043,143300.0,3456396.000000001,3476262.450000001,19866.45,0.0,0.0,0.0,0.0,19866.45,0.5747735502529222,0.0949,209340.88514225502
1001530001,168492.0,8763268.919999998,8856910.783999998,82420.76,0.0,18701.84,18701.84,11221.104,93641.864,1.0685722971057703,0.075,1248558.1866666668
1007880086,119223.0,4473246.960000001,4528061.9180000005,47562.91,0.0,11032.29,17359.03,7252.048000000001,54814.958000000006,1.2253952998830182,0.0996,550350.9839357431
1007890027,88100.0,2732862.0,2751136.88,18274.88,0.0,0.0,0.0,0.0,18274.88,0.6687084821699742,0.0833,219386.31452581033
1008360007,76144.7,2362008.594,2381515.746,18985.46,0.0,0.0,5216.92,521.692,19507.152,0.8258713388914959,0.0833,234179.49579831932
1008390055,112120.0,4953461.600000001,4980086.24,26624.64,0.0,0.0,0.0,0.0,26624.64,0.5374956373942618,0.077,345774.54545454547
1000717501,462377.0,12276109.35,12414373.75,138264.4,0.0,0.0,0.0,0.0,138264.4,1.126288436001916,0.0877,1576561.0034207525
1004827504,81696.0,1962337.9199999997,2019330.2639999997,50521.86,0.0,10784.14,10784.14,6470.4839999999995,56992.344,2.904308346648064,0.1017,560396.6961651917
1007297505,1819686.0,80393727.48000002,80585082.72000001,191355.24,0.0,0.0,0.0,0.0,191355.24,0.23802259952134258,0.077,2485132.987012987
1009620001,608383.0,17649190.83,17855121.167999998,205619.72,0.0,0.0,3106.18,310.618,205930.338,1.1667976168627556,0.101,2038914.237623762
1012727503,333666.0,7607584.799999999,7941956.249999999,233964.17,115833.25,90123.3,90123.3,100407.28,334371.45,4.3952378946863675,0.1023,3268538.1231671553
1013027501,1270270.0,56120528.60000001,56552714.05200001,392704.99,0.0,65800.77,65800.77,39480.46200000001,432185.452,0.7701022473975769,0.077,5612798.077922078
1019107501,284579.0,7225460.809999999,7330330.458999999,91568.45,0.0,22129.92,22362.39,13301.198999999999,104869.64899999999,1.4513904615586726,0.1013,1035238.3909180651
1000090029,835356.0,22178701.799999997,22827974.861999996,559070.55,0.0,150337.52,150337.52,90202.512,649273.062,2.9274619761558816,0.0877,7403341.641961232
1000100014,290751.458,7719451.209899999,7852949.839899999,122641.52,0.0,15839.42,29374.0,10857.11,133498.63,1.7293798013619337,0.0877,1522219.2702394528
1000100023,316494.0,8402915.7,8584163.822999999,174994.36,0.0,3012.13,47476.98,6253.763000000001,181248.123,2.1569670513295764,0.0877,2066683.2725199542
1000130001,180000.0,4779000.0,4814324.46,35324.46,0.0,0.0,0.0,0.0,35324.46,0.7391600753295668,0.0877,402787.4572405929
1000130005,411720.0,9930686.4,10146748.604,210812.5,0.0,0.0,52497.04,5249.704,216062.204,2.1757026180989865,0.0949,2276735.5532139093
1000130027,767690.0,20382169.499999996,20923461.509999998,472601.79,0.0,114483.7,114483.7,68690.22,541292.01,2.6557134165722647,0.0877,6172086.77309008
1000160260,1834182.7,48697550.68499999,49953290.014999986,1107356.99,0.0,247303.9,247303.9,148382.34,1255739.33,2.5786498752734968,0.0877,14318578.449258838
1000200004,447442.0,10792301.040000001,11027290.273000002,228682.41,0.0,0.0,63068.23,6306.823,234989.233,2.177378411972096,0.0949,2476177.3761854586
1000200009,368305.0,9778497.749999998,9924016.914999997,142199.28,0.0,0.0,33198.85,3319.8849999999998,145519.165,1.488154609433745,0.0877,1659283.5233751426
1000200016,298081.0,7914050.549999998,8050449.611999998,133090.83,0.0,0.0,33082.32,3308.232,136399.06199999998,1.7235050640408156,0.0877,1555291.4709236028
1000210001,633379.0,16816212.45,17079903.887,262007.81,0.0,0.0,16836.27,1683.627,263691.437,1.568078649006364,0.0877,3006743.865450399
1000210004,330184.0,7964038.080000001,8261809.824000001,258168.54,0.0,66005.34,66005.34,39603.20399999999,297771.744,3.7389542969136573,0.0949,3137742.2971549
1000220013,200000.0,5310000.0,5494090.794,146563.78,53386.37,26954.11,26954.11,37527.014,184090.794,3.4668699435028247,0.0877,2099096.8529076395
1000220017,134940.0,3582657.0,3820795.278,171425.38,77710.88,59380.91,59380.91,66712.89800000002,238138.27800000002,6.64697396373697,0.0877,2715373.7514253138
1000220020,389917.0,10352296.35,10493886.532,130340.02,0.0,11289.88,56052.22,11250.162,141590.182,1.3677176272103146,0.0877,1614483.2611174458
1000220024,279778.0,6748245.360000002,6798168.850000002,49923.49,0.0,0.0,0.0,0.0,49923.49,0.7397995676908816,0.0949,526064.1728134878
1000220028,278310.0,7389130.499999998,7489991.829999998,99007.06,0.0,0.0,18542.7,1854.27,100861.33,1.3649959220506394,0.0877,1150072.1778791335
1000240001,974984.0,25885825.2,26476797.270999998,555725.8,0.0,41816.45,143380.46,35246.27099999999,590972.071,2.282994907189592,0.0877,6738564.09350057
1000240029,362072.0,8733176.64,8840390.929000001,105716.77,0.0,0.0,14975.19,1497.519,107214.289,1.2276665573089793,0.0949,1129760.6849315069
1000250001,400143.0,10623796.649999997,10892685.578999996,232762.07,0.0,59578.49,63376.14,36126.859000000004,268888.929,2.531005984569557,0.0877,3066008.3124287343
1000290036,49250.0,1187910.0,1211583.166,23301.19,0.0,0.0,3719.76,371.976,23673.165999999997,1.9928417135978311,0.0949,249453.80400421494
1000290070,653245.0,17343654.749999996,17748693.077999998,354085.26,0.0,84921.78,84921.78,50953.06800000001,405038.32800000004,2.3353689509992126,0.0877,4618452.998859749
1000290073,97596.0,2354015.5200000005,2450141.7580000004,85996.39,0.0,16883.08,16883.08,10129.848000000002,96126.238,4.083500604957778,0.0949,1012921.3698630137
1000330001,372360.87,9886181.098499998,10148511.3765,224049.39,0.0,63801.48,63801.48,38280.888,262330.278,2.6535046787662284,0.0877,2991223.238312429
1000390012,1049691.0,27869296.05,28575733.308000002,625638.35,0.0,122289.12,196543.48,80798.908,706437.2579999999,2.5348227552378377,0.0877,8055156.8757126555
1000400003,1374625.1,36496296.405,36614586.665,118290.26,0.0,0.0,0.0,0.0,118290.26,0.3241157916061702,0.0877,1348805.7012542759
1000400014,259055.0,6877910.25,7001828.127,119710.16,0.0,2604.15,29056.42,4207.717,123917.87700000001,1.8016791800968908,0.0877,1412974.6522234892
1000420031,429598.1875,10361908.282500003,10459400.767500002,95394.64,0.0,0.0,20978.45,2097.8450000000003,97492.485,0.9408738462263067,0.0949,1027318.0716543731
1000430001,289049.0,6971861.880000001,7106353.512000001,131453.04,0.0,0.0,30385.92,3038.5919999999996,134491.632,1.9290633451275427,0.0949,1417193.1717597472
1000460001,153090.0,3692530.8000000007,3771501.443000001,77572.66,0.0,0.0,13979.83,1397.983,78970.643,2.138659019445416,0.0949,832145.8693361433
1000460009,814801.0,21632966.549999997,22548092.637999997,783411.34,0.0,219524.58,219524.58,131714.748,915126.088,4.23023853841257,0.0877,10434733.044469783
1000480001,1113972.0,29575956.599999998,29887885.830999997,307181.58,0.0,0.0,47476.51,4747.651,311929.231,1.0546716551511306,0.0877,3556775.7240592935
1000490002,423593.0,11246394.149999997,11450283.957999997,199090.89,0.0,0.0,47989.18,4798.918,203889.80800000002,1.8129349307929075,0.0877,2324855.27936146
1000500001,374003.0,9929779.649999999,10118758.974999998,184296.69,0.0,0.0,46826.35,4682.635,188979.325,1.903157287080384,0.0877,2154838.3694412773
1000510007,238952.85,5739647.457,5789392.65,48858.0,0.0,0.0,8871.93,887.193,49745.193,0.8666942242128722,0.1017,489136.6076696165
1000640012,272517.0,6573110.040000002,6652195.103000002,78366.66,0.0,0.0,7184.03,718.403,79085.06300000001,1.203160490524817,0.0949,833351.5595363542
1000640015,141000.0,3400920.000000001,3459504.054000001,58106.77,0.0,0.0,4772.84,477.284,58584.054,1.722594298013478,0.0949,617324.0674394099
1000650007,123372.0,2975732.6400000006,3037204.7330000005,61060.76,0.0,0.0,4113.33,411.33299999999997,61472.093,2.0657801098690096,0.0949,647756.5121180189
1000660001,640000.0,16992000.0,17962596.116,752601.01,248467.0,197680.51,197680.51,217995.106,970596.116,5.712076953860641,0.0877,11067230.513112886
1000670001,1073000.0,28488150.0,29322630.146,722207.12,0.0,187121.71,187121.71,112273.026,834480.146,2.929218450478532,0.0877,9515167.00114025
1000680011,131772.1,3498549.255,3568106.289,68292.12,0.0,0.0,12649.14,1264.914,69557.034,1.988167921334582,0.0877,793124.6750285063
1000750030,251664.6,6070150.152000002,6183604.111000001,111361.07,0.0,0.0,20928.89,2092.889,113453.959,1.8690469948691306,0.0949,1195510.632244468
1000770008,767504.0,20377231.2,20670524.787,286444.29,0.0,0.0,68492.97,6849.2970000000005,293293.587,1.4393201123418573,0.0877,3344282.6339794756
1000880001,93739.0,2260984.6800000006,2321341.0410000007,59335.37,0.0,0.0,10209.91,1020.991,60356.361000000004,2.6694723557348468,0.0949,635999.5890410959
1000880010,68163.0,1644091.5600000005,1692009.8550000004,45108.57,0.0,3891.49,8639.8,2809.7249999999995,47918.295,2.91457581596003,0.0949,504934.6153846154
1000880018,463700.0,11184444.0,11319794.74,135350.74,0.0,0.0,0.0,0.0,135350.74,1.2101695891186008,0.0949,1426245.943097998
1000920024,93818.0,2262890.16,2287622.94,24732.78,0.0,0.0,0.0,0.0,24732.78,1.0929730676808458,0.0949,260619.3888303477
1000940025,594000.0,15770700.0,16143343.715,340998.03,0.0,45785.44,87529.65,31645.684999999998,372643.715,2.3628863335172188,0.0877,4249073.147092361
1001190001,711424.0,17159546.880000003,17714294.734,492194.62,0.0,104255.39,104255.39,62553.234,554747.854,3.232881718144762,0.0949,5845604.362486829
1001210001,1056600.0,28052730.0,29170381.962,960116.46,0.0,262559.17,262559.17,157535.50199999998,1117651.9619999998,3.98411121484433,0.0877,12744036.05473204
1001220001,72008.0,1911812.3999999997,1956055.0139999997,38523.06,0.0,9532.59,9532.59,5719.553999999999,44242.613999999994,2.3141713067662915,0.0877,504476.7844925883
1001240004,195200.0,4708224.0,4761335.58,52229.32,0.0,0.0,8822.6,882.26,53111.58,1.1280597524671725,0.0949,559658.3772391992
1001270018,467500.0,12412125.0,12632972.41,216801.3,0.0,0.0,40461.1,4046.1099999999997,220847.40999999997,1.7792876723365256,0.0877,2518214.4811858605
1001480010,100750.0,2430090.0,2452782.83,22692.83,0.0,0.0,0.0,0.0,22692.83,0.9338267306972171,0.0949,239123.60379346684
1001530024,212500.0,5641875.0,5735400.467,92313.18,0.0,0.0,12122.87,1212.287,93525.46699999999,1.6577018632989917,0.0877,1066424.9372862028
1001540023,71732.0,1904484.5999999999,1960289.6179999998,50170.01,0.0,9391.68,9391.68,5635.008,55805.018000000004,2.9301900367164957,0.0877,636317.1949828963
1001550001,341769.0,8243468.280000001,8455638.639,200167.11,0.0,13732.85,51368.24,12003.249,212170.359,2.5737996653030124,0.0949,2235725.5953635406
1001550003,94058.0,2268678.960000001,2300876.4420000007,31355.68,0.0,0.0,8418.02,841.802,32197.482,1.4192171994225216,0.0949,339277.99789251847
1001680032,353000.0,9372150.0,9615309.562,228277.8,0.0,17969.92,58968.02,14881.761999999999,243159.56199999998,2.5944907198454996,0.0877,2772628.985176739
1001940042,223139.0,5382112.680000002,5417650.820000001,35538.14,0.0,0.0,0.0,0.0,35538.14,0.660300928519393,0.0949,374479.87355110643
1001960005,46210.0,1114585.2000000004,1124359.8700000003,9774.67,0.0,0.0,0.0,0.0,9774.67,0.8769782695840566,0.0949,102999.68387776607
1002210030,313192.0,7554191.040000002,7605049.900000002,50858.86,0.0,0.0,0.0,0.0,50858.86,0.6732535585967917,0.0949,535920.5479452055
1002320001,26349.0,635537.8800000001,639110.1600000001,3572.28,0.0,0.0,0.0,0.0,3572.28,0.5620876602980769,0.0949,37642.57112750264
1004730001,100900.0,2433708.0,2454668.116,20751.19,0.0,0.0,2089.26,208.92600000000002,20960.115999999998,0.8612420224611992,0.0949,220865.28977871442
1004740030,35057.0,845574.8400000002,851199.4400000002,5624.6,0.0,0.0,0.0,0.0,5624.6,0.66518062434308,0.0949,59268.70389884089
1004820016,101587.0,2450278.4400000004,2473732.1300000004,23453.69,0.0,0.0,0.0,0.0,23453.69,0.9571846863248732,0.0949,247141.09589041094
1004860011,46552.0,1122834.2400000002,1128906.0700000003,6071.83,0.0,0.0,0.0,0.0,6071.83,0.540759248667016,0.0949,63981.348788198105
1004960036,46740.0,1127368.8,1142840.9710000001,15080.89,0.0,0.0,3912.81,391.281,15472.171,1.3724143332687582,0.0949,163036.57534246575
